lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Eintagsfliege	NN	1980	2	26120215_1980_04_26_01_066.tcf.xml-10-11	 	Dieser Lauftreff soll weder für uns noch für die Teilnehmer eine Eintagsfliege bleiben.	65:78	0:87
Eintagsfliege	NN	1869	1	brehm_thierleben06_1869-8764-52	 	Sie nennen sie „Manna“ und wenn ihre Zeit gekommen ist, so pflegen sie zu sagen: „das Manna fängt an sich zu zeigen; das Manna ist diese Nacht hänfig, im Ueberfluß gefallen“, wodurch sie entweder auf die erstaunliche Menge von Nahrung, welche die Eintagsfliegen den Fischen bieten, oder auf die reiche Fülle ihrer Netze beim Fischfange anspielen wollen.	247:261	0:353
Eintagsfliege	NN	1969	2	26120215_1969_02_05_01_044.tcf.xml-67-12	 	Nur ein Narr kann heute das sozialistische Deutschland noch für eine historische Eintagsfliege halten.	81:94	0:102
Eintagsfliege	NN	1959	2	2532889X_1959-07-28_01_087.tcf.xml-41-21	 	Es bleibt aber auch zu hoffen und zu wünschen, daß das Volksfest im Treptower Park am 26. Juli ebenfalls keine Eintagsfliege. bleibt.	111:124	0:133
Eintagsfliege	NN	1851	1	vogt_briefe02_1851-6076-26	 	Die Klassen der Lurche und Reptilien fehlen ganz; unter den Insekten finden sich nur solche Arten, welche wie die Schnaken (Culicida) und Eintagsfliegen (Ephemerida) nur eine höchst kurze Zeit in vollendetem Zustande vollbringen.	138:152	0:229
Eintagsfliege	NN	1981	2	26120215_1981_12_07_01_073.tcf.xml-17-14	 	Der Spitzenreiter der Fußball-Ligastaffel B bewies, daß sein 4:0 gegen Fürstenwalde keine Eintagsfliege war.	90:103	0:108
Eintagsfliege	NN	1899	1	haeckel_weltraethsel_1899-3032-40	 	Unser eigenes „Menschenwesen“, welches in seinem anthropistischen Größenwahn sich als „Ebenbild Gottes verherrlicht, sinkt zur Bedeutung eines placentalen Säugethiers hinab, welches nicht mehr Werth für das ganze Universum besitzt als die Ameise und die Eintagsfliege, als das mikroskopische Infusorium und der winzigste Bacillus.	254:267	0:330
Eintagsfliege	NN	1981	2	2532889X_1981-03-18_01_054.tcf.xml-29-13	 	Daran heißt es anzuknüpfen und den Beweis zu erbringen, daß es keine Eintagsfliege war.	69:82	0:87
Eintagsfliege	NN	1869	1	brehm_thierleben06_1869-14178-45	 	Da sie aber zu Hunderten ruhig am Boden des Aquariums liegen blieben und es offenbar wurde, daß sie nicht auf einer Wanderung ihre Wirthe aufsuchen, sondern abwarten würden, bis diese selbst sich ihnen unmittelbar näherten, that Meissner eine Menge Larven von Eintagsfliegen und Frühlingsfliegen in die Gefäße, worin die jungen Gordien sich befanden, und die Einwanderung ging vor sich.	260:274	0:386
Eintagsfliege	NN	1805	1	klingemann_nachtwachen_1805-282-16	 	Leider aber kommt für sie die Stunde nur zu früh, in der sie und ihre Eintagsfliegen mit ihnen sterben müssen. —	70:84	0:112
Eintagsfliege	NN	1983	2	26120215_1983_05_14_01_437.tcf.xml-11-13	 	7. Mittagspause, 8. Seifenblase, 9. Regentropfen, 10. Wiegenfest, 11. Eintagsfliege, 12. Gewissen, 13. Siebenschläfer, 14. Seitensprung, 15. Laban, 16. Seerose, 17. Darmstadt, 18. Anverwandte, 19. Grobian, 20. Wandervogel, 21. Anwalt, 22. Reisebüro, 23. Sandalen, 24. Redewendung, 25. Leseratte, 26. Hiob, 27. Vorgarten.	70:83	0:320
Eintagsfliege	NN	1869	1	brehm_thierleben06_1869-25509-3	 	Zweite Familie: Eintagsfliegen, Hafte (Ephemeridae).	16:30	0:52
Eintagsfliege	NN	1983	2	26120215_1983_03_17_01_194.tcf.xml-5-4	 	Ist das eine „Eintagsfliege Ist Ihnen in der Halle, in der Sie zumeist einkaufen, dergleichen noch nicht aufgefallen?	14:27	0:117
Eintagsfliege	NN	1975	2	2532889X_1975-07-04_01_211.tcf.xml-12-3	 	Das soll keine Eintagsfliege bleiben, weil Arbeiter und Technologen enger als bisher zusammenwirken.	15:28	0:100
Eintagsfliege	NN	1851	1	vogt_briefe02_1851-7012-403	 	Dodo ’s II. 329. Dolabella I. 339. Dolerus I. 695. Dolichopida I. 608. Dolichopus I. 595. 608. Dolichurus I. 697. Dolium I. 351. Dolomedes I. 509. Donacia I. 660 Donacia crassipes I. 544. Donax I. 311. Donnerkeile I. 389. Doppelflosser II. 131. 188. Doppelfüßer I. 484. Doppellöcher I. 203. Doppelquallen I. 140. Doppelräderthiere I. 216. Doppelschleichen II. 270. Doppelwurm I. 204. Doppelzähner II. 431. 451. Doppelzeiler I. 84. 133. Dorade II. 178. Doraden II. 177. 189. Dorcatherium II. 478. Dorida I. 340. Doridium I. 339. Dorippe I. 470. Doris I. 335. 337. Doris tuberculata I. 340. Dornhaie II. 118. Dornrücken I. 609. II. 181. Dorylus I. 703. Drache, fliegender II. 279. Draco II. 282. Draco volitans II. 279. Draucosaurus II. 285. Drapetes I. 611. Drehkorallen I. 119. Drehwurm I. 197. Dreieckmuscheln I. 309. Dreilöcher I. 203. Dreissena I. 308. Dreizähner II. 147. Dremotherium II. 477. Drepano II. 176. Drepanis II. 337. Drilus I. 657. Drohne I. 518. 702. Dromains II. 376. Dromas II. 369. Dromia I. 465. Dromius I. 674. Dronten II. 329. Drosseln II. 335. Dryinus I. 691. Drymophila II. 341. Dryophida II. 261. Dryophis II. 261. Dügong II. 398. 452. Dules II. 171. Dungfliegen I. 605. Dünnfinger II. 525. Dünnschnäbler II. 331. Dynastes (hercules) I. 667. Dynastida I. 666. Dyomea I. 130. Dysaster I. 168. Dyschirius I. 675. Dysdera I. 509. Dysporus II. 363. Dytiscida I. 648. Dytiscus I. 529. Dytiscus latus I. 672. Dytiscus marginalis I. 548. 647. E. Eber II. 384. 461. Ecaudata II. 211. Echeneïs remora II. 184. Echidna hystrix II. 389. 433. 437. Echimys II. 521. Echinaster I. 160. Echinida I. 160. Echinida II. 437. Echiniden I. 166. Echinococcus I. 197. Echinocyamus I. 167. Echinodermata I. 142. Echinolampas I. 167. Echinometra I. 166. Echinoneus I. 167. Echinopora I. 120. Echinorhinus II. 119. Echinorhynchus I. 174. 180. Echinus I. 105. 144. 160. Echis II. 259. Echiurus I. 229. Eckschupper II. 123. 128. Edelfalken II. 355. Edelfalter I. 631. Edentata II. 431. 481. Edolius II. 334. Edriophthalma I. 422. 472. Edwardsida I. 122. Egel I. 224. Egyptier II. 568. Eichenglucke I. 618. Eichenwickler (Nest und Raupe) I. 623. Eichhörnchen II. 521. Eidechsen II. 251. 265. Eidechsen, eigentliche II. 270. Eidechsen der alten Welt II. 274. Eidechsen der neuen Welt II. 274. Eidechse, grüne II. 24. 273. Eidergans II. 361. Einfüßer I. 485. Einhufer II. 466. Einleibige I. 81. Eintagsfliege I. 536. 551. Eintagsfliege Swammerdamms I. 590. Einzeiler I. 84. II. 132. Einzeiler II. 132. Eischnecken I. 347. 360. Eisvögel II. 343. Elanus II. 351. Elapida II. 260. Elaps II. 260. Elasmotherium II. 464. Elater noctilucus I. 655. Elaterida I. 655. Eledone I. 391. 392. Elenchus I. 636. Eleotris II. 184. Elephant, fossiler II. 391. Elephant, asiatischer II. 385. Elephas indicus II. 457. Elliprocephalus I. 448. Ellritze II. 34. Elmis I. 671. Elodita II. 293. Elops II. 155. Elosia II. 225. Emarginula I. 352. Emberiza II. 336. Embia I. 589. Embyden I. 589. Embida I. 589. Emesa I. 574. Empalo vom Cap II. 461. Empida I. 611. Empis I. 611. Empusa I. 586. Emyda II. 293. Emydium I. 496. 497. Emys europaea II. 234. 244. Emysaurus II. 293. Enaliosauria II. 284. Enchelina I. 98. Enallostegida I. 84. Enchelyophis II. 161. Enchelys I. 85. 98. Enchodus II. 180. Enchytraeus I. 239. Encrinida I. 155. Encrinus liliiformis I. 156. Encyrtus I. 690. Endomychida I. 660. Endomychus I. 661. Engraulis II. 155. Engystoma II. 224. Enhydris II. 497. Ennomus I. 625. Enten II. 361. Entenmuschel I. 284. Entenmuscheln I. 423. 427. Entomostegida I. 84. Entomostraca I. 421. 423. Enygrus II. 263. Eolida I. 339. Eolidia I. 340. Epeira I. 488. 509. Ephemera I. 536. 551. Ephemera Swammerdammi I. 590. Ephemerida I. 590. Ephippiger I. 583. Ephippus II. 176. Ephyra I. 136. Epibulus II. 167. Epicrates II. 263. Epicrium II. 215. Epimachus II. 339. Epipyxis I. 93. Epistylis nutans I. 96. Equula II. 179. Equus Zebra II. 469. Erbsenkäfer I. 653. Erbsenmuscheln I. 311. Erdagame von Guinea II. 281. Erdflöhe I. 661. Erdlibellen I. 639. Erdmilben I. 504. Erdmolche II. 220. Erdmücken I. 614. Erdnattern II. 261. Erdschwein vom Kap II. 481. Erdwürmer I. 229. Erebus I. 557. Erebus limax I. 626. Eremias II. 274. Erethizon dorsatus II. 517. Ergasilida I. 434. Ergasilus I. 434. Erichthonius I. 477. Erinaceus II. 504. Eriodora II. 341. Eriodorida II. 341. Eriomys II. 516. Erioptera I. 614. Errantia I. 237. Ersaea I. 141. Erycida II. 263. Eryma I. 460. Eryon I. 461. Eryphia I. 471. Erythraeus I. 505. Erythrinus II. 151. Eryx II. 263. Eschara I. 253. Escharida I. 252. Eskimo’s II. 565. Esocida II. 153. 189. Esox lucius II. 47. 66. 153. Esthen II. 565. Eteroplus II. 165. Etheria I. 305. Etherida I. 305. Etrusker II. 383. Euaxes I. 239. Eucharis I. 257. Euchlanis I. 216. Eucnemis I. 655. II. 225. Eucoila I. 689. Eudendrium I. 129. Eudora I. 137. Eudytes II. 360. Euglena viridis I. 86. 93. Euglypha I. 82. Eulaema I. 701. Eulais I. 503. Eulen I. 625. II. 352. Eulimena I. 444. Eumenes I. 699. Eumolpe I. 240. Eumolpus I. 661. Eumorphus I. 661. Eunectes II. 263. Eunice I. 218. 237. 240. Eunicida I. 240. Eupetes II. 335. Euphone II. 335. Euphrosyne I. 240. Euplocamus I. 341. Euplota I. 99. Euplotes I. 99. Euprepia I. 627. Euprepis II. 272. Eupnoctes II. 220. Euryale I. 159. Euryalida I. 159. Eurybia I. 137. 331. Eurylaema II. 343. Eurynome I. 470. Eurynotus II. 133. Euryodon II. 483. Eurypyga II. 369. Eurysternum II. 293. Eurystomus II. 343. Eurytoma I. 690. Eusarcus I. 506. Eusmilia I. 120. Evadne I. 441. Evania I. 692. Evanida I. 692. Exocoetus II. 164. 165. Exodon II. 151. F. Fadenschnecken I. 339. Fadenwürmer I. 178. Fadenwurm der Tropengegenden I. 184. Falco II. 355. Falco carolinensis II. 351. Falconida II. 355. Falken, unedle II. 355. Fangheuschrecken I. 585. Faltenschnecken I. 349. 360. Faltenschupper II. 136. 188. Fasciolaria I. 350. Faulthiere II. 484. Faustschnecken I. 358. Favonia I. 137. Federbuschpolypen I. 247. 253. Federbuschwirbler I. 253. Federmotten I. 622. Feldheuschrecken I. 583. Feldhühner II. 373. Felida II. 492. Felis tigris II. 390. 490. Fellah’s II. 568. Felsenschnecken I. 350. 360. Feronia I. 675. Fetischschlange II. 262. Fettfliegen I. 606. Feuerzapfen I. 267. Fiber II. 520 Fierasfer II. 161. Figites I. 689. Filaria medinensis I. 184. Filistata I. 510. Finken II. 335. Finnen II. 565. Finnenwurm I. 196. 197. Firolida I. 333. Firola I. 333. Fischasseln I. 479. Fischdrachen II. 285. Fische II. 23. 27. Fische, fußlose II. 157. Fischkäfer, der große I. 672. Fischkäfer I. 524. Fischkäfer I. 671. 676. Fissilinguia II. 267. Fissirostres II. 331. Fissurella I. 352. Fistulana I. 314. Fistularia II. 169. Fistularida II. 189. Flachkrebse I. 454. Flatterthiere II. 432. 506. Fledermäuse II. 507. Fledermäuse, eigentliche II. 508. 509. Fledermausfisch II. 186. Fledermausläuse I. 603. Fleischfliegen I. 606. Fleischfresser, eigentliche II. 431. Fliegen I. 605. Fliegen, eigentliche I. 604. Fliegenmaden I. 607. Fliegenschnäpper II. 333. Fliegenschnäpper, weißhalsiger II. 333. Flöhe I. 601. Flohkrebse I. 423. 475. Flohkrebse I. 477. Flohkrebs I. 402. Florfliegen I. 590. Florfliege I. 546. Floscularia I. 215 Floscularida I. 215. Flösselhechte II. 130. Flossenfüßer I. 329. Flötenmaul, chinesisches II. 168. Flugechsen II. 282. Flügelschnecken I. 347. 360. Flügellose (Insekten)	2418:2431	0:7312
Eintagsfliege	NN	1869	1	brehm_thierleben06_1869-14181-31	 	Daß sie für die zarten Jnsekten übrigens durchaus die Bedeutung der Trichinen haben, ergab sich aus den Fällen, wo nach Einwanderung von etwa 40 jungen Gordien die Larven der Eintagsfliegen zu Grunde gingen.	175:189	0:207
Eintagsfliege	NN	1848	1	nn_nrhz207i_1849-181-15	 	Die gottbegnadete Partei hält heute unter der Anführung des königl. schwarz-weißen Landraths Schroeder (einer Eintagsfliege des Brandenburger Domklubs) eine amtliche Berathung in Lechenich — worin vielleicht einigen Herren Pastores Gelegenheit gegeben wird, sich in herzbrechendem Lamento über die Verderbtheit des verblendeten Volks abzuquälen und die alte Geschichte vom kreisenden Berg und der Maus aufzuführen; Alles für Gott, König und Junkerschaft!	110:123	0:454
Eintagsfliege	NN	1971	2	26120215_1971_09_30_01_154.tcf.xml-14-18	 	Der Erfahrungsaustausch muß. so hob sie hervor, ausgebaut werden, und gute Beispiele dürfen keine.. Eintagsfliege\" bleiben.	100:113	0:123
Eintagsfliege	NN	1833	1	boerne_paris03_1833-290-12	 	Ist der ein Mann des Jahrhunderts, der mit solchem Herzen einer Eintagsfliege die Welt umfaßt?	64:77	0:94
Eintagsfliege	NN	1973	2	26120215_1973_11_30_01_169.tcf.xml-10-18	 	Das 2:2 gleich beim Punktspielauftakt in Leipzig gegen den 1. FC Lok erwies sich im weiteren Verlauf als Eintagsfliege.	105:118	0:119
Eintagsfliege	NN	1986	2	2532889X_1986-07-14_01_008.tcf.xml-10-14	 	„Das bietet uns gleichzeitig die Gewähr, daß die angestrebten Bestwerte keine. Eintagsfliegen ' bleiben und' das älteste Viertel Berlins zur 750-Jahr-Feier in neuem Glanz erstrahlt\", sagte Reiner Rittel, Jugendbrigadier einer Maurerbrigade.	79:93	0:240
Eintagsfliege	NN	1957	2	2532889X_1957-08-13_01_023.tcf.xml-39-15	 	Die Zeitung meint sodann, der Vorschlag der DDR für eine deutsche Konföderation sei keine Eintagsfliege.	90:103	0:104
Eintagsfliege	NN	1848	1	nn_nrhz297b_1849-34-15	 	— Hier einige Titel von Blättern, die während der glücklichen Wahlperiode von 1849 als Eintagsfliegen in Paris auf den Boulevards ausgerufen wurden und meist erklärende Canards sind:	87:101	0:182
Eintagsfliege	NN	1975	2	26120215_1975_03_05_01_043.tcf.xml-36-12	 	Die intensive Beschäftigung mit der Gestaltung des Arbeitsprozesses darf für uns keine Eintagsfliege bleiben.	87:100	0:109
Eintagsfliege	NN	1970	2	2532889X_1970-12-19_01_110.tcf.xml-29-11	 	Zusammenkünfte, wie wir sie eingangs erwähnten, sind längst keine Eintagsfliegen mehr.	66:80	0:86
Eintagsfliege	NN	1962	2	26120215_1962_10_18_01_170.tcf.xml-7-8	 	Damit diese Beispiele für d>e zwei Schulen keine Eintagsfliege bleiben, wird am 30. 10. im Wahlkreis ein Ausspracheabend mit Angehörigen der Intelligenz aus dem Wohnbereich durchgeführt.	49:62	0:186
Eintagsfliege	NN	1981	2	26120215_1981_04_07_01_245.tcf.xml-15-7	 	Denn schließlich sollen die April-Ergebnisse keine Eintagsfliege bleiben.	51:64	0:73
Eintagsfliege	NN	1972	2	26120215_1972_02_21_01_081.tcf.xml-8-6	 	Diese geringe Ausbeute dürfte allerdings eine Eintagsfliege bleiben, denn gerade die PunktkämDfe der höchsten lokalen Leistungsklasse zeichnen sich durch eine offensivfreudige Einstellung aus.	46:59	0:192
Eintagsfliege	NN	1869	1	brehm_thierleben06_1869-8719-2	 	Da die Eintagsfliegen den Namen in der That verdienen und mitunter kaum 24 Stunden leben, so bedürfen sie der Nahrung nicht, und widmen ihre kurze Lebensdaner nur der Fortpflanzung; daher bleiben die nach dem Plane der beißenden angelegten Mundtheile unentwickelt und ihre Stummel verstecken sich hinter ein großes, zweilappiges Kopsschild.	7:21	0:340
Eintagsfliege	NN	1869	1	brehm_thierleben06_1869-27666-0	 	Eintagsfliege (Ephemera vulgata), Männchen, S. 441.	0:13	0:51
Eintagsfliege	NN	1889	1	holz_hamlet_1889-16-21	 	Als psychologisch bedeutsam darf uns jedenfalls auch der Umstand gelten, dass der junge Lyriker die weitaus grösste Mehrzahl dieser „Eintagsfliegen“, denen allzugrosse Originalität allerdings nicht nachgerühmt werden kann, in den Sezirsälen der Anatomie verfasst hatte.	133:147	0:269
Eintagsfliege	NN	1980	2	2532889X_1980-10-10_01_288.tcf.xml-94-4	 	Vom Hochzeitsta z der Eintagsfliege, von neugierigen Pavia nen und der Wunderweh der Korallen.	22:35	0:94
Eintagsfliege	NN	1967	2	2532889X_1967-10-08_01_194.tcf.xml-17-24	 	Zwischen Wachen und Träumen erlebt ein Landstreicher (Ladislav Pesek bestätigte in dieser Rolle seine Meisterschaft) bei Schmetterlingen und Mistkäfern, Raubinsekten und Eintagsfliegen, Grillen und Ameisen allzumensch -	170:184	0:219
Eintagsfliege	NN	1980	2	2532889X_1980-08-13_01_045.tcf.xml-63-8	 	Die Initiative zur Substitution von Heizöl ist keine Eintagsfliege in Meißen.	53:66	0:77
Eintagsfliege	NN	1980	2	26120215_1980_06_18_01_031.tcf.xml-20-16	 	Hier zeigt sich deutlich, daß die Forderung nach mehr Konsumgütern auch aus fremden Branchen keine Eintagsfliege sein darf, sondern eine langfristige Orientierung verlangt.	99:112	0:172
Eintagsfliege	NN	1970	2	2532889X_1970-08-18_01_131.tcf.xml-2-49	 	Die „Spree-Athener '' rutt man sie. die Kollegen des Mähdrescherikamplexes E 512 vom VEG Albertshof Ihr Quartett hai diesen Namen für hervorragend Ernteleistungen im Vorjahr verliehen bekommen in der Senduna..7 bis 10: Sonntagmorgen in Spree-Atihen ' \\ Brigadier Petei Pohls kst kein Mann, der Eintagsfliegen liebt, sich auf Lorbeeren etwa ausruht.	294:308	0:348
Eintagsfliege	NN	1898	1	boelsche_liebesleben01_1898-4974-11	 	Die Spinne kennt kein Larvenleben wie das höhere Insekt, wie Eintagsfliege oder Schmetterling.	61:74	0:94
Eintagsfliege	NN	1953	2	26120215_1953_10_27_01_115.tcf.xml-9-19	 	Und über dies\"S „einmalig\" ist Bärchen gestolpert Es möchte nicht, daß dieser Schuttabfuhrdienst eine „Eintagsfliege\" ist.	103:116	0:122
Eintagsfliege	NN	1968	2	2532889X_1968-03-21_01_174.tcf.xml-20-4	 	War sie vielleicht eine Eintagsfliege, wie es so manche	24:37	0:55
Eintagsfliege	NN	1989	2	2532889X_1989-05-22_01_045.tcf.xml-12-1	 	Eine Eintagsfliege? LPG-Vorsitzender Manfred Gromeier verneint und erklärt, daß es den Altmärkern nicht darum ging, mal einen Rekordertrag einzufahren.	5:18	0:151
