identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
fic_1833_7321.txt-3755-25	nf_1969_774314.txt-490-17	amariac810	2.0	 	2023-12-15 14:32:35.791	bit_nn
fic_1833_7321.txt-3755-25	nf_1997_773513.txt-272-7	amariac810	2.0	 	2023-12-15 14:33:29.855	bit_nn
fic_1853_9069.txt-508-4	fic_1968_10498.txt-2290-1	amariac810	2.0	 	2023-12-15 14:33:33.003	bit_nn
fic_1852_69.txt-575-14	fic_1966_1008.txt-3443-14	amariac810	2.0	 	2023-12-15 14:33:37.135	bit_nn
fic_1835_5605.txt-2784-10	nf_2008_774725.txt-325-15	amariac810	1.0	 	2023-12-15 14:33:48.768	bit_nn
fic_1966_10469.txt-2680-20	fic_1966_1008.txt-3443-14	amariac810	3.0	 	2023-12-18 20:52:27.463	bit_nn
nf_1853_747976.txt-1572-25	fic_1966_1008.txt-3443-14	amariac810	3.0	 	2023-12-18 20:52:34.198	bit_nn
fic_1853_9069.txt-508-4	fic_2009_36750.txt-54-11	amariac810	1.0	 	2023-12-18 20:52:38.319	bit_nn
fic_1840_7292.txt-1919-10	nf_1969_774314.txt-490-17	amariac810	1.0	 	2023-12-18 20:52:42.564	bit_nn
fic_1853_9069.txt-508-4	nf_1853_747976.txt-1572-25	amariac810	2.0	 	2023-12-18 20:52:52.785	bit_nn
nf_1997_773513.txt-272-7	fic_1966_10469.txt-2680-20	amariac810	2.0	 	2023-12-18 20:53:05.305	bit_nn
news_1985_668615.txt-35-11	fic_1983_10712.txt-1546-9	amariac810	2.0	 	2023-12-18 20:53:58.624	bit_nn
fic_1853_9069.txt-508-4	fic_1835_5605.txt-2784-10	amariac810	1.0	 	2023-12-18 20:54:03.587	bit_nn
fic_1853_9069.txt-508-4	fic_1853_9040.txt-3483-43	amariac810	1.0	 	2023-12-18 20:54:18.621	bit_nn
fic_1845_7162.txt-1840-17	fic_1966_10469.txt-2680-20	amariac810	2.0	 	2023-12-18 20:54:25.616	bit_nn
fic_1853_9069.txt-508-4	mag_1858_506103.txt-91-18	amariac810	2.0	 	2023-12-18 20:54:30.124	bit_nn
fic_1853_9069.txt-508-4	fic_1845_7162.txt-1840-17	amariac810	3.0	 	2023-12-18 20:54:48.804	bit_nn
fic_1835_5605.txt-2784-10	fic_1833_7321.txt-3755-25	amariac810	1.0	 	2023-12-18 20:54:52.41	bit_nn
mag_1846_523866.txt-135-34	fic_1845_7162.txt-1840-17	amariac810	1.0	 	2023-12-18 20:55:31.105	bit_nn
fic_1845_7162.txt-1840-17	nf_1976_774315.txt-296-13	amariac810	1.0	 	2023-12-18 20:55:36.296	bit_nn
fic_1840_7292.txt-1919-10	nf_2008_774725.txt-325-15	amariac810	3.0	 	2023-12-18 20:55:40.164	bit_nn
fic_1835_7328.txt-1895-71	news_1982_671085.txt-4-24	amariac810	1.0	 	2023-12-18 20:55:43.737	bit_nn
fic_1840_7292.txt-1919-10	fic_1845_7162.txt-1840-17	amariac810	4.0	 	2023-12-18 20:55:48.81	bit_nn
fic_1855_9053.txt-1148-7	fic_1968_10498.txt-2290-1	amariac810	3.0	 	2023-12-18 20:55:51.77	bit_nn
fic_1845_7162.txt-1840-17	fic_1983_10712.txt-1546-9	amariac810	3.0	 	2023-12-18 20:55:55.432	bit_nn
fic_1840_7292.txt-1919-10	nf_1997_773513.txt-269-34	amariac810	2.0	 	2023-12-18 20:56:03.966	bit_nn
nf_1969_774314.txt-477-2	news_1982_671085.txt-4-24	amariac810	1.0	 	2023-12-18 20:56:07.443	bit_nn
fic_1853_9069.txt-508-4	news_1985_668615.txt-35-11	amariac810	2.0	 	2023-12-18 20:57:39.058	bit_nn
fic_1966_1008.txt-3443-14	nf_1969_774314.txt-477-2	amariac810	1.0	 	2023-12-18 20:57:43.682	bit_nn
fic_1840_7292.txt-1919-10	fic_1833_7321.txt-3755-25	amariac810	2.0	 	2023-12-18 20:57:53.414	bit_nn
fic_1966_10469.txt-2680-20	fic_1968_10498.txt-2290-1	amariac810	3.0	 	2023-12-18 20:57:56.304	bit_nn
fic_1855_9053.txt-1148-7	fic_1983_10712.txt-1546-9	amariac810	2.0	 	2023-12-18 20:58:08.515	bit_nn
fic_1823_7248.txt-2489-20	news_1982_671085.txt-4-24	amariac810	1.0	 	2023-12-18 20:58:16.442	bit_nn
mag_1858_506103.txt-91-18	fic_1968_10498.txt-2290-1	amariac810	3.0	 	2023-12-18 20:58:23.586	bit_nn
fic_1835_5605.txt-2784-10	news_1985_668615.txt-35-11	amariac810	1.0	 	2023-12-18 20:58:30.326	bit_nn
fic_1853_9069.txt-508-4	fic_2009_36638.txt-804-0	amariac810	2.0	 	2023-12-18 20:58:38.196	bit_nn
fic_1835_5605.txt-2784-10	mag_1858_506103.txt-91-18	amariac810	1.0	 	2023-12-18 20:58:43.56	bit_nn
fic_1853_9069.txt-508-4	news_1982_671085.txt-4-24	amariac810	2.0	 	2023-12-18 20:58:46.712	bit_nn
fic_1853_9069.txt-508-4	nf_1997_773513.txt-272-7	amariac810	2.0	 	2023-12-18 20:58:58.374	bit_nn
fic_1853_9069.txt-508-4	fic_1849_7231.txt-2627-10	amariac810	1.0	 	2023-12-18 20:59:00.958	bit_nn
fic_1966_1008.txt-3443-14	nf_1976_774315.txt-296-13	amariac810	1.0	 	2023-12-18 20:59:08.733	bit_nn
fic_1849_7231.txt-2627-10	fic_1845_7162.txt-1840-17	amariac810	1.0	 	2023-12-18 20:59:17.888	bit_nn
fic_1845_7162.txt-1840-17	fic_1997_32347.txt-32-17	amariac810	3.0	 	2023-12-18 20:59:27.487	bit_nn
fic_1849_7231.txt-2627-10	fic_1966_1008.txt-3443-14	amariac810	1.0	 	2023-12-18 20:59:31.953	bit_nn
fic_1830_7238.txt-76-6	fic_1966_1008.txt-3443-14	amariac810	2.0	 	2023-12-18 20:59:34.27	bit_nn
fic_1853_9069.txt-508-4	fic_1855_9053.txt-1148-7	amariac810	2.0	 	2023-12-18 21:00:00.512	bit_nn
fic_1853_9069.txt-508-4	nf_1969_774314.txt-490-17	amariac810	1.0	 	2023-12-18 21:00:03.543	bit_nn
fic_1853_9069.txt-508-4	nf_1981_773908.txt-998-11	amariac810	2.0	 	2023-12-18 21:00:06.192	bit_nn
fic_1855_9053.txt-1148-7	nf_1969_774314.txt-490-17	amariac810	1.0	 	2023-12-18 21:00:08.421	bit_nn
fic_1840_7292.txt-1919-10	news_1985_668615.txt-35-11	amariac810	2.0	 	2023-12-18 21:00:14.359	bit_nn
nf_2008_774725.txt-325-15	fic_1983_10712.txt-1546-9	amariac810	2.0	 	2023-12-18 21:00:17.049	bit_nn
fic_1853_9069.txt-508-4	fic_1840_7292.txt-1919-10	amariac810	3.0	 	2023-12-18 21:00:19.417	bit_nn
fic_1855_9053.txt-1148-7	nf_1997_773513.txt-272-7	amariac810	2.0	 	2023-12-18 21:00:28.145	bit_nn
fic_1983_10712.txt-1546-9	nf_1997_773513.txt-269-34	amariac810	2.0	 	2023-12-18 21:00:38.832	bit_nn
fic_1833_7321.txt-3755-25	fic_1845_7162.txt-1840-17	amariac810	2.0	 	2023-12-18 21:00:48.673	bit_nn
fic_1853_9069.txt-508-4	nf_2008_774725.txt-325-15	amariac810	3.0	 	2023-12-18 21:00:51.734	bit_nn
fic_1845_7162.txt-1840-17	mag_1977_490791.txt-9-13	amariac810	2.0	 	2023-12-18 21:01:01.699	bit_nn
fic_1833_7321.txt-3755-25	news_1982_671085.txt-4-24	amariac810	4.0	 	2023-12-18 21:01:13.293	bit_nn
mag_1858_506103.txt-91-18	nf_1997_773513.txt-272-7	amariac810	2.0	 	2023-12-18 21:01:18.345	bit_nn
fic_1853_9069.txt-508-4	nf_1969_774314.txt-477-2	amariac810	1.0	 	2023-12-18 21:01:21.37	bit_nn
fic_1853_9069.txt-508-4	nf_1997_773513.txt-269-34	amariac810	2.0	 	2023-12-18 21:01:23.868	bit_nn
fic_1840_7292.txt-1919-10	news_1982_671085.txt-4-24	amariac810	2.0	 	2023-12-18 21:01:42.043	bit_nn
fic_2007_33473.txt-152-24	news_1982_671085.txt-4-24	amariac810	2.0	 	2023-12-18 21:01:46.326	bit_nn
fic_1853_9069.txt-508-4	nf_1969_774314.txt-476-11	amariac810	1.0	 	2023-12-18 21:01:56.978	bit_nn
fic_1853_9069.txt-508-4	fic_1983_10712.txt-1546-9	amariac810	2.0	 	2023-12-18 21:02:00.183	bit_nn
fic_1833_7321.txt-3755-25	fic_1968_10498.txt-2290-1	amariac810	3.0	 	2023-12-18 21:02:02.457	bit_nn
fic_1853_9069.txt-508-4	fic_1844_7081.txt-1594-6	amariac810	2.0	 	2023-12-18 21:02:05.987	bit_nn
fic_1835_5605.txt-2784-10	nf_1981_773908.txt-998-11	amariac810	1.0	 	2023-12-18 21:02:08.507	bit_nn
nf_1969_774314.txt-476-11	news_1982_671085.txt-4-24	amariac810	1.0	 	2023-12-18 21:02:11.149	bit_nn
fic_1840_7292.txt-1919-10	fic_1855_9053.txt-1148-7	amariac810	2.0	 	2023-12-18 21:02:13.343	bit_nn
fic_1835_5605.txt-2784-10	news_1982_671085.txt-4-24	amariac810	1.0	 	2023-12-18 21:02:15.872	bit_nn
mag_1858_506103.txt-91-18	news_1982_671085.txt-4-24	amariac810	4.0	 	2023-12-18 21:02:27.87	bit_nn
fic_1833_7321.txt-3755-25	fic_1966_1008.txt-3443-14	amariac810	3.0	 	2023-12-18 21:02:41.873	bit_nn
fic_1840_7292.txt-1919-10	fic_1968_10498.txt-2290-1	amariac810	3.0	 	2023-12-18 21:02:55.507	bit_nn
fic_1968_10498.txt-2290-1	fic_1983_10712.txt-1546-9	amariac810	2.0	 	2023-12-18 21:02:59.161	bit_nn
fic_1855_9053.txt-1148-7	news_1985_668615.txt-35-11	amariac810	2.0	 	2023-12-18 21:03:03.947	bit_nn
mag_1858_506103.txt-91-18	fic_1966_1008.txt-3443-14	amariac810	4.0	 	2023-12-18 21:03:07.458	bit_nn
nf_1969_774314.txt-490-17	fic_1983_10712.txt-1546-9	amariac810	1.0	 	2023-12-18 21:03:22.506	bit_nn
fic_1852_69.txt-575-14	news_1982_671085.txt-4-24	amariac810	2.0	 	2023-12-18 21:03:25.002	bit_nn
nf_1853_747976.txt-1572-25	news_1982_671085.txt-4-24	amariac810	2.0	 	2023-12-18 21:03:27.46	bit_nn
fic_1966_10469.txt-2680-20	nf_1969_774314.txt-490-17	amariac810	3.0	 	2023-12-18 21:03:34.317	bit_nn
fic_1845_7162.txt-1840-17	news_1985_668615.txt-35-11	st189492	1.0	 	2023-11-28 12:47:01.083	bit_nn
news_1985_668615.txt-35-11	fic_1983_10712.txt-1546-9	st189492	1.0	 	2023-11-28 12:47:23.127	bit_nn
news_1985_668615.txt-35-11	nf_1997_773513.txt-269-34	st189492	1.0	 	2023-11-28 12:48:35.939	bit_nn
fic_1835_5605.txt-2784-10	mag_1858_506103.txt-91-18	st189492	0.0	Second sentence is a verb	2023-11-29 11:57:37.093	bit_nn
fic_1855_9053.txt-1148-7	nf_2008_774725.txt-325-15	st189492	1.0	 	2023-11-29 12:06:41.588	bit_nn
fic_1855_9053.txt-1148-7	fic_1966_1008.txt-3443-14	st189492	1.0	 	2023-11-29 12:09:04.84	bit_nn
fic_1966_1008.txt-3443-14	nf_1969_774314.txt-477-2	st189492	1.0	 	2023-11-29 12:12:06.859	bit_nn
nf_1853_747976.txt-1572-25	fic_1966_1008.txt-3443-14	st189492	4.0	 	2023-11-28 12:47:14.597	bit_nn
fic_1845_7162.txt-1840-17	fic_1966_10469.txt-2680-20	st189492	4.0	 	2023-11-28 12:47:18.506	bit_nn
fic_1840_7292.txt-1919-10	fic_1966_10469.txt-2680-20	st189492	3.0	 	2023-11-28 12:47:29.027	bit_nn
fic_1853_9069.txt-508-4	fic_1968_10498.txt-2290-1	st189492	3.0	 	2023-11-28 12:47:40.262	bit_nn
fic_1853_9069.txt-508-4	news_1982_671085.txt-4-24	st189492	3.0	 	2023-11-28 12:47:50.646	bit_nn
fic_1845_7162.txt-1840-17	fic_1983_10712.txt-1546-9	st189492	3.0	 	2023-11-28 12:47:55.566	bit_nn
fic_1835_5605.txt-2784-10	news_1982_671085.txt-4-24	st189492	0.0	Second sentence is a verb	2023-11-28 12:48:23.334	bit_nn
fic_1833_7321.txt-3755-25	fic_1845_7162.txt-1840-17	st189492	3.0	 	2023-11-28 12:48:28.914	bit_nn
fic_1853_9069.txt-508-4	fic_1833_7321.txt-3755-25	st189492	3.0	 	2023-11-28 12:48:48.199	bit_nn
fic_1966_10469.txt-2680-20	fic_1966_1008.txt-3443-14	st189492	4.0	 	2023-11-28 12:48:52.207	bit_nn
fic_1840_7292.txt-1919-10	fic_1845_7162.txt-1840-17	st189492	4.0	 	2023-11-28 12:48:56.626	bit_nn
fic_1849_7231.txt-2627-10	fic_1845_7162.txt-1840-17	st189492	3.0	 	2023-11-28 12:49:02.444	bit_nn
fic_1855_9053.txt-1148-7	fic_1968_10498.txt-2290-1	st189492	1.0	 	2023-11-28 12:49:26.413	bit_nn
fic_2007_33473.txt-152-24	news_1982_671085.txt-4-24	st189492	1.0	 	2023-11-28 12:49:33.083	bit_nn
nf_1853_747976.txt-1572-25	fic_1845_7162.txt-1840-17	st189492	1.0	 	2023-11-28 12:49:39.334	bit_nn
nf_1981_773908.txt-998-11	nf_2008_774725.txt-325-15	st189492	1.0	 	2023-11-28 12:49:51.653	bit_nn
fic_1824_7285.txt-2633-26	fic_1966_1008.txt-3443-14	st189492	1.0	 	2023-11-28 12:50:03.703	bit_nn
fic_1845_7162.txt-1840-17	nf_1997_773513.txt-272-7	st189492	1.0	 	2023-11-28 12:50:16.816	bit_nn
fic_1983_10712.txt-1546-9	nf_1997_773513.txt-269-34	st189492	1.0	 	2023-11-28 12:50:32.677	bit_nn
fic_1855_9053.txt-1148-7	nf_1997_773513.txt-269-34	st189492	1.0	 	2023-11-28 12:51:37.791	bit_nn
mag_1858_506103.txt-91-18	fic_1968_10498.txt-2290-1	st189492	3.0	 	2023-11-28 12:51:47.269	bit_nn
fic_1832_9464.txt-182-10	fic_1845_7162.txt-1840-17	st189492	1.0	 	2023-11-28 12:51:57.184	bit_nn
fic_1833_7321.txt-3755-25	news_1982_671085.txt-4-24	st189492	4.0	 	2023-11-28 12:52:03.693	bit_nn
fic_1845_7162.txt-1840-17	fic_2009_36750.txt-54-11	st189492	1.0	 	2023-11-29 11:57:21.923	bit_nn
fic_1840_7292.txt-1919-10	news_1985_668615.txt-35-11	st189492	1.0	 	2023-11-29 11:57:25.674	bit_nn
fic_1855_9053.txt-1148-7	news_1985_668615.txt-35-11	st189492	1.0	 	2023-11-29 11:57:45.784	bit_nn
fic_1835_5605.txt-2784-10	news_1985_668615.txt-35-11	st189492	0.0	Verb	2023-11-29 11:58:16.655	bit_nn
fic_1849_7231.txt-2627-10	fic_1966_1008.txt-3443-14	st189492	3.0	 	2023-11-29 11:58:31.056	bit_nn
fic_1833_7321.txt-3755-25	fic_1966_1008.txt-3443-14	st189492	3.0	 	2023-11-29 11:58:36.805	bit_nn
nf_1981_773908.txt-998-11	news_1982_671085.txt-4-24	st189492	2.0	 	2023-11-29 11:58:43.532	bit_nn
nf_1997_773513.txt-272-7	fic_2009_36750.txt-54-11	st189492	1.0	 	2023-11-29 11:58:50.764	bit_nn
nf_1981_773908.txt-998-11	fic_1966_1008.txt-3443-14	st189492	2.0	 	2023-11-29 11:58:57.482	bit_nn
fic_1845_7162.txt-1840-17	nf_1969_774314.txt-490-17	st189492	1.0	 	2023-11-29 11:59:07.195	bit_nn
fic_1833_7321.txt-3755-25	nf_1969_774314.txt-490-17	st189492	1.0	 	2023-11-29 11:59:13.055	bit_nn
fic_1853_9069.txt-508-4	fic_1835_5605.txt-2784-10	st189492	0.0	verb	2023-11-29 11:59:23.573	bit_nn
fic_1855_9053.txt-1148-7	nf_1969_774314.txt-490-17	st189492	1.0	 	2023-11-29 11:59:56.685	bit_nn
nf_1997_773513.txt-272-7	news_1982_671085.txt-4-24	st189492	2.0	 	2023-11-29 12:00:00.893	bit_nn
fic_1855_9053.txt-1148-7	fic_1845_7162.txt-1840-17	st189492	2.0	 	2023-11-29 12:00:07.138	bit_nn
nf_1981_773908.txt-998-11	nf_1997_773513.txt-269-34	st189492	4.0	 	2023-11-29 12:00:14.838	bit_nn
fic_1853_9069.txt-508-4	nf_1853_747976.txt-1572-25	st189492	1.0	 	2023-11-29 12:00:19.865	bit_nn
fic_1853_9069.txt-508-4	fic_1966_1008.txt-3443-14	st189492	2.0	 	2023-11-29 12:00:26.755	bit_nn
fic_1823_7248.txt-2489-20	news_1982_671085.txt-4-24	st189492	1.0	 	2023-11-29 12:00:43.401	bit_nn
fic_1966_10469.txt-2680-20	news_1982_671085.txt-4-24	st189492	1.0	 	2023-11-29 12:00:53.545	bit_nn
fic_1833_7321.txt-3755-25	fic_1968_10498.txt-2290-1	st189492	1.0	 	2023-11-29 12:01:01.772	bit_nn
fic_1855_9053.txt-1148-7	nf_1997_773513.txt-272-7	st189492	1.0	 	2023-11-29 12:01:41.326	bit_nn
fic_1835_5605.txt-2784-10	fic_1966_1008.txt-3443-14	st189492	0.0	verb	2023-11-29 12:01:51.088	bit_nn
fic_1983_10712.txt-1546-9	news_1982_671085.txt-4-24	st189492	3.0	 	2023-11-29 12:01:59.389	bit_nn
nf_1997_773513.txt-272-7	nf_1981_773908.txt-998-11	st189492	4.0	 	2023-11-29 12:02:02.992	bit_nn
fic_1853_9069.txt-508-4	fic_1853_9040.txt-3483-43	st189492	1.0	 	2023-11-29 12:02:18.21	bit_nn
mag_1858_506103.txt-91-18	fic_1966_1008.txt-3443-14	st189492	4.0	 	2023-11-29 12:02:24.782	bit_nn
fic_1845_7162.txt-1840-17	nf_1969_774314.txt-476-11	st189492	1.0	 	2023-11-29 12:02:29.845	bit_nn
fic_1853_9069.txt-508-4	fic_1823_7248.txt-2489-20	st189492	1.0	 	2023-11-29 12:02:37.855	bit_nn
fic_1968_10498.txt-2290-1	fic_1983_10712.txt-1546-9	st189492	3.0	 	2023-11-29 12:02:42.062	bit_nn
fic_1845_7162.txt-1840-17	nf_1981_773908.txt-998-11	st189492	1.0	 	2023-11-29 12:02:44.858	bit_nn
mag_1858_506103.txt-91-18	fic_1845_7162.txt-1840-17	st189492	1.0	 	2023-11-29 12:02:51.542	bit_nn
fic_1840_7292.txt-1919-10	news_1982_671085.txt-4-24	st189492	1.0	 	2023-11-29 12:03:09.496	bit_nn
fic_1840_7292.txt-1919-10	nf_2008_774725.txt-325-15	st189492	3.0	 	2023-11-29 12:03:20.71	bit_nn
fic_1852_69.txt-575-14	news_1982_671085.txt-4-24	st189492	4.0	 	2023-11-29 12:03:36.433	bit_nn
fic_1845_7162.txt-1840-17	fic_1968_10498.txt-2290-1	st189492	1.0	 	2023-11-29 12:03:39.195	bit_nn
fic_1966_10469.txt-2680-20	nf_1969_774314.txt-490-17	st189492	4.0	 	2023-11-29 12:03:42.87	bit_nn
fic_1853_9158.txt-97-26	fic_1966_1008.txt-3443-14	st189492	1.0	 	2023-11-29 12:04:35.079	bit_nn
nf_1981_773908.txt-998-11	fic_2009_36750.txt-54-11	st189492	1.0	 	2023-11-29 12:04:39.789	bit_nn
fic_1853_9069.txt-508-4	fic_1845_7162.txt-1840-17	st189492	4.0	 	2023-11-29 12:04:48.219	bit_nn
mag_1846_523866.txt-135-34	fic_1845_7162.txt-1840-17	st189492	1.0	 	2023-11-29 12:04:56.373	bit_nn
nf_2008_774725.txt-325-15	fic_1983_10712.txt-1546-9	st189492	1.0	 	2023-11-29 12:05:08.224	bit_nn
fic_1855_9053.txt-1148-7	news_1982_671085.txt-4-24	st189492	1.0	 	2023-11-29 12:05:18.574	bit_nn
fic_1853_9069.txt-508-4	nf_1969_774314.txt-477-2	st189492	1.0	 	2023-11-29 12:05:24.496	bit_nn
fic_1966_10469.txt-2680-20	fic_1968_10498.txt-2290-1	st189492	1.0	 	2023-11-29 12:05:27.722	bit_nn
mag_1858_506103.txt-91-18	news_1982_671085.txt-4-24	st189492	4.0	 	2023-11-29 12:05:37.948	bit_nn
fic_1853_9069.txt-508-4	nf_1997_773513.txt-272-7	st189492	1.0	 	2023-11-29 12:05:42.631	bit_nn
fic_1966_10469.txt-2680-20	fic_1983_10712.txt-1546-9	st189492	1.0	 	2023-11-29 12:05:50.103	bit_nn
fic_1849_7231.txt-2627-10	news_1982_671085.txt-4-24	st189492	3.0	 	2023-11-29 12:05:57.289	bit_nn
fic_1835_5605.txt-2784-10	nf_1997_773513.txt-269-34	st189492	0.0	verb	2023-11-29 12:06:22.357	bit_nn
mag_1858_506103.txt-91-18	nf_1969_774314.txt-490-17	st189492	1.0	 	2023-11-29 12:06:26.817	bit_nn
fic_1840_7292.txt-1919-10	fic_1833_7321.txt-3755-25	st189492	1.0	 	2023-11-29 12:06:31.52	bit_nn
fic_1845_7162.txt-1840-17	news_1982_671085.txt-4-24	st189492	2.0	 	2023-11-29 12:06:35.387	bit_nn
fic_1853_9069.txt-508-4	nf_1981_773908.txt-998-11	st189492	1.0	 	2023-11-29 12:07:06.13	bit_nn
nf_1969_774314.txt-476-11	news_1982_671085.txt-4-24	st189492	1.0	 	2023-11-29 12:07:13.824	bit_nn
