identifier1	identifier2	annotator	judgment	comment	lemma
mag_1824_553556.txt-303-26	fic_1992_13392.txt-2137-10	amariac810	2	 	twist_nn
fic_1988_10775.txt-879-28	nf_1834_747621.txt-700-41	amariac810	0	 	twist_nn
fic_2001_12941.txt-265-8	news_2000_660028.txt-1720-38	amariac810	4	 	twist_nn
fic_1834_7047.txt-876-3	fic_1856_2470.txt-2074-2	amariac810	2	 	twist_nn
news_1966_725646.txt-32-10	mag_1962_248199.txt-28-27	amariac810	4	 	twist_nn
news_2000_633238.txt-89-7	mag_1960_245108.txt-18-22	amariac810	4	 	twist_nn
fic_1823_7213.txt-703-26	nf_1850_747423.txt-732-29	amariac810	3	 	twist_nn
fic_1834_8947.txt-2024-13	nf_1982_774150.txt-1452-21	amariac810	2	 	twist_nn
mag_1993_395629.txt-18-14	news_1966_725646.txt-7-25	amariac810	2	 	twist_nn
fic_1982_10695.txt-4583-14	fic_1854_3384.txt-1101-24	emmaccaulfield	2	 	twist_nn
fic_1855_604.txt-2914-22	fic_1977_10629.txt-3934-9	emmaccaulfield	2	 	twist_nn
mag_1982_298337.txt-12-6	fic_1980_780027.txt-2318-1	emmaccaulfield	2	 	twist_nn
mag_1990_420392.txt-54-28	fic_1985_10734.txt-2331-18	emmaccaulfield	2	 	twist_nn
fic_2006_51529.txt-117-15	fic_1860_9165.txt-1649-9	emmaccaulfield	1	 	twist_nn
fic_1966_10473.txt-1675-18	fic_1823_7213.txt-703-26	emmaccaulfield	0	 	twist_nn
mag_1823_553448.txt-210-40	news_1997_610581.txt-53-4	shur	1	 	twist_nn
mag_1845_522615.txt-190-8	nf_2002_746322.txt-216-6	shur	3	 	twist_nn
fic_1827_8772.txt-128-9	fic_1856_9779.txt-14316-17	shur	2	 	twist_nn
mag_1994_425706.txt-129-11	nf_1834_747621.txt-700-41	shur	2	 	twist_nn
fic_1855_9053.txt-7676-33	fic_2008_36260.txt-132-14	shur	4	 	twist_nn
nf_1859_749190.txt-558-29	news_1966_725646.txt-7-25	shur	3	 	twist_nn
mag_1843_555146.txt-498-35	fic_1846_556.txt-1433-7	shur	4	 	twist_nn
news_1995_614432.txt-32-21	fic_1855_9773.txt-1591-25	shur	1	 	twist_nn
nf_1850_747423.txt-732-29	nf_1837_757476.txt-2572-5	shur	2	 	twist_nn
nf_1964_773618.txt-231-9	mag_1993_409617.txt-19-10	shur	3	 	twist_nn
nf_1837_757476.txt-2572-5	fic_1856_9779.txt-14307-29	shur	4	 	twist_nn
fic_1860_9791.txt-883-62	fic_1976_780103.txt-582-7	shur	3	 	twist_nn
fic_1856_2470.txt-2074-2	mag_2000_412250.txt-13-12	shur	2	 	twist_nn
nf_1844_747892.txt-574-13	fic_1837_7395.txt-1380-13	shur	1	 	twist_nn
mag_1985_378615.txt-7-9	nf_1974_774254.txt-611-20	shur	4	 	twist_nn
fic_1845_7317.txt-3585-13	fic_1985_10734.txt-2331-18	shur	2	 	twist_nn
mag_2007_389994.txt-60-31	nf_2002_746322.txt-216-6	shur	2	 	twist_nn
fic_1966_10473.txt-1675-18	news_1967_726161.txt-90-14	shur	2	 	twist_nn
fic_1991_53421.txt-313-17	fic_1824_7279.txt-968-62	shur	1	 	twist_nn
fic_1964_781989.txt-1510-8	nf_1964_773457.txt-769-16	shur	4	 	twist_nn
mag_2004_394945.txt-12-4	fic_1962_10427.txt-373-8	shur	2	 	twist_nn
fic_1839_7011.txt-254-12	mag_2000_412250.txt-13-12	shur	1	 	twist_nn
mag_2003_376272.txt-0-17	fic_1995_39237.txt-68-4	shur	4	 	twist_nn
fic_1859_2764.txt-150-24	fic_1827_8772.txt-735-44	shur	4	 	twist_nn
fic_1859_2764.txt-150-24	fic_1839_7011.txt-254-12	shur	4	 	twist_nn
fic_1856_2470.txt-2074-2	mag_2004_394945.txt-12-4	shur	2	 	twist_nn
mag_1960_245108.txt-18-22	mag_1965_492017.txt-44-3	shur	3	 	twist_nn
fic_1847_2352.txt-771-30	nf_1982_773998.txt-224-13	shur	0	 	twist_nn
fic_1837_7395.txt-1611-50	fic_1851_3300.txt-3055-12	shur	0	 	twist_nn
fic_1960_10398.txt-4574-8	mag_1989_432483.txt-0-19	shur	2	 	twist_nn
news_1963_723618.txt-16-22	fic_1964_781988.txt-39-23	shur	2	 	twist_nn
fic_1860_9165.txt-1649-9	fic_1966_781992.txt-2245-7	shur	3	 	twist_nn
news_1998_626792.txt-30-11	fic_1845_7170.txt-1583-10	shur	1	 	twist_nn
fic_1834_7047.txt-1489-39	fic_2008_36260.txt-132-14	shur	2	 	twist_nn
fic_2002_47050.txt-569-1	fic_1840_7256.txt-2431-57	shur	4	 	twist_nn
mag_1823_553448.txt-210-40	fic_1980_782022.txt-2441-14	shur	1	 	twist_nn
mag_1843_555146.txt-498-35	fic_2007_33941.txt-134-16	shur	0	 	twist_nn
fic_1981_782025.txt-611-12	mag_1994_425706.txt-129-11	shur	2	 	twist_nn
fic_1847_2352.txt-2533-11	nf_1964_773618.txt-231-9	shur	1	 	twist_nn
nf_1982_773998.txt-376-16	nf_1844_747892.txt-574-13	shur	3	 	twist_nn
fic_1846_7136.txt-1588-42	nf_1829_748004.txt-1629-10	shur	2	 	twist_nn
news_2006_607745.txt-66-9	fic_1974_10585.txt-1518-42	shur	2	 	twist_nn
nf_1829_748004.txt-1629-10	nf_1834_747621.txt-700-41	shur	2	 	twist_nn
mag_2003_376272.txt-0-17	fic_1839_7011.txt-1159-17	shur	2	 	twist_nn
mag_1962_248199.txt-28-27	fic_1847_2352.txt-771-30	shur	1	 	twist_nn
mag_1989_432483.txt-0-19	nf_1827_747521.txt-859-58	shur	0	 	twist_nn
fic_1859_2764.txt-150-24	fic_1964_781988.txt-39-23	shur	1	 	twist_nn
fic_1963_16356.txt-146-6	fic_1839_7011.txt-254-12	shur	0	 	twist_nn
nf_1967_773667.txt-462-17	fic_1985_10734.txt-2331-18	shur	2	 	twist_nn
fic_1842_7206.txt-3147-28	mag_1993_135889.txt-43-10	shur	2	 	twist_nn
fic_1999_44827.txt-390-2	fic_1855_604.txt-2914-22	shur	2	 	twist_nn
fic_1999_44827.txt-390-2	news_1998_626742.txt-36-23	shur	4	 	twist_nn
fic_1964_781989.txt-1510-8	fic_1847_2352.txt-2533-11	shur	1	 	twist_nn
mag_1824_553556.txt-303-26	fic_1848_7009.txt-4137-35	shur	4	 	twist_nn
fic_1834_7047.txt-849-76	mag_1977_288256.txt-19-6	shur	4	 	twist_nn
nf_1855_750257.txt-948-64	fic_1856_2470.txt-2074-2	shur	4	 	twist_nn
fic_1980_10672.txt-3463-1	fic_1962_10427.txt-373-8	shur	3	 	twist_nn
fic_2003_48245.txt-267-8	nf_1855_748479.txt-1217-12	shur	2	 	twist_nn
fic_1837_7395.txt-1380-13	fic_1994_41224.txt-249-6	shur	2	 	twist_nn
fic_1850_7222.txt-1508-11	fic_1963_16356.txt-146-6	shur	0	 	twist_nn
fic_1823_7246.txt-5821-1	fic_1980_10672.txt-3463-1	shur	4	 	twist_nn
fic_1842_7206.txt-1247-16	fic_1966_10473.txt-2976-10	shur	0	 	twist_nn
nf_2004_746679.txt-20-11	nf_1844_747892.txt-574-13	shur	2	 	twist_nn
mag_1976_493444.txt-37-2	nf_1847_750187.txt-553-19	shur	2	 	twist_nn
fic_1823_7213.txt-1296-19	fic_1974_10585.txt-1518-42	emmaccaulfield	2	 	twist_nn
mag_1993_350329.txt-8-23	fic_1980_780027.txt-2318-1	emmaccaulfield	2	 	twist_nn
fic_1980_10672.txt-3463-1	fic_1839_7336.txt-1218-18	emmaccaulfield	1	 	twist_nn
fic_1855_604.txt-2914-22	mag_1990_420392.txt-54-28	emmaccaulfield	2	 	twist_nn
fic_1856_2470.txt-2074-2	fic_1834_7323.txt-2713-19	emmaccaulfield	2	 	twist_nn
fic_1837_7395.txt-1611-50	mag_1993_135889.txt-43-10	emmaccaulfield	1	 	twist_nn
nf_1835_747966.txt-690-8	mag_1858_526619.txt-26-47	emmaccaulfield	2	 	twist_nn
fic_1963_10432.txt-3272-17	fic_1834_7047.txt-1090-58	emmaccaulfield	4	 	twist_nn
fic_1855_604.txt-2207-10	news_1967_726161.txt-90-14	emmaccaulfield	1	 	twist_nn
fic_1966_781992.txt-2245-7	fic_1856_9779.txt-14308-12	emmaccaulfield	1	 	twist_nn
news_1998_626742.txt-36-23	nf_1859_749190.txt-558-29	emmaccaulfield	1	 	twist_nn
fic_1963_10432.txt-3272-17	news_1966_725646.txt-32-10	emmaccaulfield	2	 	twist_nn
mag_1993_350329.txt-8-23	fic_2009_36870.txt-57-23	emmaccaulfield	1	 	twist_nn
fic_1855_9773.txt-1608-9	fic_2006_51529.txt-117-15	emmaccaulfield	1	 	twist_nn
fic_1960_10398.txt-4574-8	nf_1982_773998.txt-376-16	emmaccaulfield	2	 	twist_nn
fic_1842_7206.txt-1247-16	fic_1851_3300.txt-3435-25	emmaccaulfield	1	 	twist_nn
fic_1840_7256.txt-2431-57	mag_1989_432483.txt-0-19	emmaccaulfield	2	 	twist_nn
fic_1856_9779.txt-14307-29	fic_1833_7321.txt-3740-19	emmaccaulfield	2	 	twist_nn
mag_1976_108137.txt-50-7	fic_1846_556.txt-1433-7	emmaccaulfield	4	 	twist_nn
fic_1845_7162.txt-2071-19	fic_1842_7206.txt-1247-16	emmaccaulfield	1	 	twist_nn
mag_2005_419279.txt-7-15	fic_1856_2470.txt-3106-5	emmaccaulfield	1	 	twist_nn
nf_1835_747966.txt-689-8	nf_1850_747423.txt-732-29	emmaccaulfield	4	 	twist_nn
fic_2001_12941.txt-265-8	mag_2000_412250.txt-13-12	emmaccaulfield	4	 	twist_nn
news_1997_610581.txt-53-4	fic_1834_7323.txt-2713-19	emmaccaulfield	2	 	twist_nn
fic_1834_7047.txt-619-19	fic_2008_36260.txt-132-14	emmaccaulfield	2	 	twist_nn
fic_1845_7317.txt-3585-13	fic_1856_9779.txt-14307-29	emmaccaulfield	4	 	twist_nn
news_1995_614432.txt-32-21	fic_1963_4965.txt-109-33	emmaccaulfield	1	 	twist_nn
news_2000_633238.txt-89-7	fic_1993_25010.txt-3586-24	emmaccaulfield	0	 	twist_nn
mag_1823_553448.txt-210-40	fic_1961_12930.txt-399-14	emmaccaulfield	1	 	twist_nn
fic_1963_16356.txt-146-6	news_2000_633238.txt-89-7	emmaccaulfield	4	 	twist_nn
fic_1973_16207.txt-2067-3	news_1982_668296.txt-16-18	emmaccaulfield	1	 	twist_nn
nf_1835_747966.txt-689-8	fic_1834_7047.txt-849-76	emmaccaulfield	1	 	twist_nn
fic_1856_2470.txt-3106-5	fic_1823_7246.txt-5821-1	emmaccaulfield	3	 	twist_nn
fic_1834_7047.txt-1656-18	fic_1847_2352.txt-2533-11	emmaccaulfield	1	 	twist_nn
nf_1829_748004.txt-1629-10	fic_1827_8772.txt-128-9	emmaccaulfield	3	 	twist_nn
news_1988_669681.txt-13-3	fic_1834_7323.txt-2713-19	emmaccaulfield	2	 	twist_nn
fic_1962_10417.txt-7726-22	nf_1844_747892.txt-136-21	emmaccaulfield	2	 	twist_nn
fic_1840_7057.txt-145-153	mag_1993_409617.txt-19-10	emmaccaulfield	1	 	twist_nn
nf_1844_747892.txt-574-13	news_1997_610581.txt-53-4	emmaccaulfield	1	 	twist_nn
nf_1832_771858.txt-209-6	mag_1858_526619.txt-26-47	emmaccaulfield	1	 	twist_nn
fic_1963_16356.txt-146-6	fic_1855_9773.txt-1591-25	emmaccaulfield	1	 	twist_nn
fic_1834_7047.txt-1521-36	news_1997_610581.txt-53-4	emmaccaulfield	1	 	twist_nn
mag_1960_477591.txt-122-3	fic_2009_36961.txt-181-4	emmaccaulfield	2	 	twist_nn
fic_2007_33941.txt-134-16	fic_1850_7222.txt-1508-11	emmaccaulfield	2	 	twist_nn
fic_1994_41224.txt-249-6	news_1966_725646.txt-32-10	emmaccaulfield	1	 	twist_nn
nf_1974_773763.txt-2-15	mag_1993_395629.txt-18-14	emmaccaulfield	1	 	twist_nn
fic_1834_7047.txt-876-3	mag_2003_401129.txt-246-0	emmaccaulfield	2	 	twist_nn
fic_1840_7164.txt-2774-22	mag_1985_378615.txt-7-9	emmaccaulfield	1	 	twist_nn
news_2006_607745.txt-66-9	mag_1993_395629.txt-18-14	emmaccaulfield	1	 	twist_nn
fic_1846_556.txt-1433-7	news_1966_725646.txt-32-10	emmaccaulfield	1	 	twist_nn
fic_1855_604.txt-1903-14	mag_1960_477591.txt-122-3	emmaccaulfield	1	 	twist_nn
nf_1967_773667.txt-462-17	mag_2005_419279.txt-7-15	emmaccaulfield	1	 	twist_nn
fic_1968_10498.txt-1883-3	fic_1995_39274.txt-17-38	emmaccaulfield	4	 	twist_nn
fic_1976_780103.txt-582-7	fic_1840_7057.txt-145-153	emmaccaulfield	4	 	twist_nn
fic_1855_604.txt-1903-14	nf_1832_771858.txt-209-6	emmaccaulfield	4	 	twist_nn
mag_1824_553556.txt-303-26	mag_2007_389994.txt-60-31	emmaccaulfield	0	 	twist_nn
fic_1834_7047.txt-1489-39	fic_1823_7246.txt-5821-1	emmaccaulfield	4	 	twist_nn
fic_2009_36870.txt-57-23	mag_2007_389994.txt-60-31	emmaccaulfield	3	 	twist_nn
mag_1993_350329.txt-8-23	fic_1834_7047.txt-1090-58	emmaccaulfield	1	 	twist_nn
fic_2001_12941.txt-265-8	mag_1976_108137.txt-50-7	emmaccaulfield	4	 	twist_nn
fic_1860_9791.txt-883-62	nf_1859_749190.txt-550-6	shur	0	 	twist_nn
fic_1827_7168.txt-584-40	nf_2004_746679.txt-20-11	shur	3	 	twist_nn
nf_1855_750257.txt-948-64	news_1966_725646.txt-7-25	shur	3	 	twist_nn
fic_1827_8772.txt-735-44	fic_1962_10427.txt-373-8	shur	0	 	twist_nn
fic_1995_39237.txt-68-4	fic_1839_7011.txt-254-12	shur	1	 	twist_nn
fic_1834_7323.txt-2713-19	nf_1832_771858.txt-209-6	shur	0	 	twist_nn
