identifier1	identifier2	annotator	judgment	comment	lemma
fic_1854_9193.txt-5860-14	nf_1961_774087.txt-330-2	amariac810	3	 	part-nn
news_1997_611552.txt-27-12	fic_1999_30605.txt-60-9	amariac810	2	 	part-nn
mag_1857_556292.txt-13-0	fic_1975_10601.txt-6300-16	amariac810	2	 	part-nn
nf_1845_772370.txt-1012-0	fic_1854_9193.txt-5860-14	amariac810	2	 	part-nn
fic_1966_781991.txt-1061-6	mag_2001_400593.txt-68-2	amariac810	2	 	part-nn
mag_2004_414724.txt-98-8	mag_1834_564858.txt-48-18	amariac810	3	 	part-nn
mag_1845_565477.txt-885-24	mag_1982_491859.txt-143-22	amariac810	2	 	part-nn
nf_1845_772370.txt-93-0	nf_1845_772370.txt-1325-0	amariac810	4	 	part-nn
nf_1855_748018.txt-39-22	mag_1834_564858.txt-48-18	amariac810	3	 	part-nn
fic_1988_10768.txt-768-22	nf_1855_748018.txt-39-22	amariac810	2	 	part-nn
mag_2004_414724.txt-98-8	fic_1854_9193.txt-5860-14	amariac810	3	 	part-nn
mag_2001_400593.txt-68-2	fic_2002_31299.txt-624-0	amariac810	2	 	part-nn
mag_1844_555188.txt-628-44	mag_1848_565767.txt-158-20	amariac810	2	 	part-nn
fic_1854_9193.txt-5860-14	fic_1988_10768.txt-768-22	amariac810	2	 	part-nn
mag_1996_427908.txt-127-14	fic_2002_31299.txt-624-0	amariac810	3	 	part-nn
mag_1857_505936.txt-65-5	mag_1857_556292.txt-13-0	amariac810	3	 	part-nn
nf_1973_773508.txt-88-2	mag_1848_565767.txt-158-20	amariac810	2	 	part-nn
mag_1857_556292.txt-13-0	mag_2001_400593.txt-68-2	amariac810	2	 	part-nn
mag_2004_414724.txt-98-8	fic_1966_781991.txt-1061-6	amariac810	3	 	part-nn
fic_1836_7349.txt-3878-61	fic_2003_29293.txt-131-11	amariac810	3	 	part-nn
mag_1857_505936.txt-65-5	fic_1988_10768.txt-768-22	amariac810	2	 	part-nn
fic_1854_9193.txt-5860-14	mag_1996_427908.txt-127-14	amariac810	2	 	part-nn
nf_1827_747521.txt-197-93	mag_1848_565767.txt-158-20	amariac810	2	 	part-nn
fic_1998_16027.txt-1780-6	mag_2001_400593.txt-68-2	amariac810	3	 	part-nn
fic_1838_7359.txt-1385-10	mag_2001_400593.txt-68-2	amariac810	3	 	part-nn
fic_2002_31299.txt-624-0	fic_2003_29293.txt-131-11	amariac810	4	 	part-nn
fic_2006_51046.txt-127-3	fic_1839_7087.txt-2464-13	amariac810	2	 	part-nn
news_1997_632259.txt-173-14	fic_1839_7087.txt-2464-13	amariac810	4	 	part-nn
mag_1844_555188.txt-628-44	news_1997_611552.txt-27-12	amariac810	4	 	part-nn
mag_2001_400593.txt-68-2	news_1997_632259.txt-173-14	amariac810	4	 	part-nn
nf_1827_747521.txt-68-7	nf_1973_773508.txt-88-2	amariac810	3	 	part-nn
fic_1998_16027.txt-1780-6	fic_2003_29293.txt-131-11	amariac810	3	 	part-nn
nf_1855_748018.txt-2877-20	fic_1988_10768.txt-768-22	amariac810	2	 	part-nn
nf_1827_747521.txt-197-93	fic_1836_7349.txt-3878-61	amariac810	3	 	part-nn
mag_1834_564858.txt-48-18	fic_2004_49338.txt-267-24	amariac810	4	 	part-nn
fic_1836_7349.txt-3878-61	nf_1973_773508.txt-88-2	amariac810	4	 	part-nn
nf_1964_773767.txt-118-7	nf_1845_772370.txt-1325-0	amariac810	2	 	part-nn
nf_1847_749455.txt-387-25	fic_2003_29293.txt-131-11	amariac810	3	 	part-nn
mag_1992_396462.txt-5-20	news_2007_637066.txt-40-3	amariac810	3	 	part-nn
mag_1996_427908.txt-127-14	news_2007_637066.txt-40-3	amariac810	4	 	part-nn
fic_2004_49338.txt-267-24	news_1975_732028.txt-14-16	amariac810	3	 	part-nn
news_1975_732028.txt-14-16	news_1997_611552.txt-27-12	amariac810	4	 	part-nn
news_1997_632259.txt-173-14	nf_1845_772370.txt-93-0	amariac810	2	 	part-nn
mag_2004_414724.txt-98-8	fic_1975_10601.txt-6300-16	amariac810	2	 	part-nn
mag_1846_524014.txt-209-26	fic_1975_10601.txt-6300-16	amariac810	2	 	part-nn
fic_1836_7349.txt-3878-61	fic_1999_30605.txt-60-9	amariac810	2	 	part-nn
nf_1961_774087.txt-330-2	nf_1964_773767.txt-118-7	amariac810	3	 	part-nn
mag_1993_410424.txt-157-12	fic_1988_10768.txt-768-22	amariac810	3	 	part-nn
mag_1846_524014.txt-209-26	nf_1855_748018.txt-39-22	amariac810	4	 	part-nn
nf_1964_773767.txt-118-7	news_1975_732028.txt-14-16	amariac810	3	 	part-nn
nf_1855_748018.txt-2877-20	fic_1856_3677.txt-3374-5	amariac810	2	 	part-nn
news_2007_637066.txt-40-3	fic_1830_7238.txt-296-105	amariac810	3	 	part-nn
nf_1827_747521.txt-68-7	fic_1826_314.txt-4598-5	amariac810	2	 	part-nn
nf_1964_773767.txt-118-7	fic_1975_10601.txt-6300-16	amariac810	2	 	part-nn
mag_1857_505936.txt-65-5	mag_1846_524014.txt-209-26	amariac810	2	 	part-nn
fic_1999_13647.txt-1731-6	fic_1826_314.txt-4598-5	amariac810	2	 	part-nn
fic_2002_31299.txt-624-0	fic_1998_16027.txt-1780-6	amariac810	3	 	part-nn
fic_1999_13647.txt-1731-6	nf_1845_772370.txt-1325-0	amariac810	2	 	part-nn
mag_1992_396462.txt-5-20	mag_1846_524014.txt-209-26	amariac810	2	 	part-nn
fic_1838_7359.txt-1385-10	mag_1857_505936.txt-65-5	amariac810	3	 	part-nn
nf_1827_747521.txt-197-93	nf_1845_772370.txt-1325-0	amariac810	2	 	part-nn
nf_1845_772370.txt-93-0	nf_1827_747521.txt-68-7	amariac810	2	 	part-nn
mag_1857_505936.txt-65-5	mag_1844_555188.txt-628-44	amariac810	3	 	part-nn
news_2007_637066.txt-40-3	fic_1838_7359.txt-1385-10	amariac810	3	 	part-nn
nf_1827_747521.txt-197-93	mag_1993_410424.txt-157-12	amariac810	3	 	part-nn
mag_1831_563907.txt-171-9	fic_1988_10768.txt-768-22	amariac810	3	 	part-nn
nf_1987_773961.txt-1347-7	mag_1857_556292.txt-13-0	amariac810	2	 	part-nn
mag_1982_491859.txt-143-22	nf_1855_748018.txt-2877-20	amariac810	2	 	part-nn
nf_1845_772370.txt-1325-0	mag_1848_565767.txt-158-20	amariac810	2	 	part-nn
nf_1827_747521.txt-68-7	nf_1822_747604.txt-105-34	amariac810	3	 	part-nn
nf_1855_748018.txt-39-22	nf_1987_773961.txt-1347-7	amariac810	2	 	part-nn
fic_1975_10601.txt-6300-16	nf_1973_773508.txt-88-2	amariac810	2	 	part-nn
mag_1844_555188.txt-628-44	news_1975_732028.txt-14-16	amariac810	4	 	part-nn
mag_1857_556292.txt-13-0	fic_1966_781991.txt-1061-6	amariac810	2	 	part-nn
fic_1826_314.txt-4598-5	mag_1834_564858.txt-48-18	amariac810	2	 	part-nn
fic_1999_13647.txt-1731-6	news_1997_611552.txt-27-12	amariac810	2	 	part-nn
nf_1964_773767.txt-118-7	mag_1996_427908.txt-127-14	amariac810	4	 	part-nn
mag_1999_408391.txt-54-3	mag_1844_555188.txt-628-44	amariac810	4	 	part-nn
fic_1830_7238.txt-296-105	nf_1845_772370.txt-93-0	amariac810	2	 	part-nn
mag_1982_491859.txt-143-22	nf_1847_749455.txt-387-25	amariac810	2	 	part-nn
mag_1857_505936.txt-65-5	mag_1999_408391.txt-54-3	amariac810	3	 	part-nn
fic_1826_314.txt-4598-5	nf_1847_749455.txt-387-25	amariac810	2	 	part-nn
nf_1973_773508.txt-88-2	nf_1855_748018.txt-39-22	amariac810	2	 	part-nn
mag_1857_556292.txt-13-0	mag_2004_414724.txt-98-8	amariac810	2	 	part-nn
news_1975_732028.txt-14-16	fic_1836_7349.txt-3878-61	amariac810	2	 	part-nn
fic_1966_781991.txt-1061-6	nf_1855_748018.txt-39-22	amariac810	3	 	part-nn
news_1975_732028.txt-14-16	nf_1827_747521.txt-197-93	amariac810	3	 	part-nn
mag_1844_555188.txt-628-44	nf_1845_772370.txt-398-0	amariac810	0	 	part-nn
fic_1826_314.txt-4598-5	nf_1987_773961.txt-1347-7	amariac810	2	 	part-nn
nf_1973_773508.txt-88-2	mag_1844_555188.txt-628-44	amariac810	3	 	part-nn
nf_1845_772370.txt-398-0	fic_1975_10601.txt-6300-16	amariac810	0	 	part-nn
mag_1831_563907.txt-171-9	fic_1999_13647.txt-1731-6	amariac810	2	 	part-nn
news_2007_637066.txt-40-3	nf_1845_772370.txt-398-0	amariac810	0	 	part-nn
fic_2006_51046.txt-127-3	nf_1827_747521.txt-68-7	amariac810	2	 	part-nn
fic_1999_13647.txt-1731-6	fic_1856_3677.txt-3374-5	amariac810	2	 	part-nn
nf_1827_747521.txt-68-7	fic_1988_10768.txt-768-22	amariac810	2	 	part-nn
mag_1857_556292.txt-13-0	fic_1998_16027.txt-1780-6	amariac810	0	 	part-nn
nf_1827_747521.txt-197-93	nf_1964_773767.txt-118-7	amariac810	2	 	part-nn
nf_1845_772370.txt-398-0	nf_1845_772370.txt-1012-0	amariac810	0	 	part-nn
nf_1987_773961.txt-1347-7	news_1975_732028.txt-14-16	amariac810	3	 	part-nn
fic_1998_16027.txt-1780-6	mag_1993_410424.txt-157-12	amariac810	3	 	part-nn
nf_1845_772370.txt-93-0	nf_1847_749455.txt-387-25	amariac810	0	 	part-nn
mag_1834_564858.txt-48-18	mag_1982_491859.txt-143-22	amariac810	2	 	part-nn
fic_1838_7359.txt-1385-10	mag_1834_564858.txt-48-18	amariac810	2	 	part-nn
mag_1992_396462.txt-5-20	fic_2006_51046.txt-127-3	amariac810	2	 	part-nn
mag_1982_491859.txt-143-22	news_1997_632259.txt-173-14	amariac810	3	 	part-nn
fic_1838_7359.txt-1385-10	fic_1839_7087.txt-2464-13	amariac810	3	 	part-nn
mag_1846_524014.txt-209-26	nf_1845_772370.txt-398-0	amariac810	0	 	part-nn
nf_1961_774087.txt-330-2	mag_2001_400593.txt-68-2	amariac810	4	 	part-nn
mag_1999_408391.txt-54-3	fic_1975_10601.txt-6300-16	amariac810	3	 	part-nn
fic_2006_51046.txt-127-3	nf_1845_772370.txt-398-0	amariac810	0	 	part-nn
mag_1831_563907.txt-171-9	nf_1847_749455.txt-387-25	amariac810	3	 	part-nn
mag_1993_410424.txt-157-12	nf_1987_773961.txt-1347-7	amariac810	3	 	part-nn
fic_1988_10768.txt-768-22	fic_1826_314.txt-4598-5	amariac810	2	 	part-nn
mag_2001_400593.txt-68-2	fic_1830_7238.txt-296-105	amariac810	4	 	part-nn
nf_1855_748018.txt-2877-20	mag_1999_408391.txt-54-3	amariac810	4	 	part-nn
fic_1838_7359.txt-1385-10	nf_1845_772370.txt-398-0	amariac810	0	 	part-nn
nf_1961_774087.txt-330-2	nf_1827_747521.txt-68-7	amariac810	3	 	part-nn
fic_1856_3677.txt-3374-5	fic_2002_31299.txt-624-0	amariac810	2	 	part-nn
nf_1961_774087.txt-330-2	news_1997_632259.txt-173-14	amariac810	3	 	part-nn
mag_1834_564858.txt-48-18	fic_1839_7087.txt-2464-13	amariac810	2	 	part-nn
fic_1826_314.txt-4598-5	nf_1973_773508.txt-88-2	amariac810	2	 	part-nn
news_1975_732028.txt-14-16	nf_1845_772370.txt-1325-0	amariac810	0	 	part-nn
mag_1993_410424.txt-157-12	mag_1857_505936.txt-65-5	amariac810	4	 	part-nn
mag_1834_564858.txt-48-18	fic_2003_29293.txt-131-11	amariac810	3	 	part-nn
nf_1845_772370.txt-93-0	fic_2002_31299.txt-624-0	amariac810	0	 	part-nn
mag_1992_396462.txt-5-20	nf_1845_772370.txt-1325-0	amariac810	0	 	part-nn
fic_1966_781991.txt-1061-6	mag_1857_505936.txt-65-5	amariac810	2	 	part-nn
nf_1973_773508.txt-88-2	fic_2003_29293.txt-131-11	amariac810	3	 	part-nn
mag_1999_408391.txt-54-3	nf_1845_772370.txt-1325-0	amariac810	0	 	part-nn
fic_1830_7238.txt-296-105	fic_2003_29293.txt-131-11	amariac810	2	 	part-nn
mag_1857_505936.txt-65-5	nf_1855_748018.txt-39-22	amariac810	2	 	part-nn
nf_1855_748018.txt-39-22	fic_1854_9193.txt-5860-14	amariac810	4	 	part-nn
fic_1999_30605.txt-60-9	fic_1856_3677.txt-3374-5	amariac810	3	 	part-nn
mag_1992_396462.txt-5-20	mag_2001_400593.txt-68-2	amariac810	4	 	part-nn
fic_1966_781991.txt-1061-6	nf_1855_748018.txt-2877-20	amariac810	2	 	part-nn
fic_1839_7087.txt-2464-13	nf_1847_749455.txt-387-25	amariac810	3	 	part-nn
nf_1987_773961.txt-1347-7	fic_2004_49338.txt-267-24	amariac810	2	 	part-nn
fic_1998_16027.txt-1780-6	nf_1845_772370.txt-398-0	amariac810	0	 	part-nn
fic_1999_13647.txt-1731-6	fic_1838_7359.txt-1385-10	amariac810	4	 	part-nn
mag_1999_408391.txt-54-3	fic_2003_29293.txt-131-11	amariac810	2	 	part-nn
nf_1987_773961.txt-1347-7	mag_1848_565767.txt-158-20	amariac810	2	 	part-nn
news_2007_637066.txt-40-3	mag_1982_491859.txt-143-22	amariac810	2	 	part-nn
nf_1827_747521.txt-68-7	mag_1845_565477.txt-885-24	amariac810	3	 	part-nn
nf_1973_773508.txt-88-2	fic_1999_30605.txt-60-9	amariac810	2	 	part-nn
mag_1846_524014.txt-209-26	nf_1822_747604.txt-105-34	amariac810	2	 	part-nn
mag_1845_565477.txt-885-24	fic_1856_3677.txt-3374-5	amariac810	2	 	part-nn
fic_1856_3677.txt-3374-5	nf_1855_748018.txt-39-22	amariac810	2	 	part-nn
nf_1845_772370.txt-1012-0	fic_1975_10601.txt-6300-16	amariac810	0	 	part-nn
fic_2002_31299.txt-624-0	mag_1831_563907.txt-171-9	amariac810	2	 	part-nn
fic_2006_51046.txt-127-3	mag_1999_408391.txt-54-3	amariac810	3	 	part-nn
fic_1830_7238.txt-296-105	mag_1999_408391.txt-54-3	amariac810	2	 	part-nn
news_1997_632259.txt-173-14	fic_1854_9193.txt-5860-14	amariac810	2	 	part-nn
mag_1996_427908.txt-127-14	nf_1961_774087.txt-330-2	amariac810	2	 	part-nn
nf_1845_772370.txt-398-0	mag_1857_505936.txt-65-5	amariac810	0	 	part-nn
nf_1847_749455.txt-387-25	mag_1996_427908.txt-127-14	amariac810	4	 	part-nn
fic_1856_3677.txt-3374-5	mag_1999_408391.txt-54-3	amariac810	2	 	part-nn
mag_1848_565767.txt-158-20	mag_1982_491859.txt-143-22	amariac810	4	 	part-nn
fic_1854_9193.txt-5860-14	mag_1857_556292.txt-13-0	amariac810	0	 	part-nn
fic_2004_49338.txt-267-24	mag_1996_427908.txt-127-14	amariac810	3	 	part-nn
nf_1845_772370.txt-1012-0	fic_2006_51046.txt-127-3	amariac810	0	 	part-nn
fic_1839_7087.txt-2464-13	mag_1845_565477.txt-885-24	amariac810	2	 	part-nn
fic_1998_16027.txt-1780-6	nf_1973_773508.txt-88-2	amariac810	4	 	part-nn
mag_1982_491859.txt-143-22	mag_1831_563907.txt-171-9	amariac810	2	 	part-nn
fic_1826_314.txt-4598-5	nf_1822_747604.txt-105-34	amariac810	2	 	part-nn
nf_1845_772370.txt-1325-0	fic_1839_7087.txt-2464-13	amariac810	0	 	part-nn
nf_1964_773767.txt-118-7	fic_1839_7087.txt-2464-13	amariac810	2	 	part-nn
mag_1982_491859.txt-143-22	fic_1838_7359.txt-1385-10	amariac810	4	 	part-nn
fic_2006_51046.txt-127-3	fic_2004_49338.txt-267-24	amariac810	2	 	part-nn
fic_1966_781991.txt-1061-6	fic_1839_7087.txt-2464-13	amariac810	2	 	part-nn
nf_1845_772370.txt-1325-0	fic_2006_51046.txt-127-3	amariac810	0	 	part-nn
mag_1857_505936.txt-65-5	fic_1830_7238.txt-296-105	amariac810	2	 	part-nn
news_1997_611552.txt-27-12	nf_1845_772370.txt-1012-0	emmaccaulfield	2	 	part-nn
fic_1998_16027.txt-1780-6	nf_1855_748018.txt-39-22	emmaccaulfield	1	 	part-nn
fic_2006_51046.txt-127-3	fic_1826_314.txt-4598-5	emmaccaulfield	4	 	part-nn
mag_1992_396462.txt-5-20	fic_1975_10601.txt-6300-16	emmaccaulfield	4	 	part-nn
nf_1973_773508.txt-88-2	mag_1857_556292.txt-13-0	emmaccaulfield	2	 	part-nn
news_1997_611552.txt-27-12	mag_1982_491859.txt-143-22	emmaccaulfield	3	 	part-nn
nf_1855_748018.txt-2877-20	fic_1836_7349.txt-3878-61	emmaccaulfield	3	 	part-nn
nf_1845_772370.txt-398-0	news_1975_732028.txt-14-16	emmaccaulfield	2	 	part-nn
fic_1839_7087.txt-2464-13	fic_2003_29293.txt-131-11	emmaccaulfield	3	 	part-nn
mag_2001_400593.txt-68-2	fic_1999_13647.txt-1731-6	emmaccaulfield	2	 	part-nn
fic_1988_10768.txt-768-22	nf_1973_773508.txt-88-2	shur	3	 	part-nn
fic_1975_10601.txt-6300-16	mag_1996_427908.txt-127-14	shur	3	 	part-nn
mag_1996_427908.txt-127-14	nf_1827_747521.txt-68-7	shur	4	 	part-nn
mag_1834_564858.txt-48-18	fic_1999_30605.txt-60-9	shur	3	 	part-nn
fic_2002_31299.txt-624-0	fic_1966_781991.txt-1061-6	shur	4	 	part-nn
fic_1826_314.txt-4598-5	nf_1987_773961.txt-1347-7	shur	3	 	part-nn
fic_1836_7349.txt-3878-61	nf_1961_774087.txt-330-2	shur	4	 	part-nn
nf_1847_749455.txt-387-25	nf_1845_772370.txt-1325-0	shur	0	 	part-nn
fic_2004_49338.txt-267-24	mag_1982_491859.txt-143-22	shur	3	 	part-nn
nf_1847_749455.txt-387-25	mag_1848_565767.txt-158-20	shur	4	 	part-nn
mag_1845_565477.txt-885-24	nf_1845_772370.txt-93-0	shur	0	 	part-nn
fic_1830_7238.txt-296-105	fic_1966_781991.txt-1061-6	shur	3	 	part-nn
mag_1834_564858.txt-48-18	fic_1966_781991.txt-1061-6	shur	3	 	part-nn
news_1975_732028.txt-14-16	mag_2004_414724.txt-98-8	shur	4	 	part-nn
news_1997_632259.txt-173-14	fic_1830_7238.txt-296-105	shur	4	 	part-nn
fic_1830_7238.txt-296-105	mag_1845_565477.txt-885-24	shur	4	 	part-nn
mag_1999_408391.txt-54-3	news_2007_637066.txt-40-3	shur	4	 	part-nn
fic_1999_30605.txt-60-9	nf_1973_773508.txt-88-2	shur	3	 	part-nn
mag_1846_524014.txt-209-26	fic_1999_30605.txt-60-9	shur	1	 	part-nn
news_2007_637066.txt-40-3	fic_2006_51046.txt-127-3	shur	4	 	part-nn
fic_1830_7238.txt-296-105	fic_1988_10768.txt-768-22	shur	4	 	part-nn
fic_1999_13647.txt-1731-6	fic_1838_7359.txt-1385-10	shur	0	 	part-nn
fic_1998_16027.txt-1780-6	fic_1966_781991.txt-1061-6	shur	4	 	part-nn
nf_1827_747521.txt-197-93	mag_1848_565767.txt-158-20	emmaccaulfield	0	 	part-nn
news_1975_732028.txt-14-16	fic_1836_7349.txt-3878-61	emmaccaulfield	3	 	part-nn
mag_1831_563907.txt-171-9	fic_1836_7349.txt-3878-61	emmaccaulfield	2	 	part-nn
nf_1845_772370.txt-398-0	mag_1992_396462.txt-5-20	emmaccaulfield	2	 	part-nn
fic_1856_3677.txt-3374-5	nf_1847_749455.txt-387-25	emmaccaulfield	2	 	part-nn
fic_1999_13647.txt-1731-6	nf_1973_773508.txt-88-2	emmaccaulfield	2	 	part-nn
mag_1982_491859.txt-143-22	fic_1836_7349.txt-3878-61	emmaccaulfield	2	 	part-nn
nf_1827_747521.txt-68-7	nf_1855_748018.txt-39-22	emmaccaulfield	1	 	part-nn
fic_1856_3677.txt-3374-5	mag_1844_555188.txt-628-44	emmaccaulfield	3	 	part-nn
mag_1834_564858.txt-48-18	mag_1982_491859.txt-143-22	emmaccaulfield	2	 	part-nn
fic_1975_10601.txt-6300-16	fic_2002_31299.txt-624-0	emmaccaulfield	2	 	part-nn
nf_1855_748018.txt-39-22	news_2007_637066.txt-40-3	emmaccaulfield	1	 	part-nn
fic_1839_7087.txt-2464-13	fic_2004_49338.txt-267-24	emmaccaulfield	3	 	part-nn
nf_1973_773508.txt-88-2	mag_1834_564858.txt-48-18	emmaccaulfield	3	 	part-nn
mag_1992_396462.txt-5-20	nf_1845_772370.txt-1325-0	emmaccaulfield	2	 	part-nn
fic_1830_7238.txt-296-105	mag_1845_565477.txt-885-24	emmaccaulfield	3	 	part-nn
news_2007_637066.txt-40-3	fic_1856_3677.txt-3374-5	emmaccaulfield	3	 	part-nn
mag_1831_563907.txt-171-9	fic_1839_7087.txt-2464-13	emmaccaulfield	2	 	part-nn
fic_1988_10768.txt-768-22	fic_1836_7349.txt-3878-61	emmaccaulfield	3	 	part-nn
fic_2002_31299.txt-624-0	fic_1836_7349.txt-3878-61	emmaccaulfield	2	 	part-nn
news_1975_732028.txt-14-16	mag_2001_400593.txt-68-2	emmaccaulfield	4	 	part-nn
nf_1987_773961.txt-1347-7	nf_1845_772370.txt-1012-0	emmaccaulfield	2	 	part-nn
news_1975_732028.txt-14-16	fic_2003_29293.txt-131-11	emmaccaulfield	3	 	part-nn
fic_1838_7359.txt-1385-10	news_2007_637066.txt-40-3	emmaccaulfield	2	 	part-nn
nf_1855_748018.txt-2877-20	nf_1845_772370.txt-398-0	emmaccaulfield	2	 	part-nn
nf_1973_773508.txt-88-2	fic_2003_29293.txt-131-11	emmaccaulfield	2	 	part-nn
fic_1826_314.txt-4598-5	fic_2004_49338.txt-267-24	emmaccaulfield	2	 	part-nn
fic_1999_13647.txt-1731-6	mag_1846_524014.txt-209-26	emmaccaulfield	1	 	part-nn
mag_1834_564858.txt-48-18	news_1975_732028.txt-14-16	emmaccaulfield	3	 	part-nn
mag_1993_410424.txt-157-12	mag_1996_427908.txt-127-14	emmaccaulfield	2	 	part-nn
mag_1982_491859.txt-143-22	nf_1855_748018.txt-2877-20	emmaccaulfield	2	 	part-nn
nf_1987_773961.txt-1347-7	fic_1966_781991.txt-1061-6	emmaccaulfield	2	 	part-nn
fic_2003_29293.txt-131-11	nf_1964_773767.txt-118-7	emmaccaulfield	3	 	part-nn
fic_1975_10601.txt-6300-16	fic_1830_7238.txt-296-105	emmaccaulfield	4	 	part-nn
mag_2001_400593.txt-68-2	nf_1827_747521.txt-68-7	emmaccaulfield	2	 	part-nn
mag_1845_565477.txt-885-24	mag_1982_491859.txt-143-22	emmaccaulfield	3	 	part-nn
fic_2002_31299.txt-624-0	fic_1826_314.txt-4598-5	emmaccaulfield	2	 	part-nn
mag_2004_414724.txt-98-8	news_2007_637066.txt-40-3	emmaccaulfield	4	 	part-nn
nf_1961_774087.txt-330-2	fic_1975_10601.txt-6300-16	emmaccaulfield	4	 	part-nn
news_2007_637066.txt-40-3	mag_1857_556292.txt-13-0	emmaccaulfield	2	 	part-nn
nf_1964_773767.txt-118-7	nf_1845_772370.txt-93-0	emmaccaulfield	2	 	part-nn
