lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
vorweisen	 	1894	1	schwappach_forstpolitik_1894-4710-29	 	Wer den Fischfang ausserhalb eingefriedeter Örtlichkeiten ausübt, muss mit einer Bescheinigung seiner Befugnis zum Fischfange in dem betreffenden Fischwasser versehen sein und diese Bescheinigung den Aufsichtsorganen auf Verlangen vorweisen.	231:240	0:241
vorweisen	 	1990	2	2532889X_1990-06-29_01_363.tcf.xml-16-18	 	aussetzung ist die Aufnahme in den A-Kader-Kreis, wofür ein erster bis achter Rang bei Welt-oder Europameisterschaften vorgewiesen werden muß.	119:130	0:142
vorweisen	 	1812	1	goethe_leben02_1812-1153-34	 	Durch die Vermittelung jenes jungen Mannes, der sich wieder bey mir in einigen Credit zu setzen wünschte, ward ich dem Director von Hagedorn vorgestellt, der mir seine Sammlung mit großer Güte vorwies, und sich an dem Enthusiasmus des jungen Kunstfreundes höchlich ergetzte.	193:200	0:274
vorweisen	 	1848	1	nn_nrhz290_1849-104-21	 	Die Kreuzritter-Spionage nach allen vier Weltgegenden hatte unsern Knecht auch zu seinem Standrechtsbruder Simons geführt, der ihm dann die Bescherung vorwies.	151:158	0:159
vorweisen	 	1984	2	26120215_1984_01_12_01_277.tcf.xml-4-21	 	Es spricht: Genosse Harald Rost Stellvertreter des Vorsitzenden der Staatlichen Plankommission Einlaß ab 15.45 Uhi Die Teilnehmerkarte ist beim Einlaß vorzuweisen.	151:162	0:163
vorweisen	 	1892	1	brunner_rechtsgeschichte02_1892-7554-26	 	Dagegen war er entbehrlich, wenn der Kläger die Spurfolge für sich hatte, wenn er die eigene Wunde, wenn er den Leichnam des Erschlagenen vorweisen konnte, wenn er sich auf Urkunden oder auf Zeugen berief.	138:147	0:205
vorweisen	 	1891	1	lehnert_seehaefen01_1891-3022-27	 	Ich hatte nichts Eiligeres zu thun, als mir zur Vervollständigung meiner Sammlung die vier uralten Schüsseln mit gut erhaltener Malerei zu erwerben, welche man uns vorwies.	164:171	0:172
vorweisen	 	1986	2	26120215_1986_04_19_01_170.tcf.xml-393-21	 	Auf für die Zukunft so wichtigen Gebieten wie der breiten Beziehungen zwischen der Jugend unserer Länder können wir nachgerade bahnbrechende Errungenschaften vorweisen.	158:167	0:168
vorweisen	 	1848	1	nn_nrhz247_1849-171-24	 	Die verfolgenden Oesterreicher hatten hierorts weiter nichts, als den von einer Wiener Militärkommission an kaiserl. Behörden erlassenen und nur für solche verbindlichen Vorführungsbefehl vorgewiesen, und damit bei dem Vorstand einer civilisirten Stadt schleunigsten Gehorsam erlangt.	188:199	0:284
vorweisen	 	1847	1	heckert_schulgesetzgebung_1847-5018-33	 	5) Evangelische Candidaten des Predigtamts, welche sich zu diesen Prüfungen melden, sollen das theologische Examen pro Candidatura vor dem Consistorio bereits bestanden haben, und über dessen Ausfall ein Zeugniß vorzuweisen gehalten sein.	212:223	0:238
vorweisen	 	1887	1	baumgart_poetik_1887-7809-17	 	Dann schließt das Stück, indem zuletzt noch die Dioskuren ihre Legitimation zu dem etwas tumultuarischen Verfahren vorweisen, mit dem sie den Streit Apollons und der Erinnyen präjudiziert haben: „Wer Heiligkeit nur und Gerechtigkeit stets im Leben geliebt, dem stehen wir bei, aus quälender Drangsal retten wir ihn.	115:124	0:315
vorweisen	 	1821	1	nettelbeck_lebensbeschreibung02_1821-593-16	 	Der wachhabende Steuermann verwaltet sodann das gestrenge Richteramt; veranstaltet Untersuchungen, wobei Jeder sein Bündel vorweisen und auskramen muß, und wobei es seiner Gravität oft schwer genug wird, sich des Lachens zu enthalten, und verfügt endlich über den ertappten Dieb einige gelinde Peitschenhiebe.	123:132	0:309
vorweisen	 	1966	2	2532889X_1966-01-23_01_134.tcf.xml-5-20	 	Mit ihr erreichen die Jawa 250 und 350 einen Fahrkomfort, den bis zum heutigen-Tage nur ganz wenige Autotypen vorweisen können.	110:119	0:127
vorweisen	 	1975	2	26120215_1975_02_11_01_297.tcf.xml-28-12	 	Ein Stückchen richtigen Winter hat gegen artig das Gebiet um Zakopane noch vorzuweisen.	75:86	0:87
vorweisen	 	1821	1	nettelbeck_lebensbeschreibung01_1821-1018-14	 	Er hatte mir zu Zeiten einen bedeutenden Vorrath von Kostbarkeiten an Gold und Silber vorgewiesen, zu deren Einkauf in Amsterdam ihm von seinen Königsberger Freunden Auftrag gegeben worden.	86:97	0:189
vorweisen	 	1989	2	2532889X_1989-09-01_01_109.tcf.xml-25-6	 	Olaf übrigens kann seinerseits einen Vorsprung vorweisen. der nicht mehr einholbar Ist:	47:56	0:87
vorweisen	 	1970	2	2532889X_1970-11-07_01_037.tcf.xml-127-11	 	Die Zahl derjenigen, die Hochschulbildung, nichtabgeschlossene Hochschulbildung oder Fachschulbildung vorweisen können, hat sich seit der Zeit vor der Revolution auf mehr als das 70fache erhöht.	102:111	0:194
vorweisen	 	1848	1	nn_nrhz081_1848-194-13	 	Dieser Befehl muß sofort oder spätestens innerhalb der nächsten 24 Stunden dem Betheiligten vorgewiesen werden.	92:103	0:111
