identifier1	identifier2	annotator	judgment	comment	lemma
fic_1972_780113.txt-332-25	mag_1846_555389.txt-189-12	emmaccaulfield	4	 	savage_nn
fic_1851_746.txt-1178-1	mag_1824_553525.txt-319-24	emmaccaulfield	4	 	savage_nn
fic_1860_8118.txt-2474-22	nf_1848_765263.txt-920-26	emmaccaulfield	2	 	savage_nn
fic_1986_10747.txt-2902-18	nf_1823_747803.txt-1526-41	emmaccaulfield	4	 	savage_nn
fic_1824_7037.txt-2279-13	mag_1847_565651.txt-233-46	emmaccaulfield	4	 	savage_nn
fic_1856_2655.txt-1859-26	fic_1997_54588.txt-121-25	emmaccaulfield	4	 	savage_nn
fic_1963_10440.txt-3025-25	mag_1963_440905.txt-493-19	emmaccaulfield	4	 	savage_nn
fic_1839_7297.txt-256-16	fic_1972_780113.txt-919-26	emmaccaulfield	4	 	savage_nn
fic_1971_10537.txt-6015-2	fic_1984_10720.txt-10225-21	emmaccaulfield	2	 	savage_nn
fic_1988_782035.txt-700-57	fic_1989_16255.txt-885-6	emmaccaulfield	3	 	savage_nn
fic_1848_8541.txt-396-4	fic_1823_7214.txt-2160-8	emmaccaulfield	4	 	savage_nn
nf_1833_747463.txt-733-11	fic_1993_1040058.txt-1362-13	emmaccaulfield	4	 	savage_nn
fic_1978_10634.txt-2192-13	fic_1848_8541.txt-396-4	emmaccaulfield	2	 	savage_nn
fic_2002_46912.txt-364-4	mag_1842_555050.txt-432-20	emmaccaulfield	4	 	savage_nn
fic_1841_7302.txt-4200-43	fic_1993_1040058.txt-1362-13	emmaccaulfield	2	 	savage_nn
fic_1988_782035.txt-685-28	fic_1853_2486.txt-2793-43	emmaccaulfield	3	 	savage_nn
mag_1852_504502.txt-86-15	fic_2005_28102.txt-48-16	emmaccaulfield	4	 	savage_nn
fic_1978_10636.txt-13759-17	mag_1961_267355.txt-0-12	emmaccaulfield	2	 	savage_nn
fic_1974_10588.txt-1743-5	fic_1846_4462.txt-2177-74	emmaccaulfield	4	 	savage_nn
mag_1846_555389.txt-189-12	fic_1963_10436.txt-683-49	emmaccaulfield	3	 	savage_nn
fic_1812_8987.txt-7-15	fic_1860_8118.txt-2474-22	emmaccaulfield	3	 	savage_nn
fic_1860_8118.txt-2474-22	mag_1992_345244.txt-15-15	emmaccaulfield	2	 	savage_nn
fic_1974_10588.txt-1743-5	fic_1964_781988.txt-220-24	emmaccaulfield	4	 	savage_nn
nf_1988_773733.txt-766-1	nf_1964_773618.txt-132-22	emmaccaulfield	4	 	savage_nn
fic_1993_1040095.txt-2460-52	mag_1960_491665.txt-62-3	emmaccaulfield	2	 	savage_nn
mag_1837_554454.txt-393-40	fic_1822_7243.txt-1575-17	emmaccaulfield	4	 	savage_nn
fic_1850_7304.txt-3244-2	fic_1969_10518.txt-5158-11	emmaccaulfield	4	 	savage_nn
fic_1971_10537.txt-6015-2	fic_1853_2486.txt-1949-16	emmaccaulfield	4	 	savage_nn
fic_1826_314.txt-4996-11	mag_1843_565236.txt-158-3	emmaccaulfield	4	 	savage_nn
fic_1979_10650.txt-3014-12	fic_1828_7245.txt-454-166	emmaccaulfield	3	 	savage_nn
fic_1960_4580.txt-364-10	mag_1847_565651.txt-233-46	emmaccaulfield	4	 	savage_nn
nf_1856_747626.txt-1284-40	fic_1976_780097.txt-600-7	emmaccaulfield	3	 	savage_nn
nf_1833_747463.txt-733-11	fic_1960_4580.txt-206-9	emmaccaulfield	4	 	savage_nn
mag_1842_555050.txt-432-20	fic_1993_1040059.txt-3322-12	emmaccaulfield	4	 	savage_nn
fic_1820_7562.txt-1656-3	fic_1981_10675.txt-779-2	emmaccaulfield	2	 	savage_nn
fic_1972_780113.txt-356-12	fic_1971_10537.txt-6015-2	shur	2	 	savage_nn
fic_1978_10634.txt-2192-13	mag_1846_555389.txt-189-12	shur	0	 	savage_nn
fic_1969_10516.txt-2239-11	fic_1975_10600.txt-1563-3	shur	0	 	savage_nn
nf_1851_758845.txt-913-33	fic_1850_7304.txt-3844-14	shur	4	 	savage_nn
fic_1987_780057.txt-1948-20	nf_1833_747463.txt-733-11	shur	4	 	savage_nn
fic_1975_10600.txt-1563-3	mag_1963_440905.txt-493-19	shur	4	 	savage_nn
fic_1980_10659.txt-4800-6	fic_1839_7297.txt-256-16	shur	4	 	savage_nn
nf_1848_765263.txt-920-26	fic_1850_7304.txt-3690-6	shur	4	 	savage_nn
fic_1826_314.txt-1145-17	mag_1852_555749.txt-111-30	shur	4	 	savage_nn
fic_1975_10600.txt-1305-6	fic_1971_10537.txt-6015-2	shur	4	 	savage_nn
nf_1852_752548.txt-1203-18	fic_1969_10518.txt-5158-11	shur	4	 	savage_nn
fic_1856_2470.txt-5815-24	nf_1993_773800.txt-602-50	shur	4	 	savage_nn
nf_1964_773618.txt-132-22	nf_1834_755185.txt-2407-6	shur	0	 	savage_nn
fic_1860_9817.txt-896-10	fic_1853_9069.txt-923-20	shur	4	 	savage_nn
nf_1993_773800.txt-602-50	fic_1979_10648.txt-3550-15	shur	4	 	savage_nn
fic_2001_45760.txt-188-2	fic_1853_4303.txt-3287-34	shur	0	 	savage_nn
fic_1975_10600.txt-1563-3	fic_1964_781988.txt-220-24	shur	4	 	savage_nn
nf_1988_773733.txt-766-1	fic_1997_54588.txt-121-25	shur	3	 	savage_nn
nf_1856_747626.txt-1247-13	fic_1824_7037.txt-2279-13	shur	3	 	savage_nn
fic_1853_4303.txt-3287-34	fic_1965_780079.txt-1830-41	shur	4	 	savage_nn
fic_2005_28102.txt-48-16	fic_1978_10634.txt-2192-13	shur	0	 	savage_nn
fic_1978_10634.txt-2192-13	nf_1969_774022.txt-1319-1	shur	0	 	savage_nn
mag_1852_504502.txt-86-15	mag_1852_555767.txt-115-30	shur	4	 	savage_nn
fic_1850_7304.txt-1886-19	nf_1823_747803.txt-1526-41	shur	4	 	savage_nn
nf_1841_762742.txt-241-4	fic_1827_7269.txt-670-7	shur	4	 	savage_nn
fic_1979_10650.txt-3014-12	fic_2004_31409.txt-130-2	shur	0	 	savage_nn
fic_2006_31230.txt-135-15	fic_1988_782035.txt-700-57	emmaccaulfield	3	 	savage_nn
nf_1972_774324.txt-2296-6	fic_1972_780105.txt-2591-7	emmaccaulfield	4	 	savage_nn
fic_1819_8988.txt-848-17	fic_1853_2486.txt-2111-14	emmaccaulfield	4	 	savage_nn
mag_1837_554454.txt-393-40	fic_1985_782029.txt-3239-25	emmaccaulfield	2	 	savage_nn
fic_2001_55718.txt-142-26	nf_1836_747959.txt-1574-9	emmaccaulfield	4	 	savage_nn
nf_1848_765263.txt-920-26	fic_1979_10648.txt-3550-15	emmaccaulfield	4	 	savage_nn
fic_1846_4462.txt-2177-74	nf_1851_758845.txt-913-33	emmaccaulfield	3	 	savage_nn
nf_1984_773453.txt-300-21	fic_1978_10636.txt-13759-17	emmaccaulfield	2	 	savage_nn
fic_2002_32197.txt-424-9	fic_1853_9158.txt-4207-8	amariac810	3	 	savage_nn
fic_2001_55718.txt-142-26	fic_1853_2486.txt-1949-16	amariac810	4	 	savage_nn
fic_1850_7304.txt-3844-14	fic_1826_314.txt-1145-17	amariac810	4	 	savage_nn
fic_1848_7005.txt-1894-2	fic_1839_7296.txt-4678-33	amariac810	4	 	savage_nn
fic_1981_10675.txt-779-2	nf_1836_749613.txt-2813-70	amariac810	3	 	savage_nn
fic_1851_746.txt-10901-41	nf_1984_773453.txt-137-21	amariac810	4	 	savage_nn
mag_2007_389382.txt-270-2	nf_1984_773453.txt-300-21	amariac810	0	 	savage_nn
fic_1848_8541.txt-396-4	fic_1978_10634.txt-2192-13	amariac810	3	 	savage_nn
fic_1993_25004.txt-213-18	fic_1986_10747.txt-2902-18	amariac810	3	 	savage_nn
nf_1984_773453.txt-137-21	mag_1961_477849.txt-255-23	amariac810	4	 	savage_nn
fic_1979_10648.txt-3550-15	nf_1852_752548.txt-1203-18	amariac810	3	 	savage_nn
nf_1972_774324.txt-2296-6	nf_1834_755185.txt-2407-6	amariac810	4	 	savage_nn
mag_1961_477849.txt-255-23	nf_1993_773800.txt-602-50	amariac810	4	 	savage_nn
fic_1963_780076.txt-653-5	fic_1974_10588.txt-1743-5	amariac810	2	 	savage_nn
fic_1850_7304.txt-3844-14	fic_1975_10605.txt-1142-66	amariac810	4	 	savage_nn
mag_1960_203457.txt-21-24	fic_1853_4303.txt-3287-34	amariac810	4	 	savage_nn
fic_1962_696.txt-4672-23	nf_1844_749098.txt-834-1	amariac810	4	 	savage_nn
nf_1856_755595.txt-2431-21	fic_1826_314.txt-5710-22	amariac810	4	 	savage_nn
nf_1836_749613.txt-2390-30	fic_1849_7230.txt-1780-5	amariac810	4	 	savage_nn
fic_1857_2618.txt-2693-8	fic_1972_13261.txt-879-4	amariac810	0	 	savage_nn
fic_1846_544.txt-1395-28	nf_1823_747803.txt-2568-45	amariac810	4	 	savage_nn
mag_1837_554454.txt-393-40	fic_1826_314.txt-4996-11	amariac810	4	 	savage_nn
fic_1969_10518.txt-5158-11	fic_1988_782035.txt-700-57	amariac810	2	 	savage_nn
fic_1851_746.txt-8825-20	mag_1988_480810.txt-70-9	amariac810	3	 	savage_nn
fic_1969_10518.txt-5158-11	mag_1964_269943.txt-12-18	amariac810	2	 	savage_nn
fic_1827_7269.txt-670-7	mag_1960_491665.txt-62-3	amariac810	3	 	savage_nn
fic_1969_10518.txt-5158-11	fic_1830_7209.txt-2675-24	amariac810	2	 	savage_nn
mag_1847_565651.txt-233-46	fic_1826_314.txt-1145-17	amariac810	4	 	savage_nn
mag_1847_565651.txt-233-46	fic_1976_780159.txt-683-16	amariac810	2	 	savage_nn
nf_1993_773800.txt-602-31	nf_1968_773433.txt-423-34	amariac810	4	 	savage_nn
fic_1836_7053.txt-4982-56	fic_1839_7296.txt-4678-33	amariac810	4	 	savage_nn
mag_1835_554293.txt-7-8	fic_1850_7304.txt-3244-2	amariac810	2	 	savage_nn
fic_1963_10436.txt-683-49	fic_1997_54588.txt-121-25	amariac810	4	 	savage_nn
fic_1989_10786.txt-5538-17	nf_1857_755095.txt-2769-16	amariac810	2	 	savage_nn
fic_1850_7304.txt-6010-13	nf_1836_749613.txt-2813-70	amariac810	4	 	savage_nn
mag_1847_565651.txt-233-46	nf_1851_758845.txt-913-33	amariac810	4	 	savage_nn
fic_1972_13261.txt-879-4	nf_2007_776450.txt-189-14	amariac810	0	 	savage_nn
mag_1964_269943.txt-12-18	fic_1826_314.txt-5710-22	amariac810	2	 	savage_nn
fic_1834_7029.txt-754-29	fic_1856_2470.txt-5815-24	amariac810	4	 	savage_nn
nf_1823_747803.txt-2568-45	fic_1984_10720.txt-10225-21	amariac810	4	 	savage_nn
fic_1994_16037.txt-1580-7	fic_1979_10650.txt-3014-12	amariac810	2	 	savage_nn
fic_1964_781988.txt-220-24	fic_1860_9817.txt-896-10	amariac810	4	 	savage_nn
fic_1975_10605.txt-1142-66	fic_1827_7269.txt-1580-6	amariac810	4	 	savage_nn
nf_1988_773733.txt-759-41	fic_2006_31230.txt-135-15	amariac810	2	 	savage_nn
fic_1849_7230.txt-1780-5	fic_1853_2486.txt-2893-41	amariac810	4	 	savage_nn
nf_1993_773800.txt-602-50	fic_1972_780113.txt-919-26	amariac810	4	 	savage_nn
fic_1988_782035.txt-685-28	mag_1824_553525.txt-319-24	amariac810	4	 	savage_nn
fic_1978_10636.txt-13759-17	nf_2007_776450.txt-189-14	amariac810	2	 	savage_nn
fic_1826_314.txt-5710-22	fic_1981_10680.txt-1756-4	amariac810	4	 	savage_nn
fic_1981_10680.txt-1756-4	fic_1969_10516.txt-2239-11	amariac810	2	 	savage_nn
mag_1961_477849.txt-255-23	fic_1989_10786.txt-5538-17	shur	0	 	savage_nn
fic_1841_7302.txt-4200-43	fic_1984_10720.txt-10225-21	shur	0	 	savage_nn
mag_1964_269943.txt-24-18	fic_1839_7297.txt-256-16	shur	0	 	savage_nn
fic_1848_7154.txt-1199-46	fic_1962_696.txt-4672-23	shur	4	 	savage_nn
fic_1993_1040095.txt-2460-52	fic_1988_782035.txt-700-57	shur	4	 	savage_nn
fic_1850_7304.txt-3690-6	mag_1824_553525.txt-319-24	shur	4	 	savage_nn
mag_1835_554293.txt-7-8	fic_1846_544.txt-1395-28	shur	4	 	savage_nn
mag_1992_345244.txt-15-15	fic_1962_696.txt-4672-23	shur	2	 	savage_nn
fic_1972_780105.txt-2591-7	nf_1993_773800.txt-602-31	shur	4	 	savage_nn
mag_1961_267355.txt-0-12	fic_1827_9758.txt-4499-13	shur	4	 	savage_nn
fic_1846_4462.txt-2177-74	nf_2007_776450.txt-89-6	shur	4	 	savage_nn
fic_2001_55718.txt-142-26	mag_1824_553525.txt-319-24	shur	4	 	savage_nn
fic_1993_1040059.txt-3322-12	fic_1853_2486.txt-2111-14	shur	4	 	savage_nn
fic_1846_544.txt-1395-28	fic_1828_7245.txt-1991-52	shur	4	 	savage_nn
fic_2004_31409.txt-130-2	fic_1824_7037.txt-2279-13	shur	4	 	savage_nn
mag_1992_345244.txt-15-15	fic_2001_55718.txt-142-26	shur	4	 	savage_nn
mag_1836_554391.txt-88-8	fic_1969_10516.txt-2239-11	shur	0	 	savage_nn
fic_2003_28516.txt-75-7	fic_1960_4580.txt-206-9	shur	4	 	savage_nn
fic_2002_32197.txt-424-9	fic_1993_1040059.txt-3322-12	shur	0	 	savage_nn
nf_1962_774226.txt-674-54	fic_1853_2486.txt-1949-16	shur	4	 	savage_nn
fic_1846_544.txt-4006-6	nf_1856_747626.txt-1247-13	shur	4	 	savage_nn
mag_1824_553506.txt-13-23	fic_1827_9758.txt-5188-37	shur	4	 	savage_nn
nf_1856_747626.txt-1284-40	mag_1988_480810.txt-70-9	shur	4	 	savage_nn
fic_2004_31409.txt-130-2	mag_1837_554454.txt-393-40	shur	4	 	savage_nn
fic_1848_8541.txt-396-4	fic_1993_25004.txt-213-18	shur	0	 	savage_nn
mag_1832_564297.txt-73-10	fic_1856_2655.txt-1619-17	shur	4	 	savage_nn
nf_1972_774324.txt-2296-6	fic_1990_53163.txt-190-33	shur	4	 	savage_nn
fic_1979_10648.txt-3550-15	fic_1856_2470.txt-5815-24	shur	4	 	savage_nn
fic_1979_10650.txt-3014-12	nf_1993_773800.txt-602-31	shur	4	 	savage_nn
fic_1834_7029.txt-754-29	fic_1971_10537.txt-6015-2	shur	2	 	savage_nn
fic_1980_10663.txt-141-12	fic_1975_16400.txt-2650-4	shur	4	 	savage_nn
fic_1830_7209.txt-2675-24	mag_1835_554353.txt-183-13	shur	4	 	savage_nn
fic_1989_16255.txt-885-6	mag_1847_565651.txt-233-46	shur	2	 	savage_nn
fic_1849_7230.txt-1780-5	fic_1850_7304.txt-2757-10	shur	4	 	savage_nn
