lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Unentschlossenheit	 	1949	2	2532889X_1949-05-19_01_052.tcf.xml-77-2	 	Unlust und Unentschlossenheit und eine träge, lähmende Müdigkeit « aßen in ihm.	11:29	0:79
Unentschlossenheit	 	1877	1	saar_novellen_1877-1953-3	 	Aber in dieser Unentschlossenheit warf er einen Blick nach Tertschka, welche ihre Seelenangst nicht verbergen konnte.	15:33	0:117
Unentschlossenheit	 	1967	2	2532889X_1967-10-15_01_115.tcf.xml-26-6	 	..Frucht reif ist, aber auch Unentschlossenheit und Zögern, wenn alle Bedingungen für den Sieg vorhanden sind, fügen der revolutionären Bewegung des eigenen Landes und im internationalen Maßstab schwersten Schaden zu, setzen die Zukunft der Revolution und die Ehre einer marxistisch-leninistischen Partei aufs Spiel.	29:47	0:316
Unentschlossenheit	 	1967	2	26120215_1967_03_14_01_077.tcf.xml-7-41	 	Sie lebt von der scharfen, bissigen Kennzeichnung der beteiligten Personen, voran der reichen, aber auch reichlich verqueren Kaufmannstochter, die von der Heiratsvermittlerin ausgeboten wird, und der sich einstellenden Bewerber, an ihrem Ende der in seiner Unentschlossenheit wahrhaft impotente Hofrat Podkohessin.	257:275	0:314
Unentschlossenheit	 	1961	2	26120215_1961_10_25_01_086.tcf.xml-26-0	 	Unentschlossenheit und Feigheit können niemals die Charakterzüge eines klugen Menschen sein.	0:18	0:92
Unentschlossenheit	 	1848	1	nn_nrhz187_1849-117-9	 	— Ihr armen, verkannten Genie's: durch eure Unentschlossenheit habt ihr uns und euch wieder auf den alten Ort gebracht; uns von den Alpen der Freiheit in die Lüneburgerheide der früheren Misere; euch von der Tribüne: hinter den heimischen Ofen.	44:62	0:244
Unentschlossenheit	 	1949	2	2532889X_1949-12-09_01_034.tcf.xml-258-5	 	Jede « Zaudern, jede Unentschlossenheit, jede Unterlassung von Maßnahmen gegen die nicht zu gewinnenden führenden Persönlichkelten, so tagte Tito iu Kostoff, könnte « ich als verhängnisvoll für die ganze Sache erweisen.	21:39	0:219
Unentschlossenheit	 	1837	1	laube_europa0201_1837-415-7	 	Sein Wesen war fern von der schwanken Unentschlossenheit, von dem charakterlosen Umhertappen.	38:56	0:93
Unentschlossenheit	 	1895	1	frapan_fluegel_1895-2219-1	 	Die Unentschlossenheit hat mich fast krank gemacht.	4:22	0:51
Unentschlossenheit	 	1845	1	lorinser_branntweinpest_1845-524-64	 	Von Anfang bis zu Ende ist die so entstandene Bewegung eine religiöse geblieben und hat in kurzer Zeit ihr Ziel erreicht, gegen alle menschliche Voraussicht und Erwartung, ohne geistigen und physischen Zwang, ohne Beihülfe irgend einer Obrigkeit, und trotz alles Widerstandes, den ihr das Mißtrauen und der Eigennutz, der Spott und die Bosheit, die Schwäche und die Unentschlossenheit der Menschen entgegengesezt.	366:384	0:413
Unentschlossenheit	 	1894	1	treitschke_geschichte05_1894-9321-2	 	War es Unentschlossenheit, was den Monarchen hemmte? oder wollte er sein Volk absichtlich an die gepriesene organische Entwicklung gewöhnen?	7:25	0:140
Unentschlossenheit	 	1848	1	nn_nrhz263_1849-216-8	 	Die Mitglieder des Märzvereins haben durch Zögern und Unentschlossenheit die alte Revolution erstickt und dadurch die neue nothwendig gemacht; jetzt aber suchen sie dieselbe nach Kräften zu verhindern.	54:72	0:201
Unentschlossenheit	 	1974	2	26120215_1974_12_21_01_085.tcf.xml-28-2	 	Unentschiedenheit, Unentschlossenheit ist spürbar, wobei die wenigen abenteuerlichen Situationen auch noch auf dramatischer Sparflamme ins Bild gesetzt sind.	19:37	0:157
Unentschlossenheit	 	1989	2	2532889X_1989-11-11_01_069.tcf.xml-9-3	 	Die Zeit der Unentschlossenheit, der Unehrlichkeit und der Sprachlosigkeit unserer Partei arbeitet gegen uns und ist im Bewußtsein unserer Genossen	13:31	0:147
Unentschlossenheit	 	1978	2	2532889X_1978-04-08_01_325.tcf.xml-13-8	 	Dreieinhalb Jahre danach sei das Abkommen infolge der Unentschlossenheit und Inkonsequenz der USA-Regierung noch immer nicht unterzeichnet.	54:72	0:139
Unentschlossenheit	 	1957	2	26120215_1957_11_02_01_159.tcf.xml-0-0	 	Unentschlossenheit bedeutet Tod	0:18	0:31
Unentschlossenheit	 	1845	1	griesinger_psychische_1845-2171-27	 	Die Hemmung der Strebung, welche mit zur Grundstörung der Melancholie gehört, äussert sich als Unthätigkeit, Verlassen jeden Geschäfts, stetem Zweifel und Schwanken, Unentschlossenheit, Willenlosigkeit.	166:184	0:202
Unentschlossenheit	 	1951	2	2532889X_1951-02-09_01_066.tcf.xml-45-51	 	Wären wir damals reif und fähig gewesen zu dieser einzig richtigen Entscheidung, so hätten wir der Arbeiterklasse einen großen Dienst erwiesen und die Aussichten im Kampf der Arbeiterbewegung zur Verhinderung der Machtübertragung an den Faschismus verbessert Mit der Gründung der SAP taten wir das Gegenteil Wir vergrößerten die Unklarheit und Unentschlossenheit der sozialdemokratischen Arbeiter, wir verminderten in einer für das Schicksal unseres Volkes bedeutsamen Situation die Kampfkraft der Arbeiterklasse und wir führten dabei außerdem eine große Zahl vor allem jüngerer, gutwilliger sozialdemokratischer Arbeiter auf einen Irrweg, auf dem manche von ihnen in kon -	344:362	0:673
Unentschlossenheit	 	1883	1	beyer_poetik02_1883-10739-7	 	So erklärt sich das Zaudern, die Unentschlossenheit dieses Schlachtenfürsten.	33:51	0:77
Unentschlossenheit	 	1842	1	gutzkow_zeitgenossen01_1842-348-30	 	Wenn die Menschen unsres Jahrhunderts von ihren Kenntnissen nur Kopfweh haben, so liegt dieß weniger, wo man es immer sucht, in der Methode, als in der Unentschlossenheit, den alten Unterrichtsstoff mit dem neuen auszugleichen.	152:170	0:227
Unentschlossenheit	 	1854	1	keller_heinrich03_1854-1053-10	 	Beide Wagschalen standen sich vollkommen gleich und das Zünglein seiner Unentschlossenheit schwebte still in der Mitte, als das Künstlerfest herannahte.	72:90	0:152
Unentschlossenheit	 	1898	1	bismarck_erinnerungen01_1898-2841-9	 	Diese vielleicht verdammliche Selbstsucht auf der einen und die Unentschlossenheit des Königs auf der anderen Seite, verbunden mit v. d. Heydts Ansicht, daß er sich zwar einen Präsidenten, nicht aber einen solchen aus der Zahl jüngerer Collegen gefallen lassen könne und werde, läßt mich zu der früheren Behauptung zurückkehren, daß Sie als Ministerpräsident und zwar vorläufig ohne Portefeuille eintreten müssen; letzteres wird sich später von selbst finden.	64:82	0:459
Unentschlossenheit	 	1987	2	26120215_1987_06_19_01_082.tcf.xml-21-21	 	Ekkehard Schall ist als Fatzer am überzeugendsten, wenn er mit Hohn und Spott die Unselbständigkeit, das Mittrottertum, die Unentschlossenheit seiner Kameraden geißelt, wenn er mit wildem Grimm seine „Ichsüchtigkeit\" verteidigt, deren er durch die Frau Kaumann, bei der die Deserteure sich einquartieren. beschuldigt wird, wenn er als Mischung aus Baal und Kragler zum Typ des anarchischen Lumpenproletariers wird.	124:142	0:414
Unentschlossenheit	 	1953	2	26120215_1953_05_06_01_160.tcf.xml-3-7	 	Ajax verstund es durch schlechte Konzentration und Unentschlossenheit seiner Stürmer nicht, die Gunst der Stunde zu nutzen.	51:69	0:123
Unentschlossenheit	 	1983	2	2532889X_1983-02-05_01_213.tcf.xml-50-6	 	Zögern und Schwanken, Unerfahrenheit und Unentschlossenheit in den Reihen der Matrosen und Isolierung von der Arbeiterbewegung lähmten die Kampfkraft und verhinderten einheitliches, offensives Handeln.	41:59	0:201
Unentschlossenheit	 	1852	1	alexis_ruhe04_1852-469-3	 	„Was aus Unentschlossenheit gefehlt und in Thorheit gesündigt ward, heißt nun sträfliche Hinterlist.	9:27	0:100
Unentschlossenheit	 	1875	1	curtius_alterthum01_1875-2913-12	 	Besonnene Vorsicht, sagt Thukydides, nannte man Feigheit, Mäßigung träge Unentschlossenheit; zufahrende Hitze aber pries man als männlichen Muth.	73:91	0:145
Unentschlossenheit	 	1814	1	gottschalck_sagen_1814-400-5	 	Das Zögern der Furcht und Unentschlossenheit, die sich für klug hält, und eben damit die Versäumung des Augenblicks zur Rettung Anderer und zur eigenen Befriedigung, kann nicht sanfter und zugleich eindringender dargestellt werden, als es in dieser Sage geschieht, die mir aus jenen Gegenden mitgetheilt wurde.	26:44	0:310
Unentschlossenheit	 	1954	2	2532889X_1954-07-14_01_044.tcf.xml-22-24	 	Unter ihrer Zustimmung erklärte der amerikanische Hochkommissar, an die Adresse des SPD-Vorstandes gewandt. es sei nun keine Zeit mehr für Ausflüchte oder Unentschlossenheit hinsichtlich der Remilitarisierung.	155:173	0:209
Unentschlossenheit	 	1834	1	clausewitz_krieg03_1834-2232-34	 	Alle Einwirkungen auf den Feldherrn vereinigen sich also darin, ihm eine falsche Vorstellung von der Stärke des Feindes welchen er vor sich hat zu geben; und hierin liegt ein neuer Quell der Unentschlossenheit.	191:209	0:210
Unentschlossenheit	 	1988	2	2532889X_1988-07-26_01_109.tcf.xml-26-30	 	CIA-Direktor William Webster schließlich soll bei einer Vorurlaubsrunde im Weißen Haus zwar für eine Radar-Beschwerde an die Adresse Moskaus gewesen sein, habe aber dann, wie ärgerliche Kritiker seiner Unentschlossenheit die Presse wissen ließen, eine „ganze Litanei möglicher negativer Folgen\" für die USA aufgezählt.	202:220	0:318
Unentschlossenheit	 	1848	1	nn_nrhz181_1848-140-36	 	Sie scheinen dies aber wohlweislich zu vermeiden; sie wagen nicht von einem „Gesetze“ zu sprechen, weil keins vorhanden ist — weil ihre ganze Redensart nichts als ein Deckmantel für ihre Halbheit, Unentschlossenheit und Redseligkeit ist.	197:215	0:237
Unentschlossenheit	 	1978	2	2532889X_1978-11-28_01_188.tcf.xml-4-12	 	In seiner Novelle (1858) interpretiert Turgenjew den Wankelmut und die Unentschlossenheit eines Menschen als typischen Charakterzug der absteigenden liberalen Adelsüesellschaft.	71:89	0:177
Unentschlossenheit	 	1949	2	26120215_1949_06_29_01_207.tcf.xml-4-30	 	Indem sie ihren heiseren Sprechgetang mit dem Kanon der großen Gebärda des klassischen Theater kontrapunktiert, s dafft sie zugleich eine ironische Spannung, deren feinster Reiz in der schmerzlichen Unentschlossenheit zwischen Lachen und Weinen besteht.	199:217	0:253
