lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
rally_nn	nn2	1973	2	mag_1973_491888.txt-41-43	 	To foster brand loyalty and tighten the bond, clubs sponsored by manufacturers usually publish a club news bulletin in which they can disseminate the company line, as well as offer travel information, tips, editorials, and notices of scheduled rallies or proposals of future rally sites.	244:251	0:287
rally_nn	nn1	1985	2	mag_1985_331956.txt-21-27	 	The escalating mess forced the Mission Church to undertake its own official investigation, and nine days ago, speaking to thousands of supporters at an ecumenical rally, Boesak seemingly shifted ground.	163:168	0:202
rally_nn	nn1	1970	2	mag_1970_479120.txt-119-4	 	Calmer heads at that rally merely insisted that \" Yale	21:26	0:54
rally_nn	nn1	1964	2	mag_1964_247506.txt-0-22	 	@@247506 Madame Ngo Dinh Nhu, presently residing in Paris, had been invited to the U.S. to address a \" Truth Rally \" sponsored by the Conservative Party club of Flushing, N.Y.	109:114	0:175
rally_nn	nn1_vv0	1967	2	fic_1967_23841.txt-290-13	 	A friend and I jumped a thuggish heckler at a street-corner Henry Wallace rally.	74:79	0:80
rally_nn	nn1	1855	1	fic_1855_9773.txt-246-6	 	He farther volunteered, in the rally of his spirits, to ask Adolphus into the \" old lady's \" house; meaning thereby a playful allusion to his respectable sister-in-law, Mrs. Fleming.	31:36	0:182
rally_nn	nn1	1964	2	mag_1964_488196.txt-164-23	 	Poetry and speeches completed the program, which was extensively Covered by two New Orleans television stations, although the newspapers boycotted the rally.	151:156	0:157
rally_nn	nn1	1995	2	fic_1995_39282.txt-611-36	 	She took him by the arm with surprising strength, and using her elbow as a rudder, hustled him through the gauntlet with her head down, as if they were attending a rowdy political rally and she wanted to keep him from being assassinated.	180:185	0:237
rally_nn	nn2_vvz	1994	2	mag_1994_425427.txt-31-5	 	Sand volleyball, desert jeep rallies, and pizza and pool parties mark their time at the Phoenician.	29:36	0:99
rally_nn	nn2_vvz	2001	2	mag_2001_425131.txt-18-9	 	(With no cheerleaders, school-sanctioned legacy, pep rallies, letter jackets or paid coaches, either.	53:60	0:101
rally_nn	nn2	1991	2	mag_1991_343657.txt-1-4	 	But this year's rallies have turned into a virtual siege against the centrist coalition government of President Roh Tae Woo.	16:23	0:124
rally_nn	nn1	1845	1	fic_1845_7162.txt-760-4	 	the quick sharp yelping rally of those two high-bred bitches.	24:29	0:61
rally_nn	nn1	1976	2	mag_1976_108138.txt-72-9	 	It seems as though the different legs of this rally were laid out by different cars with different odometers, \" he says, \" because our O.D.	46:51	0:139
rally_nn	nn1	2005	2	news_2005_666434.txt-56-12	 	JERUSALEM - Israeli police have prevented right-wing Jewish extremists from staging a rally at Jerusalem's disputed mosque compound after thousands of Muslims massed to defend the flashpoint site.	86:91	0:196
rally_nn	nn1	1853	1	nf_1853_747555.txt-1414-40	 	The restless and insatiable ambition of Bonaparte cooperating with and stimulated by the necessities of his position, rallied, at length, all Europe against him, people as well as kings, including even the British Whigs a rally which brought about his double dethronement, and, with the further progress of the reaction, the modified reestablishment of the old French monarchy.	222:227	0:377
rally_nn	nn1	1859	1	fic_1859_9192.txt-13120-8	 	Let all the true sons of the South rally under Randolph's standard in this good work.	35:40	0:85
rally_nn	nn2_vvz	2008	2	nf_2008_774923.txt-126-7	 	They held marches, sit-ins, and rallies for every conceivable left-wing cause.	32:39	0:78
rally_nn	nn1	1853	1	nf_1853_747555.txt-379-24	 	Where the petitioners are very /z/ numerous, what is a petition in form may assume, in fact, the character of a rally or a threat.	112:117	0:130
rally_nn	nn1	1987	2	mag_1987_335360.txt-1-38	 	But when Premier Jacques Chirac last week denounced the \" demagogy of a certain political discourse \" that has been loosed of late on France, none of the 70,000 people attending the biennial convention of Chirac's Rally for the Republic Party had the slightest doubt as to the object of his scorn.	214:219	0:297
rally_nn	nn1	1847	1	nf_1847_749455.txt-19-4	 	ruinous retreat, their rally and final siege, all tend to this grand result, till the long series is closed by the downfall of the capital.	23:28	0:139
rally_nn	nn1	1851	1	mag_1851_566070.txt-46-3	 	A diversion gene rally operates as a recreation, though every recreation is not a diversion.	17:22	0:92
rally_nn	nn1	1986	2	mag_1986_332645.txt-17-13	 	The house is on fire, \" said Actor Ossie Davis at a rally in Harlem. \"	52:57	0:70
rally_nn	nn1	1854	1	fic_1854_9230.txt-2149-16	 	we asked of Mrs. Partington, as we saw the old dame reading a \" grand rally \" handbill at the corner of the grocery store.	70:75	0:122
rally_nn	nn1	1839	1	mag_1839_554730.txt-105-17	 	cried the hero to his fellow conspirators; who, having been somewhat horrified by the sudden rally of the enemy, now recovered courage, and rushed upon him pell-mell; so that, when he recovered from the shock of his fall, not Gulhiver himself, waking from his first nap in Lilliput, was more multitudinously overrun by the bodies, or more hopelessly secured in the toils, of his pigmy foes.	93:98	0:390
rally_nn	nn2	1962	2	mag_1962_477910.txt-118-5	 	Once people attending Radical Right rallies have been alarmed by tales of Communist betrayal in Washington and imminent collapse of the nation?	36:43	0:143
rally_nn	nn1_vv0	1858	1	nf_1858_747890.txt-2069-1	 	69. rally liked and cultivated of the early pears, being one of the very few that have high flavor.	4:9	0:99
rally_nn	nn1	1976	2	mag_1976_108138.txt-38-27	 	He installed a sauna in his cellar, ran a couple of drivers ' schools for the SCCA and about once a month indulged himself in a rally.	128:133	0:134
rally_nn	nn2	1976	2	news_1976_732381.txt-34-10	 	The antiabortionists are dogging state and local politicians, holding rallies, trying to select \" pro-life \" delegates to both major party national conventions, and pushing for antiabortion planks in the party platforms.	70:77	0:220
rally_nn	nn1	1846	1	fic_1846_7542.txt-2-12	 	And seek not bliss on airy heights, Whose dizzy power doth rally; The fragrant little heart's-ease lights The lowliest, humblest valley.	59:64	0:136
rally_nn	nn1	1845	1	fic_1845_7162.txt-2288-2	 	A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again!	12:17	0:231
rally_nn	nn1	1993	2	mag_1993_394008.txt-120-8	 	During Cardinal Bernardin's visit, a weekend rally commemorated the 60th anniversary of Youth for Christ in Ukraine.	45:50	0:116
rally_nn	nn2_vvz	1984	2	mag_1984_321807.txt-9-9	 	Yet there must be something to these inelegant pep rallies, some reason millions of normal citizens jump up and down in town halls and public squares, and shout themselves hoarse for candidates they can barely hear, saying things they all have heard before.	51:58	0:257
rally_nn	nn1	1988	2	nf_1988_773830.txt-127-28	 	In the era of antiwar demonstrations, when the government released a spy-plane photograph purporting to show sparse crowds around the Washington Monument at the height of a rally, he analyzed the monument's shadow to prove that the photograph had actually been taken a half-hour later, when the rally was breaking up.	173:178	0:317
rally_nn	nn1_vv0	1851	1	fic_1851_9819.txt-1127-27	 	Let one of their riders go north, the other south; and spare no horse-flesh of mine in an emergency like this; but ride and rally, till you have sent the bloody tale to every house and hut this side the mountains.	124:129	0:213
rally_nn	nn1	1994	2	news_1994_614352.txt-35-24	 	A political junkie from way back - Dupree worked for John F. Kennedy's Young Democrats in 1960 - she also helped stage a rally in support of Salman Rushdie's controversial \" Satanic Verses	121:126	0:188
rally_nn	nn2	1969	2	nf_1969_773569.txt-870-8	 	The EDA has willing volunteers, and its rallies are far superior to those of the other political groups: artists and craftsmen decorate the platform, and poets and musicians perform prior to the speeches, all without cost.	40:47	0:222
rally_nn	nn1	1860	1	fic_1860_9817.txt-4426-1	 	A rally was, indeed, made, and a few volleys returned, but with no other effect than to draw a thicker and more deadly fire from the concealed and evidently unharmed enemy.	2:7	0:172
rally_nn	nn2	1966	2	mag_1966_492318.txt-257-12	 	his tone polite, almost soothing, \" when you had your rallies here last summer, I think I 'm right, you brought in Mr. Shelton, the Imperial Wizard.	54:61	0:148
rally_nn	nn1_vv0	1858	1	mag_1858_556504.txt-114-36	 	Having thus thrown down the gauntlet, he instantly entered upon the contest, with pen and voice, in a manner so able, so winning, and so courageous, as to 32* // rally around the cause hundreds of his fellow-citizens, place in an absurd light the best concocted arguments of Toryism, refute the subtleties of experienced casuists, and kindle the patriotic enthusiasm destined to achieve a country's freedom.	162:167	0:407
rally_nn	nn1	1960	2	mag_1960_491697.txt-79-31	 	To the journalist on my right, a handsome and clever man and a leading Communist, I confessed that I was mystified by what had seen at the students ' rally and asked for his explanation. \"	150:155	0:188
rally_nn	nn1	2008	2	fic_2008_36241.txt-51-5	 	Which was run by this rally wonderful woman who had a dream to open a restaurant?	22:27	0:81
rally_nn	nn1	1812	1	fic_1812_8649.txt-381-14	 	Ye Landsmen, like your sea-beat tars, Each selfish thought forego; United rally ' neath your stars, And brave the storms that blow: From civil broils and discord cease, ' T is Party wrecks a nation's peace; Like Messmates join in Union's band, Yourselves protect -- your Native Land.	74:79	0:283
rally_nn	nn1_vv0	1963	2	mag_1963_441289.txt-150-6	 	Trouble began during the opening evening rally in the square near the Olympic stadium.	41:46	0:86
rally_nn	nn1_vv0	1860	1	fic_1860_8044.txt-3065-24	 	From mountain, from river, from valley, The songs of the true heart ascend, And the brave to the dread conflict rally, And the doom and the danger impend; The blood of the free streams like water, And the hills wear the garment of slaughter.	112:117	0:241
rally_nn	nn1	1845	1	fic_1845_7162.txt-2692-24	 	But Jem was in his place, and in another moment a long whoop came ringing down the glen, and the shrill yelping rally of the hounds as they all opened on a view together!	112:117	0:170
rally_nn	nn1	2000	2	mag_2000_403676.txt-40-21	 	On the road again: If you have an unfinished basement, get out the tricycles and set up a road rally.	95:100	0:101
rally_nn	nn1	1960	2	news_1960_721432.txt-2-8	 	The Republican vote-seeking trip will begin with a rally at 10 A. M. Monday at Friendship International Airport near Bal-timore, President Eisenhower, Henry Cabot Lodge, the Republican Vice-Presidential nominee, and Senator Thruston B. Morton of Kentucky, the Republican National Chairman, will speak.	51:56	0:301
rally_nn	nn1_vv0	2000	2	mag_2000_368896.txt-27-21	 	The Dow has been on its own treacherous sawtooth course, breaking the will of many who had expected a year-end rally to take shape by now.	111:116	0:138
rally_nn	nn1	1984	2	fic_1984_10724.txt-2401-5	 	There was an enormous black rally scheduled in Washington with a candlelightvigil for Civil Rights over Easter weekend and she wanted Sharon to be there.	28:33	0:153
rally_nn	nn1_vv0	1972	2	news_1972_730144.txt-56-4	 	At a noisy street rally, the MSI program seems even more ill-defined.	18:23	0:69
rally_nn	nn1	1971	2	fic_1971_782008.txt-326-15	 	, \" she said, \" you didn't forget to tell him about the rally next week? \"	56:61	0:74
rally_nn	nn1	1992	2	mag_1992_410699.txt-98-7	 	at the March 14, 1987, rally of the Defense League.	23:28	0:51
rally_nn	nn1	1967	2	fic_1967_10489.txt-4355-19	 	The only time I saw Margo's face in the paper, she had been photographed while conducting a rally to legalize abortion. \"	92:97	0:121
rally_nn	nn1	1968	2	news_1968_727392.txt-45-17	 	But, by 5:30 the troops had left the campus and were on the way to the rally site.	71:76	0:82
rally_nn	nn1	1965	2	mag_1965_491992.txt-42-18	 	In North Carolina, a robed Klansman told reporters: \" I feel nearer to God at a rally than at any other time.	80:85	0:109
rally_nn	nn1	1851	1	mag_1851_566093.txt-58-17	 	The school of smart writers, indeed, embraces many varieties; of which the French gene rally are the most vicious; indeed so utterly vicious that, in our estimation, there are few of them who are less than contemptible, and even that few are no favorites with us.	87:92	0:263
rally_nn	nn1_vv0	1851	1	mag_1851_566013.txt-35-30	 	Where a writer or speaker is called upon to go out of his ordinary track, and discourse upon matters that are not familiar to his thoughts, we gene rally feel at least the result of an extraordinary effort arid sometimes we find it is too easy to follow him in his illustratious, through other authors, and recognize material which he has borrowed fi'orn them, and incorporated with his own thoughts, without even subjecting it to the process of assimilation.	148:153	0:459
rally_nn	nn1_vv0	1832	1	mag_1832_564427.txt-155-37	 	It was put down, not after a calm and deliberate examination of the measure, as one deserving thorough consideration, in the peculiar condition of the country; but it was met by a party rally; rejected, and thrown out; not merely as an extravagant and unprofitable suggestion, but as a heresy.	186:191	0:293
rally_nn	nn2	1976	2	mag_1976_491807.txt-283-17	 	He was loyal to President Nixon through the entire Watergate affair, even speaking at Nixon defense rallies conducted by Rabbi Baruch Korff.	100:107	0:140
rally_nn	nn1	1972	2	fic_1972_13261.txt-704-18	 	It's time for action and he and my mother and I are all going to the big rally in Stanley Park and my mother's lodge is going to form a big heart on the hill and the heart is going to be all mothers.	73:78	0:199
rally_nn	nn1	1854	1	nf_1854_747500.txt-415-7	 	The heathen imagination was indeed natu- /z/ rally filled with such images.	45:50	0:75
rally_nn	nn1	1995	2	fic_1995_14349.txt-1552-4	 	And so, the rally was supposed to be militant, it was supposed to be bold; and it was supposed to just try to break that aura of invincibility that the Klan had.But the Klan used our words as an excuse to open fire and kill us.	12:17	0:227
rally_nn	nn2	2003	2	mag_2003_387285.txt-142-5	 	If he spoke at public rallies or other occasions in protest of certain American foreign	22:29	0:87
rally_nn	nn1	1981	2	mag_1981_324599.txt-0-17	 	@@324599 In a perverse replay of 1978, Marchais undercuts Mitterrand It was the biggest Communist Party rally of the French presidential election campaign.	104:109	0:155
rally_nn	nn1	1858	1	nf_1858_753804.txt-1955-3	 	provoke a general rally against it, but working as one of the elements in a mixed mass, infusing its leaven, and often making what would be the weaker part the stronger, by the addition of its influence.	18:23	0:203
rally_nn	nn1	1857	1	mag_1857_556296.txt-145-16	 	These moral qualities of scenery are carefully investigated by painters, but they have been gene rally overlooked by artists in real landscape.	97:102	0:143
rally_nn	nn1	1991	2	mag_1991_422595.txt-42-13	 	On September 15th, the day I arrived, there was a huge rally downtown where thousands of citizens cheered as members of the Ukrainian Parliament officially declared the Ukraine independent.	55:60	0:189
rally_nn	nn1_vv0	1856	1	mag_1856_566737.txt-295-20	 	But that was an element which only hot heads could breathe; in view of the educated class, gene rally, it was not a fact to front the sun; and the alienation of such men from the church became complete. \"	96:101	0:204
rally_nn	nn1	2002	2	fic_2002_47233.txt-693-5	 	and more enthusiastic at every rally, and as our jet winged down through the night toward Pittsburgh, I watched Stoddard answering questions about the crisis on a satellite feed from C-SPAN.	31:36	0:190
rally_nn	nn1	1836	1	fic_1836_4118.txt-1221-31	 	I 'm kilt, I 'm kilt, \" so pertinaciously and so obstreperously withal, as to wake up several of the guardians of the night, who made a rally, and carried the whole party to the watch-house, including an Irishman who happened to be on a visit up stairs, by the name of Timothy Martin.	136:141	0:284
rally_nn	nn2	1992	2	mag_1992_423452.txt-465-4	 	They assumed control over rallies because they had been there before and knew an abundance of dusty old songs and slogans.	26:33	0:122
rally_nn	nn1	2003	2	nf_2003_746330.txt-363-17	 	The America First parade was postponed and then cancelled altogether, and subsequent plans for an anti-immigrant rally at the courthouse in downtown Oneonta were also cancelled.	113:118	0:177
rally_nn	nn1	1856	1	fic_1856_9779.txt-12876-26	 	Before he could extricate himself, Inglehardt had disappeared from the scene -- from the field; for, believing everything lost -- ignorant of the rally of Marjoribanks as well as Coffin, and seeing the latter driven before the dragoons of Hampton, he obeyed only the counsels of his own fear, and led the remnant of his troop into the deep thickets, whence he made his way into the nearest swamp harborage.	146:151	0:406
rally_nn	nn1	1966	2	news_1966_725626.txt-40-7	 	The state police, who estimated the rally crowd at 10,00C to 12,000, and Justice Department officials.	36:41	0:102
rally_nn	nn1	1844	1	nf_1844_747892.txt-139-9	 	The roots of trees and plants gene-s ' /z/ rally are of a growth proportionate to that of their branches	43:48	0:104
rally_nn	nn1	1860	1	fic_1860_9817.txt-4006-29	 	But he soon comes down upon them, with the long, still leaps of the panther, and the bands of his divided braves quickly fill the whole rally of the Long river with the war whoop and the shout of victory, rising over the groans and death cries of the beaten and scattered pale faces.	136:141	0:283
rally_nn	nn2	1971	2	mag_1971_488027.txt-46-30	 	Formally, stockholders \" control \" the corporation, and it might be suggested that to get the corporation's management to change its policies, the worker could organize rallies, circulate petitions, leave literature at appropriate doorsteps, and have students with fresh haircutS confront stockholders (sometimes including, their fathers) with the arguments for higher wages.	169:176	0:375
rally_nn	nn1	1968	2	news_1968_727041.txt-9-5	 	sending a team of professional rally drivers to pilot its Austin 1800 over some of the world's worst roads.	31:36	0:107
rally_nn	nn1_vv0	1960	2	mag_1960_491697.txt-31-17	 	I also wish I really knew the meaning of the peculiar demonstration at the \" students ' rally \" that night.	88:93	0:107
rally_nn	nn1	1843	1	fic_1843_7051.txt-2047-11	 	The pirates were taken almost by surprise, and a vigorous rally of the Garland's crew, forced them to retreat to their own vessel.	58:63	0:130
rally_nn	nn1	1846	1	fic_1846_4462.txt-1300-27	 	And in truth, Victor's Gallic courser repaid his master's vaunts; for he made, though he had seemed beat, so desperate a rally, that he rushed past the bay Arab almost at the goal, and won by a clear length amidst the roars of the glad spectators. \"	121:126	0:249
rally_nn	nn1	1833	1	mag_1833_554221.txt-92-23	 	The first of these depends upon the circumstance, that in investigating the relations and tendencies in these cases, we are gene rally obliged to trust to observation alone, as the phenomena happen to be presented to us, and can not confirm and correct these observations by direct experiment.	129:134	0:293
rally_nn	nn2	1965	2	news_1965_725095.txt-19-7	 	CReceived a warm reception at several street-corner rallies and handshaking tours in normally Democratic areas of Brooklyn. '	52:59	0:125
rally_nn	nn2_vvz	1970	2	news_1970_729015.txt-48-6	 	Ogilvie, whose absence from campaign rallies could not be matched in the memory of veteran politicians.	37:44	0:103
rally_nn	nn1	1858	1	mag_1858_566921.txt-409-64	 	hence, also, in part, the very peculiar kind of that has come into vogue in California, and probably a full half of the agriculture of the state is either now, or at some former time, has been // carried on, as an operation of sqnatting in this manner, viz, by taking possession of lands gene rally known to be vested in private owners by a title derived from the Mexican government,	293:298	0:383
rally_nn	nn2_vvz	1999	2	mag_1999_399115.txt-107-38	 	It was, of course, never that simple -- Saro-Wiwa threatened to lead the Delta into something like secession, and Shell had nothing to do with his death -- but the protest campaign was effective: rallies in London, speeches in Washington, reports on television, and page-one stories in the New York Times.	196:203	0:305
rally_nn	nn1	1839	1	fic_1839_7336.txt-1016-22	 	Well, well, I meant no offence, ' rejoined the tinker, seemingly abashed at the poor reception of his rally.	102:107	0:108
rally_nn	nn1_vv0	1846	1	mag_1846_565554.txt-266-14	 	Let, then, the people of Great Britain and of these United States rally around the standard of religious freedom for the world; let them lift up the cry of indignation at every infringement of the	66:71	0:196
rally_nn	nn1_vv0	1838	1	mag_1838_586167.txt-74-13	 	In prepa * ing sea-island cotton, the saw-gin is not gener * rally employed, as it breaks the long silky fibre which is one element ofits peeulic.r value.	61:66	0:154
rally_nn	nn1	1998	2	news_1998_657542.txt-51-11	 	For example: Burmese activists have gone online not only to rally support behind their country's leading dissident, Aung San Suu Kyi, they've also used the technology to organize worldwide protests and consumer boycotts.	60:65	0:220
rally_nn	nn1	1982	2	fic_1982_10696.txt-3164-25	 	The publicity would be going out this week, and there would be a large ad soon in the New York Times, announcing the rally.	117:122	0:123
rally_nn	nn2	1976	2	fic_1976_10607.txt-37-5	 	There were loudspeakers and angry rallies in the streets.	34:41	0:57
rally_nn	nn1	1860	1	mag_1860_506692.txt-83-4	 	In this last determined rally Pattie lost ten men, and received a wound himself.	24:29	0:80
rally_nn	nn2	1962	2	mag_1962_477910.txt-196-10	 	Suddenly they found themselves packing in thousands of Americans at rallies in Garden City, Long Island; Miami, Florida; Houston, Texas; or Los Angeles, California.	68:75	0:164
rally_nn	nn1	1992	2	mag_1992_61835.txt-30-7	 	Because none of the folks at the rally could hear themselves anymore, much less the Klansmen who were speaking, the KKK had no choice but to pack up and go home.	33:38	0:161
rally_nn	nn1	1834	1	mag_1834_554265.txt-97-15	 	On the approach of Breyman's reinforcements, the flying party of Baum made a rally, and the fortune of the day was for a moment in suspense.	77:82	0:140
rally_nn	nn1	1833	1	fic_1833_7059.txt-1591-113	 	the fight itself -- for placing vividly before you all the alternations between defeat and victory in a hard fought field -- for hurrying the reader breathlessly along with the current of events, so that he fancies himself a spectator of, almost an actor in the scene, and feels a personal interest in the fate of the several combatants -- for seizing instinctively on the strongest and most picturesque points of the combat -- for placing fair in view the wheeling, advancing, and retreating of the several squadrons and bodies of troops -- the dread closing and deadly strife of the mortal foes -- the charge, the rally, the rout, the flight, and the pursuit -- in all of these Scott has never been approached.	616:621	0:712
rally_nn	nn1	2000	2	mag_2000_368109.txt-9-5	 	One day at a downtown rally, while Sandra Alvarez, 25, and her comrades ticked off a smorgasbord of corporate malfeasance, Jason Mark, 25, and three others left discreetly in two sedans, destination Hollywood. \"	22:27	0:211
rally_nn	nn1	1970	2	news_1970_728896.txt-5-9	 	In his Springfield speech and I later at a rally on the fairgrounds here, the Vice President outlined in blistering language	43:48	0:124
rally_nn	nn1	1832	1	fic_1832_8751.txt-2074-16	 	Officer My lord, not e'en a gleam of hope remains: The lion-hearted in a rally fell, Buried mid countless heaps of daring friends.	73:78	0:130
rally_nn	nn1	1978	2	fic_1978_10636.txt-15222-36	 	Twenty thousand similar billboards had been set up all around the United States as a sort of teaser for Kalki's appearance on CBS's 6o Minutes, which in itself was a trailer for the rally in Madison Square Garden.	182:187	0:213
rally_nn	nn1_<sub>	1850	1	mag_1850_589363.txt-22-56	 	, &c. // should precede the appearance of truth, just as the dawn precedes the coming of \" the glorious orb of day; \" and although the dawn is forgotten in the splendor of the day, and the season of speculation is lost in the blaze of truth, by people gen * rally, yet there are a few who retain the knowledge of the necessary progress of events.	258:263	0:346
rally_nn	nn1	1855	1	fic_1855_9098.txt-4133-17	 	Thy friends will have a large meeting next week, and are determined to make a strong rally in thy favor.	85:90	0:104
rally_nn	nn1_vv0	1967	2	nf_1967_774213.txt-1359-14	 	His Technicolor, Inc., and Schick Safety Razor Company sponsored the Hollywood Bowl rally in 1961.	84:89	0:98
rally_nn	nn2	1982	2	mag_1982_494334.txt-86-7	 	The Religious Roundtable, which held huge rallies for Reagan in 1980, sponsored hone in 1982.	42:49	0:93
rally_nn	nn1	1854	1	fic_1854_3384.txt-7241-5	 	But when Freedom's champions rally ' Gainst the despot's sway, Then they mourn the friend and ally That has passed away.	29:34	0:120
