lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
zersetzen	VVFIN	1979	2	2532889X_1979-01-09_01_166.tcf.xml-17-1	 	rumpiertheit zersetzte erste deutsche Republik sich der faschistischen Reaktion ausliefert, während rechte Sozialdemokraten mit spießbürgerlichem Legalitäts-und Selbstbeschwichtigungsgefasel dem schlimmen Vorgang Vorschub leisten.	13:22	0:230
zersetzen	VVPP	1863	1	siebold_suesswasserfische_1863-2851-25	 	Das Ammoniak, in dem sich Guanin und Guaninkalk nicht lösen, wird offenbar zugesetzt, weil sich die Substanz in Wasser nach und nach zersetzt, wie Wittich gesehen hat. —	133:141	0:169
zersetzen	VVFIN	1990	2	26120215_1990_04_28_01_478.tcf.xml-3-2	 	Im Backofen zersetzen sie die schwarze Kruste, im WC eindeutige Ablagerungen, im verstopften Abfluß irgendwelche Manikürereste.	12:21	0:127
zersetzen	VVPP	1885	1	urbanitzky_electricitaet_1885-9389-58	 	Es wurde also durch Einleitung eines Stromes in den Wasserzersetzungs-Apparat, das Voltameter, eine derartige physikalische Veränderung der Platin-Elektroden bewirkt, daß nun das Voltameter selbst sich in ein galvanisches Element verwandelte; dieses zweite Element ist also durch die Thätigkeit des ersten (oder richtiger der ersten, da ein Element das Wasser nicht zersetzt) entstanden und deshalb nennt man das erstere, oder überhaupt die galvanischen Elemente Primär-Elemente, das letztere Secundär-Element.	366:374	0:510
zersetzen	VVPP	1822	1	liebig_knallsilber_1822-15-26	 	Die Erhitzung ist so stark, dass die Bildung des Salzes meistentheils verhindert, und wenn schon etwas sich erzeugt hat, dieses zum Theil wieder zersetzt wird, auch ist die Menge des Alkohols im Verhältnis zur Säure zu gering.	145:153	0:226
zersetzen	VVPP	1973	2	2532889X_1973-12-28_01_119.tcf.xml-5-34	 	Doch wie sich die Ereignisse auch entwickeln mögen, es liegt klar auf der Hand, daß die Terrormäßnahmen der Madrider Behörden außerstande sind, die weitere Zuspitzung der Krise, die das Franco-Regime zersetzt, aufzuhalten.	200:208	0:222
zersetzen	VVINF	1972	2	2532889X_1972-09-23_01_175.tcf.xml-5-16	 	Sie schlugen vor, in das Flöz durch Bohrlöcher Bakterien einzudrücken, die das eingeschlossene Methan zersetzen und es in Kohlendioxid und Wasser spalten.	102:111	0:154
zersetzen	VVPP	1852	1	ludwig_physiologie01_1852-687-11	 	— Die Prozesse, durch welche die Eiweissstoffe im thierischen Leben zersetzt werden, sind noch sehr wenig bekannt; wir vermuthen, dass neben andern Wegen der Umwandlung auch derjenige der sogenannten Selbstzersetzung und derjenige, welcher durch Alkalien eingeleitet wird, in Anwendung gebracht ist.	68:76	0:299
zersetzen	VVPP	1858	1	gottschall_poetik_1858-5415-85	 	Hiermit war die Harmlosigkeit des romantischen Epos aufgehoben, und wenn auch Ernst Schulze in seiner „Cäcilie“ noch einmal seine umfangreiche Verjüngung versuchte, in der „bezauberten Rose“ eine letzte duftige Blüthe auf sein Grab legte, beides Dichtungen von harmloser Phantastik, so war doch sowohl der „Amaranth“ von Oscar von Redwitz, als auch Eichendorff's „Julian,“ „Robert und Guiscard“ u. a. bereits mit einer so feindseligen Reaktionspolemik gegen den Geist der Gegenwart zersetzt, daß die echt romantische Heiterkeit und Unbefangenheit gänzlich verloren gegangen ist.	482:490	0:578
zersetzen	VVFIN	1899	1	beck_eisen04_1899-7612-15	 	Die Teerdämpfe, die noch bis zu einer Tiefe von 5,18 m wahrnehmbar waren, zersetzten sich beim Durchgang durch die darüberliegenden rotglühenden Kohlen.	74:84	0:152
zersetzen	VVPP	1884	1	ledebur_eisenhuettenkunde_1884-1845-36	 	Während also in der unteren Hälfte des Generators Vergasung stattfindet und die Kohlen dabei zum Glühen erhitzt werden, ziehen die im oberen Theile entstandenen Entgasungs-Erzeugnisse abwärts, treffen hierbei auf jene glühenden Kohlen und werden zersetzt.	246:254	0:255
zersetzen	VVPP	1981	2	2532889X_1981-02-18_01_108.tcf.xml-6-53	 	Sie trifft allerdings für den inneren „geistigen\" Bestand der BRD den Nagel auf den Kopf, denn nahtlos hat die BRD von Beginn ihrer Existenz an fortwirkend bis auf die heutigen Tage das für dieses in Schande untergegangene Reich maßgebliche antikommunistische Feindbild übernommen, das nunmehr alle Sparten ihres öffentlichen Lebens zersetzt wie die Metastasen eines Krebsgeschwürs den menschlichen Körper.	333:341	0:406
zersetzen	VVPP	1965	2	2532889X_1965-09-18_01_056.tcf.xml-21-34	 	Er vollendete seine Attacke mit einem Satz, in dem Nazijargon als.volkstümlicher Sprachgebrauch bezeichnet wirdr.. Es ist nicht uninteressant, daß im Zusammenhang mit den Intellektuellen lm volkstümlichen-Sprachgebrauch die Wörtchen. zersetzend ' und. entwurzelnd ' immer wieder auftauchen.	234:244	0:290
zersetzen	VVPP	1848	1	schleiden_pflanze_1848-182-82	 	Und suchen wir nun nach dem Wesentlichen dieser Sinnesorgane — der verständig ausgeführte Knochenbau so fest und so beweglich zugleich, der kräftige Muskel, der durch seine Zusammenziehung jenes Hebelwerk der Knochen in Bewegung setzt, das Herz mit seinen zahlreichen Röhren, den Adern, ein meisterhaft ausgeführtes Pumpenwerk, welches die ernährende Flüssigkeit, das Blut, durch alle Theile treibt, der ganze verwickelte Bau von Behältern und Canälen in denen Nahrungsstoffe aufgenommen, in mannigfacher Weise chemisch zersetzt und wieder anders verbunden, hier dem Blute beigemischt, dort als unbrauchbar ausgesondert werden, die vielfachen Fasern und Häute, welche alle Theile mit einander verbinden und das Ganze umkleiden und zur schönen menschlichen Gestalt abrunden, sie alle sind es nicht.	520:528	0:797
zersetzen	VVPP	1834	1	herbart_psychologie_1834-559-16	 	Das obere Vermögen beginnt ihm nun mit der Deutlichkeit der Begriffe, deren Merkmale die Aufmerksamkeit zersetzt.	104:112	0:113
zersetzen	VVPP	1835	1	baumstark_encyclopaedie_1835-4301-17	 	Größtentheils oder ganz vermoderte Düngung, wie z. B. Moder und Teichschlamm, ist schon so weit zersetzt, daß man sie nach einigem Ausgesetztsein in der Luft sogleich anwenden kann. Torf (noch unaufgelöster Humus) und saurer Humus sind aber als solche noch nicht mit Vortheil zu gebrauchen, ehe man sie mit kalischen Substanzen, z. B. Kalk, Asche, zum Behufe der Beschleunigung der Zersetzung und zum Behufe der Entsäurung vermengt hat4).	96:104	0:438
zersetzen	VVFIN	1890	1	lasswitz_seife_1890-606-28	 	Doch ersah ich so viel, daß die Sohlen, welche aus Metallstreifen zusammengesetzt waren, bei der Berührung mit dem Wasser dasselbe unter lebhaftem Aufbrausen so stark zersetzten, daß ein Einsinken unmöglich wurde.	167:177	0:213
zersetzen	VVFIN	1875	1	curtius_alterthum01_1875-2280-20	 	Je verwickelter nun auch im Mutterlande die Lebensverhältnisse wurden, und je mehr sich die alten Bürgergemeinden durch fremden Zuzug zersetzten, um so mehr dehnte sich der Gebrauch geschriebener Gesetzgebungen aus; aber immer blieb im griechischen Volksgeiste eine Stimmung zurück, welche sich gegen die Herrschaft des Buchstabens sträubte, im Gerichtswesen sowohl wie im Verfassungsleben.	134:144	0:390
zersetzen	VVFIN	1899	1	beck_eisen04_1899-14550-30	 	Der Dampf, der möglichst am tiefsten Punkte des geschmolzenen Metalles eingeführt wurde, wirkte aber nicht nur mechanisch, sondern indem er sich in Berührung mit dem glühenden Eisen zersetzte, wurde Sauerstoff frei, der entkohlend und reinigend auf das Roheisen einwirkte.	182:191	0:272
zersetzen	VVPP	1885	1	urbanitzky_electricitaet_1885-8670-27	 	Da sich ferner an der Zellwand auch Zinkschlamm absetzt, so bildet das ausgeschiedene Kupfer mit diesem kleine geschlossene Elemente, durch welche Kupfervitriol ohne jeden Nutzen zersetzt wird.	179:187	0:193
zersetzen	VVFIN	1855	1	quenstedt_mineralogie_1854-12985-4	 	In der offenen Glasröhre zersetzt sich der größere Theil zu gediegenem Quecksilber und schwefliger Säure.	25:33	0:105
zersetzen	VVINF	1956	2	26120215_1956_11_25_02_177.tcf.xml-15-18	 	Und Blutkonserven halten sich im günstigsten Falle 3 bis 4 Wochen, weil sich dann die roten Blutkörperchen zersetzen, deren Zerfallsprodukte der Körper nicht verträgt.	107:116	0:167
zersetzen	VVFIN	1952	2	2532889X_1952-12-04_01_034.tcf.xml-131-16	 	Gegenüber dem völlig zerrütteten, durch die amerikanische Aggressions-und Ausplünderungspolitik von schärfsten Widersprüchen und Gegensätzen zersetzten kapitalistischen System der Weltwirtschaft bietet das von der Sowjetunion geführte Lager von Staaten das Bild einer festen brüderlichen Einheit von Landern, die von demselben Streben beseelt sind, nämlich der Welt den Frieden zu erhalten und die Werktätigen dem Sozialismus entgegenzuführen.	141:151	0:443
zersetzen	VVINF	1987	2	26120215_1987_02_07_01_156.tcf.xml-13-10	 	So gibt es beispielsweise Bakterienarten, die das krebserzeugende Benzol zersetzen, das oft den Untergrund von Teerfabriken oder Kokereien vergiftet.	73:82	0:149
zersetzen	VVPP	1876	1	darwin_pflanzen_1876-6353-6	 	—, phosphorsaures, von Drosera zersetzt, 168.	31:39	0:45
zersetzen	VVPP	1840	1	liebig_agricultur_1840-1742-66	 	Das Ferment, die faulenden thierischen und vegetabilischen Materien, indem sie in anderen Körpern den Zustand der Zersetzung herbeiführen, den sie selbst erleiden, wirken mithin wie das Wasserstoffhyperoxid auf Silberoxid; die Störung in der Anziehung seiner Bestandtheile, welche seine eigne Zersetzung herbeiführt, der Act seiner Zersetzung bewirkt eine Störung in der Anziehung der Bestandtheile des Silberoxids, indem das eine zersetzt wird, erfolgt eine ähnliche Zersetzung des andern Körpers.	431:439	0:498
zersetzen	VVPP	1976	2	2532889X_1976-11-13_01_450.tcf.xml-16-15	 	Ein Rest schließlich erreicht den Grund des Gewässers, wo er unter Mitwirkung von Sauerstoff zersetzt wird.	93:101	0:107
zersetzen	VVPP	1957	2	26120215_1957_10_24_01_021.tcf.xml-76-33	 	Eine Verselbstandigung der Form, die nicht mehr die in der harten Auseinandersetzung des Künstlers errungene Form des bestimmten Inhalts ist, führt schließlich nur dazu, daß die entseelte Form sich selbst zersetzt, unfruchtbare Form-\"' experimente als neue und allerneuste Kunst ausgegeben werden, Künstler in der Sackgasse der Abstraktion landen.	205:213	0:347
zersetzen	VVFIN	1972	2	2532889X_1972-12-21_01_183.tcf.xml-52-16	 	Die feudale Umwälzung, so wurde betont, zerschlug in erbitterten Klassenkämpfen die antiken Klassenverhältnisse und zersetzte sie, ein Prozeß, aus dem die feudale Gesellschaftsstruktur entstand.	116:125	0:194
zersetzen	VVINF	1810	1	hahnemann_organon_1810-586-18	 	Da aber der wässerige Aufguß der Gewächse und die frischen Kräutersäfte sich schon binnen wenigen Stunden durch Gährung zersetzen, so müssen beide gleich nach ihrer Verfertigung ohne Zeitverlust eingegeben werden, wenn man die Gährung nicht durch Zusatz von etwas Weingeist verzögern oder durch eine stärkere Menge desselben ganz beseitigen will.	120:129	0:346
zersetzen	VVINF	1850	1	wagner_zukunft_1850-798-58	 	Alles, was in dem jähen Wirbel der rastlos zerstörenden Neuzeit Rettung und Anhalt suchte, richtete damals seine Augen auf Sparta; der Staatsmann suchte die Formen dieses Urstaates zu erforschen, um sie künstlich auf den politischen Staat der Gegenwart überzutragen; der Künstler aber, der das gemeinsame Kunstwerk der Tragödie vor seinen Augen sich zersetzen und zerschälen sah, blickte dahin, wo er den Kern dieses Kunstwerkes, den schönen urhellenischen Menschen, gewahren und für die Kunst erhalten könnte.	350:359	0:510
zersetzen	VVINF	1961	2	2532889X_1961-05-15_01_041.tcf.xml-98-27	 	Doch der Antikommunismus Ist auch heute wieder, wie unter den Nazis, eines der beliebtesten Mittel bei dem Versuch die staatliche Unabhängigkeit Österreichs auszuhöhlen und zu zersetzen.	176:185	0:186
zersetzen	VVINF	1968	2	26120215_1968_10_07_01_194.tcf.xml-98-35	 	Mit Hilfe antisozialistischer und konterrevolutionärer Gruppierungen in der CSSR gingen die imperialistischen Kräfte, vor allem der USA und Westdeutschlands, daran, die führende Rolle der KPC zu untergraben und die gesellschaftliche Ordnung zu zersetzen.	244:253	0:254
zersetzen	VVFIN	1966	2	2532889X_1966-12-23_01_112.tcf.xml-36-27	 	Und wir wissen, daß dieser Notstandsartikel in der Stunde der großen ¦ kapitalistischen Krise 1930 bis 1933 die Weimarer Demokratie — mit scheinbar legalen Mitteln — zersetzte und in die nationalsozialistische Diktatur überleitete.	166:175	0:231
zersetzen	VVINF	1989	2	2532889X_1989-09-18_01_176.tcf.xml-8-14	 	fünften Kriegsjahr die KPD in einem derartigen Umfange wieder aufgezogen und die Wehrmacht zu zersetzen versucht, daß hier für das Reich die allerschwersten Gefahren heraufbeschworen wurden	94:103	0:189
zersetzen	VVINF	1973	2	2532889X_1973-07-12_01_153.tcf.xml-60-34	 	Sie unternimmt den untauglichen Versuch, zwischen den sozialistischen Ländern zu differenzieren, Mißtrauen zwischen ihnen zu säen und das feste Bündnis der sozialistischen Bruderländer sozusagen durch eine Sonderbehandlung Jedes einzelnen von ihnen zu zersetzen.	252:261	0:262
zersetzen	VVFIN	1970	2	26120215_1970_09_13_01_522.tcf.xml-11-11	 	Ein von den Drüsen abgesondertes, dem Magensaft etwa ähnliches Ferment zersetzt langsam den Tierkörper.	71:79	0:103
zersetzen	VVPP	1990	2	2532889X_1990-08-31_01_211.tcf.xml-27-17	 	Chlor oder Blausäure gefüllte alte Behältnisse, von denen wir geglaubt haben, das sei alles schon zersetzt.	98:106	0:107
zersetzen	VVPP	1951	2	2532889X_1951-04-05_01_036.tcf.xml-10-31	 	Er strebt danach, in den Völkern der Welt jede nationale ' kulturelle Betätigung auszulöschen; ihre eigene nationale Leistung, ihr echter Stolz auf ihre großen Traditionen geistigen Schöpfertums sollen zersetzt werden, um die Völker zu amerikanisieren und gleichsam von innen heraus zu erobern.	202:210	0:294
zersetzen	VVPP	1881	1	siemens_abhandlungen_1881-408-21	 	Kautschuck ist auch schon deswegen als Isolationsmittel bei Kupferdraht nicht anwendbar, weil dasselbe bei längerer Berührung mit dem Kupfer sich zersetzt und eine leitende Verbindung mit demselben bildet.	146:154	0:205
zersetzen	VVINF	1968	2	26120215_1968_09_13_01_018.tcf.xml-40-31	 	Die Hauptmethode der sogenannten neuen Ostpolitik bestehe in dem Versuch, „auch mit Hilfe sozialdemokratischer Minister ideologisch, politisch und ökonomisch in sozialistische 'Länder einzudringen, die gesellschaftliche Ordnung zu zersetzen und eine konterrevolutionäre Situation in diesen Ländern zu schaffen. um so die Restaurierung der kapitalistischen Ordnung vorzubereiten.	231:240	0:378
zersetzen	VVINF	1896	1	samter_erfindungen_1896-12317-16	 	Die letztere beruht einfach darauf, daß sich die Glycerinverbindungen der Fettsäuren in Berührung mit Alkali zersetzen; es entstehen die Alkaliverbindungen der Fettsäure, während Glycerin abgeschieden wird.	109:118	0:206
zersetzen	VVINF	1971	2	2532889X_1971-08-13_01_075.tcf.xml-9-16	 	Die Imperiallsten verschärften sowohl ¦ die Versuche, die DDR ökonomisch zu plündern, ideologisch zu zersetzen und militärisch zu provozieren, als auch die Aktivitäten unmittelbarer Kriegsvorbereitung,	101:110	0:201
zersetzen	VVPP	1859	1	humboldt_aequinoktial01_1859-3347-78	 	Das Wasser, das durch den Kalkstein sickert und durch die Schwefelschichten zersetzt wird, und die Erdbeben von Cumana, die Lager gediegenen Schwefels bei Carupano und die schweflig sauren Dämpfe, die man zuweilen in den Savannen spürt: zwischen all dem ließe sich leicht ein Zusammenhang denken; es ist auch nicht zu bezweifeln, daß, wenn sich bei der starken Affinität zwischen dem Eisenoxyd und den Erden bei hoher Temperatur Wasser über Schwefelkiesen zersetzt, die Entbindung von Wasserstoffgas erfolgen kann, welche mehrere neuere Geologen eine so wichtige Rolle spielen lassen.	456:464	0:584
zersetzen	VVPP	1859	1	humboldt_aequinoktial02_1859-988-24	 	Nach dieser nur noch flüchtigen Untersuchung war ich der Ansicht, daß die Luft in den Manglegebüschen durch das nasse Holz und die Rinde zersetzt wird, nicht durch die stark gelb gefärbte Schichte Seewasser, die längs der Küste einen deutlichen Streif bildet.	137:145	0:259
zersetzen	VVPP	1840	1	liebig_agricultur_1840-218-49	 	Die Versuche von de Saussure haben dargethan, daß die oberen Schichten der Luft mehr Kohlensäure als die unteren enthalten, die mit den Pflanzen sich in Berührung befinden, daß der Kohlensäuregehalt der Luft größer ist bei Nacht, als bei Tag, wo das eingesaugte kohlensaure Gas zersetzt wird.	278:286	0:292
zersetzen	VVFIN	1889	1	ganswindt_faerberei_1889-5988-9	 	Hummel behauptet, daß die essigsaure Eisenoxydullösung sich schnell zersetze.	68:76	0:77
zersetzen	VVPP	1950	2	2532889X_1950-07-22_01_053.tcf.xml-318-16	 	Die klaren Lehrsätze der Lenin-Stalinschen Theorie sind die scharfe Säure, die alle Überreste des Sozialdemokratismus zersetzt.	118:126	0:127
zersetzen	VVPP	1954	2	2532889X_1954-12-02_01_059.tcf.xml-41-9	 	Das System des Frontstadtsenats hat die westberliner Schule bedrohlich zersetzt.	71:79	0:80
zersetzen	VVPP	1950	2	2532889X_1950-01-07_01_043.tcf.xml-58-4	 	Diese „westliche Scheinkultur zersetzt und zerstört die kulturellen Kräfte des deutschen Volkes und erleichtert die geistige und wirtschaftliche Versklavung, die Herabwürdigung Deutschlands zu einer Kolonie ohne Bewußtsein einer eigenen Kulturtradition und ohne Weiterentwicklung einer nationalen Kultur.	30:38	0:304
zersetzen	VVINF	1810	1	thaer_landwirthschaft02_1810-4102-27	 	Ferner wissen wir, daß einige Pflanzenarten vom Kalke besonders viele Kraft erhalten, und mit ihren Pflanzenwurzeln in den rohen Kalkstein eindringen, und ihn gewissermaßen zersetzen.	173:182	0:183
zersetzen	VVPP	1956	2	26120215_1956_03_04_02_033.tcf.xml-29-63	 	Dr. Delaunay, ständiger Begleiter der „Tour de France ', rechnete mit den Drahtziehern hinter den Kulissen der großen Etappenrennen In den westlichen Ländern ab, mit einigen gewissenlosen Managern, die mit Hilfe des Dopings leuchtende Sterne am Himmel des Radsports hervorzauberten, von denen wenige Jahre später jedoch nichts mehr geleistet wurde, weil der Körper von den Aufpeitschungsmitteln zersetzt und das normale Leistungsvermögen untergraben worden war, Bobets Krankheit ist auf ähnliche. Mittelchen\" zurückzuführen, daran dürfte es keinen Zweifel geben.	395:403	0:562
zersetzen	VVINF	1866	1	kerl_metallurgische_1866-7448-10	 	Manche Brennstoffe (Holz, jüngere Torfe) können sich zersetzen, bevor noch die zur Einwirkung der Bleiglätte auf die flüchtigen Producte erforderliche Temperatur erreicht ist, in Folge dessen die reducirte Bleimenge zu gering ausfällt.	53:62	0:235
zersetzen	VVINF	1965	2	2532889X_1965-01-21_01_165.tcf.xml-2-34	 	Wenn jedoch in einer Klasse Disziplinverstöße auftreten, dann sind es bekanntlich fast immer nur zwei oder drei Schüler, die den weitaus überwiegend guten Teil der Klasse durch die abwechslungsreichsten Disziplinverstöße usw. allmählich zersetzen können.	237:246	0:254
zersetzen	VVINF	1949	2	26120215_1949_11_26_01_020.tcf.xml-10-28	 	2. Kampf gegen alle Ideologien, welche den Willen unseres Volkes zur Erringuna seiner nationalen Unabhängigkeit und zur Gestaltung von schöpferischen Werken dea Friedens in einer neuen Demokratie zersetzen.	196:205	0:206
zersetzen	VVINF	1810	1	thaer_landwirthschaft02_1810-3252-24	 	In seinem frischen Zustande untergepflügt behält er durch das rohrige Stroh mehr Verbindung mit der Atmosphäre, und scheint sich mittelst derselben besser zu zersetzen.	158:167	0:168
zersetzen	VVINF	1973	2	2532889X_1973-08-09_01_122.tcf.xml-5-21	 	Sie gaben zu, daß sie vom britischen Geheimdienst in die Irische Republikanische Armee geschleust wurden, um die IRA zu zersetzen und zu diffamieren.	120:129	0:149
zersetzen	VVPP	1832	1	brandes_naturlehre03_1832-2419-20	 	Ist die größere Kugel (Fig. 68.) positiv geladen, so wird die electrische Materie der kleinen Kugel AB zersetzt, die positive geht, bei größerer Annäherung immer mehr, auf die entfernte Hälfte A, die negative auf die nähere Hälfte B, über, und ziemlich genau halbirend liegt die Grenze der einen und der andern Electricität.	103:111	0:324
zersetzen	VVPP	1807	1	hegel_phaenomenologie_1807-3234-3	 	Ihre Einheit ist zersetzt in spröde Seiten, deren jede für die andre wirklicher von ihr ausgeschlossener Gegenstand ist.	17:25	0:120
zersetzen	VVINF	1968	2	26120215_1968_11_26_01_253.tcf.xml-4-17	 	Er las es und meinte erbost, das sei ja dazu angetan, die „Wehrkraft zu zersetzen\".	72:81	0:83
zersetzen	VVPP	1956	2	2532889X_1956-03-01_01_023.tcf.xml-18-24	 	„Wenn man Euch einzureden versucht, wir wollten Eure Partei unterwandern und zersetzen, dann ist die Wahrheit doch die: Unterwandert und zersetzt wird Eure Partei von denen, die die SPD der (Politik der Bonner Regierung und den Militaristen unterwerfen, die alles sozialistische.	137:145	0:279
zersetzen	VVPP	1866	1	siemens_telegraphie_1866-211-23	 	Besonders leicht und schon durch sehr schwache Ströme wird unter andern das Jodkalium, so wie das blausauere Eisen durch den electrischen Strom zersetzt.	144:152	0:153
