identifier1	identifier2	annotator	judgment	comment	lemma
nf_1837_747898.txt-1114-2	fic_1997_54621.txt-255-3	amariac810	4	 	bag_nn
nf_1830_754783.txt-1434-25	nf_1843_748690.txt-314-6	amariac810	4	 	bag_nn
mag_1989_480911.txt-315-12	fic_1989_14062.txt-112-4	amariac810	3	 	bag_nn
fic_1999_45403.txt-10-5	fic_1853_9040.txt-780-108	amariac810	3	 	bag_nn
fic_2000_28763.txt-111-38	fic_2004_780513.txt-1938-47	amariac810	3	 	bag_nn
nf_1830_754783.txt-1899-8	fic_1997_54828.txt-6-15	amariac810	0	 	bag_nn
fic_2004_780503.txt-2051-9	fic_1848_1108.txt-565-11	amariac810	4	 	bag_nn
nf_1992_773879.txt-525-51	news_1973_731044.txt-11-15	amariac810	3	 	bag_nn
fic_1832_7176.txt-3143-9	fic_1983_10710.txt-2126-15	amariac810	3	 	bag_nn
fic_1974_780164.txt-3350-20	fic_1971_782009.txt-495-14	amariac810	3	 	bag_nn
fic_1859_9192.txt-6675-14	fic_2002_14561.txt-618-8	amariac810	2	 	bag_nn
fic_1995_53002.txt-569-9	fic_1848_1108.txt-565-11	amariac810	4	 	bag_nn
nf_1830_754783.txt-1477-11	fic_1845_7162.txt-2475-11	amariac810	3	 	bag_nn
fic_1821_8985.txt-298-12	fic_1855_2494.txt-3630-21	amariac810	4	 	bag_nn
fic_2000_32354.txt-80-9	fic_1973_10568.txt-1650-9	emmaccaulfield	4	 	bag_nn
fic_1851_746.txt-5047-7	fic_1859_9037.txt-623-40	emmaccaulfield	4	 	bag_nn
fic_1832_7177.txt-3105-6	fic_1962_16286.txt-1450-9	emmaccaulfield	4	 	bag_nn
fic_2009_36450.txt-87-17	mag_1839_554746.txt-294-34	emmaccaulfield	4	 	bag_nn
fic_1835_7172.txt-9258-4	fic_1835_7134.txt-2829-19	emmaccaulfield	1	 	bag_nn
fic_1992_40339.txt-79-31	fic_1995_53002.txt-569-9	emmaccaulfield	4	 	bag_nn
fic_1848_7341.txt-2494-10	fic_1856_3677.txt-3324-7	emmaccaulfield	3	 	bag_nn
mag_1845_522622.txt-438-21	mag_1998_401802.txt-68-25	emmaccaulfield	2	 	bag_nn
fic_1974_10584.txt-27-24	fic_1845_7183.txt-1799-5	emmaccaulfield	4	 	bag_nn
mag_1973_491569.txt-183-47	fic_1999_30922.txt-196-11	emmaccaulfield	3	 	bag_nn
fic_2007_33740.txt-169-3	fic_1993_1040085.txt-3491-27	emmaccaulfield	4	 	bag_nn
fic_1997_54717.txt-262-30	fic_1851_746.txt-8848-1	emmaccaulfield	3	 	bag_nn
fic_1843_7074.txt-4254-6	fic_1996_13983.txt-1222-1	emmaccaulfield	0	 	bag_nn
fic_2004_780503.txt-2051-9	fic_1854_9826.txt-5858-35	emmaccaulfield	4	 	bag_nn
fic_1995_39362.txt-493-3	fic_1992_53514.txt-218-27	emmaccaulfield	3	 	bag_nn
fic_2002_28281.txt-49-57	fic_1851_746.txt-408-0	emmaccaulfield	0	 	bag_nn
fic_1835_7327.txt-1292-40	mag_1847_565700.txt-75-24	emmaccaulfield	3	 	bag_nn
mag_1817_552967.txt-64-45	mag_1845_522622.txt-438-21	emmaccaulfield	4	 	bag_nn
fic_1841_799.txt-1159-18	fic_2004_780513.txt-1938-47	emmaccaulfield	3	 	bag_nn
fic_1971_782009.txt-495-14	fic_1997_54621.txt-255-3	emmaccaulfield	4	 	bag_nn
mag_1986_331864.txt-3-3	fic_1961_10405.txt-133-9	emmaccaulfield	4	 	bag_nn
fic_1963_13496.txt-829-3	fic_2002_31414.txt-252-7	emmaccaulfield	0	 	bag_nn
fic_1859_9192.txt-6675-14	fic_1853_9040.txt-132-11	emmaccaulfield	1	 	bag_nn
nf_1852_771569.txt-1631-28	mag_1973_491569.txt-183-47	emmaccaulfield	4	 	bag_nn
fic_1859_9037.txt-623-40	mag_1845_522622.txt-438-21	emmaccaulfield	4	 	bag_nn
fic_1859_9192.txt-6675-14	fic_1985_16058.txt-908-17	emmaccaulfield	1	 	bag_nn
fic_1857_3100.txt-3717-17	fic_1993_1040085.txt-3491-27	emmaccaulfield	3	 	bag_nn
fic_1999_45403.txt-10-5	fic_1992_40339.txt-79-31	emmaccaulfield	4	 	bag_nn
fic_1993_1040076.txt-1289-2	fic_1847_8805.txt-638-22	emmaccaulfield	3	 	bag_nn
fic_1853_9040.txt-780-108	fic_1821_8985.txt-298-12	emmaccaulfield	4	 	bag_nn
fic_1827_9758.txt-2531-6	mag_1990_387445.txt-29-17	emmaccaulfield	3	 	bag_nn
fic_1835_1103.txt-2590-3	mag_1998_401802.txt-68-25	emmaccaulfield	3	 	bag_nn
fic_1845_7162.txt-2475-11	fic_2005_28065.txt-108-10	emmaccaulfield	1	 	bag_nn
news_2007_637100.txt-15-7	fic_1963_24513.txt-180-9	emmaccaulfield	4	 	bag_nn
mag_2001_416301.txt-220-11	fic_1833_7321.txt-2925-15	emmaccaulfield	3	 	bag_nn
fic_1853_9158.txt-521-37	fic_1845_7316.txt-1628-3	emmaccaulfield	2	 	bag_nn
fic_1993_1040076.txt-1289-2	mag_1856_566684.txt-67-18	emmaccaulfield	4	 	bag_nn
nf_1841_768644.txt-1558-4	fic_1971_782009.txt-495-14	emmaccaulfield	3	 	bag_nn
fic_1851_746.txt-8848-1	fic_1963_13496.txt-829-3	emmaccaulfield	4	 	bag_nn
fic_1823_8520.txt-284-26	fic_2004_780513.txt-1938-47	emmaccaulfield	1	 	bag_nn
fic_1845_7162.txt-2475-11	fic_2007_52366.txt-849-7	emmaccaulfield	1	 	bag_nn
mag_2005_417335.txt-110-2	fic_1995_39408.txt-194-29	emmaccaulfield	4	 	bag_nn
fic_1855_2965.txt-1077-34	nf_1830_754783.txt-1899-8	emmaccaulfield	4	 	bag_nn
mag_1998_400540.txt-41-7	fic_1846_544.txt-1982-10	emmaccaulfield	2	 	bag_nn
mag_1998_401802.txt-68-25	nf_1834_755185.txt-1648-29	emmaccaulfield	3	 	bag_nn
fic_1860_2807.txt-2043-13	mag_1995_397381.txt-83-4	emmaccaulfield	3	 	bag_nn
fic_1995_39362.txt-493-3	fic_1835_7134.txt-2829-19	emmaccaulfield	4	 	bag_nn
fic_1993_25033.txt-4939-13	fic_1827_9758.txt-2531-6	emmaccaulfield	4	 	bag_nn
mag_2002_392308.txt-25-30	fic_2006_51066.txt-34-17	emmaccaulfield	4	 	bag_nn
nf_1855_771880.txt-1208-5	fic_1848_1108.txt-565-11	emmaccaulfield	4	 	bag_nn
mag_1839_554746.txt-294-34	fic_1855_2965.txt-1077-34	emmaccaulfield	3	 	bag_nn
mag_1823_553451.txt-482-10	fic_2005_28065.txt-108-10	emmaccaulfield	0	 	bag_nn
fic_2007_52366.txt-849-7	mag_1995_397381.txt-83-4	emmaccaulfield	3	 	bag_nn
fic_1845_7183.txt-1984-14	fic_2001_29345.txt-626-10	emmaccaulfield	0	 	bag_nn
fic_1835_7134.txt-2829-19	fic_1988_16794.txt-30-6	emmaccaulfield	4	 	bag_nn
fic_1979_10650.txt-4490-4	fic_1847_8805.txt-638-22	emmaccaulfield	1	 	bag_nn
fic_1832_7177.txt-3105-6	fic_1845_7183.txt-1984-14	emmaccaulfield	0	 	bag_nn
fic_2006_51066.txt-34-17	fic_1993_1040076.txt-1289-2	emmaccaulfield	3	 	bag_nn
fic_1963_13496.txt-829-3	fic_2004_780513.txt-1938-47	emmaccaulfield	4	 	bag_nn
mag_2001_416301.txt-220-11	fic_2009_36450.txt-87-17	emmaccaulfield	3	 	bag_nn
mag_1963_243808.txt-5-22	fic_1853_9158.txt-521-37	emmaccaulfield	2	 	bag_nn
mag_1835_565001.txt-70-21	fic_1822_7243.txt-1425-17	emmaccaulfield	4	 	bag_nn
nf_1830_754783.txt-1434-25	fic_1845_7162.txt-2475-11	emmaccaulfield	1	 	bag_nn
fic_1999_45403.txt-10-5	fic_1855_2494.txt-3630-21	emmaccaulfield	4	 	bag_nn
mag_1845_522622.txt-438-21	fic_1996_42182.txt-13-45	shur	4	 	bag_nn
fic_1973_10566.txt-359-7	fic_1962_16286.txt-1450-9	shur	4	 	bag_nn
fic_1983_10710.txt-2126-15	fic_1997_42270.txt-234-7	shur	4	 	bag_nn
news_2004_661054.txt-33-17	fic_1835_7133.txt-1898-36	shur	4	 	bag_nn
fic_1995_53002.txt-569-9	fic_1854_3384.txt-4387-9	shur	4	 	bag_nn
fic_1856_2367.txt-1546-13	fic_1985_16058.txt-908-17	shur	4	 	bag_nn
nf_1846_748061.txt-1629-50	mag_1995_397381.txt-83-4	shur	0	 	bag_nn
nf_1834_755185.txt-1648-29	fic_2003_31346.txt-75-13	shur	4	 	bag_nn
fic_2005_28065.txt-108-10	fic_1992_40339.txt-79-31	shur	3	 	bag_nn
fic_1993_1040076.txt-716-18	fic_1846_544.txt-1982-10	shur	4	 	bag_nn
news_1972_730128.txt-8-16	nf_1834_755185.txt-797-5	shur	4	 	bag_nn
fic_1983_780038.txt-3933-3	mag_1989_480911.txt-315-12	shur	3	 	bag_nn
fic_2006_51066.txt-34-17	fic_1859_9037.txt-623-40	shur	4	 	bag_nn
fic_1822_7243.txt-1425-17	fic_1827_9758.txt-2531-6	shur	4	 	bag_nn
fic_1961_10405.txt-133-9	fic_1833_7321.txt-3604-1	shur	4	 	bag_nn
fic_1851_1253.txt-771-3	fic_2002_14561.txt-618-8	shur	4	 	bag_nn
fic_1839_7024.txt-815-6	mag_1986_331864.txt-3-3	shur	4	 	bag_nn
fic_1845_7183.txt-1984-14	mag_1837_554476.txt-28-22	shur	0	 	bag_nn
fic_1832_7176.txt-3143-9	mag_1996_383822.txt-35-17	shur	4	 	bag_nn
fic_1835_7172.txt-9258-4	fic_1821_8985.txt-288-24	shur	4	 	bag_nn
fic_1842_7206.txt-895-2	fic_2003_31846.txt-130-49	shur	4	 	bag_nn
mag_1856_566684.txt-67-18	fic_1853_9040.txt-132-11	shur	4	 	bag_nn
fic_1827_7261.txt-2548-6	fic_1854_3384.txt-4387-9	shur	4	 	bag_nn
nf_1830_754783.txt-1899-8	fic_1993_1040078.txt-5801-13	shur	4	 	bag_nn
mag_1996_383822.txt-35-17	fic_1823_8520.txt-284-26	shur	2	 	bag_nn
fic_1839_7048.txt-868-8	fic_1854_9826.txt-5858-35	shur	2	 	bag_nn
fic_2002_30623.txt-389-14	fic_1976_10607.txt-6044-11	shur	4	 	bag_nn
fic_2006_51066.txt-34-17	mag_1990_387445.txt-29-17	shur	4	 	bag_nn
fic_1993_1040078.txt-5801-13	nf_1833_747531.txt-1508-47	shur	4	 	bag_nn
fic_1842_7206.txt-895-2	fic_2004_49844.txt-274-5	shur	4	 	bag_nn
fic_1823_7213.txt-2641-11	fic_1995_39362.txt-493-3	shur	4	 	bag_nn
mag_1964_244311.txt-10-31	fic_1834_7047.txt-1088-9	shur	4	 	bag_nn
nf_1837_747946.txt-390-1	fic_2002_14561.txt-10-5	shur	4	 	bag_nn
fic_2006_51066.txt-34-17	fic_1853_3465.txt-1268-8	shur	4	 	bag_nn
fic_1993_1040076.txt-1289-2	nf_1830_754783.txt-1434-25	shur	4	 	bag_nn
fic_1856_3677.txt-3324-7	fic_1993_1040078.txt-5801-13	shur	4	 	bag_nn
fic_1992_53514.txt-218-27	fic_1841_799.txt-1159-18	shur	4	 	bag_nn
fic_1846_544.txt-1982-10	fic_2000_28763.txt-111-38	shur	4	 	bag_nn
fic_2003_31846.txt-130-49	fic_2004_48968.txt-442-9	shur	4	 	bag_nn
fic_1827_7261.txt-2548-6	fic_1996_13983.txt-1222-1	shur	0	 	bag_nn
fic_1839_7024.txt-815-6	fic_1999_30922.txt-196-11	shur	3	 	bag_nn
fic_1989_14062.txt-112-4	mag_1963_243808.txt-5-22	shur	4	 	bag_nn
fic_2001_45723.txt-8-31	mag_1855_505250.txt-366-17	shur	4	 	bag_nn
fic_1827_7261.txt-2919-22	mag_1837_554476.txt-28-22	shur	4	 	bag_nn
fic_1855_1273.txt-3055-19	fic_2004_49844.txt-274-5	shur	4	 	bag_nn
fic_2003_31846.txt-130-49	fic_1995_39362.txt-493-3	shur	4	 	bag_nn
fic_1837_7273.txt-777-13	mag_1998_400540.txt-41-7	shur	4	 	bag_nn
fic_1982_23959.txt-415-34	fic_2002_31414.txt-252-7	shur	4	 	bag_nn
fic_1823_7213.txt-2641-11	fic_1980_16260.txt-1152-19	shur	4	 	bag_nn
fic_1833_7321.txt-3604-1	fic_1999_30922.txt-196-11	shur	3	 	bag_nn
fic_2003_31846.txt-130-49	mag_1983_492317.txt-154-10	shur	4	 	bag_nn
mag_1856_566684.txt-67-18	fic_1842_7206.txt-895-2	shur	4	 	bag_nn
mag_1998_400540.txt-41-7	mag_1964_244311.txt-10-31	shur	4	 	bag_nn
mag_2001_417008.txt-19-14	fic_1847_7124.txt-1094-15	shur	4	 	bag_nn
nf_1846_748061.txt-1579-15	fic_1856_9779.txt-1151-18	shur	0	 	bag_nn
fic_1992_53514.txt-218-27	fic_2003_31846.txt-130-49	shur	4	 	bag_nn
fic_2002_31414.txt-252-7	fic_1854_9826.txt-5858-35	shur	2	 	bag_nn
fic_2005_28065.txt-108-10	mag_2005_417335.txt-110-2	shur	3	 	bag_nn
fic_2001_45723.txt-8-31	fic_1989_14062.txt-112-4	shur	4	 	bag_nn
fic_1855_2630.txt-277-20	mag_1835_565001.txt-70-21	shur	4	 	bag_nn
fic_1835_7172.txt-9258-4	fic_1973_10566.txt-359-7	shur	4	 	bag_nn
mag_1839_554746.txt-294-34	mag_1998_400540.txt-41-7	shur	4	 	bag_nn
mag_1983_492317.txt-154-10	fic_1985_16058.txt-908-17	amariac810	4	 	bag_nn
fic_1821_8985.txt-298-12	fic_1821_8985.txt-288-24	amariac810	3	 	bag_nn
nf_1833_747531.txt-1508-47	nf_1852_771569.txt-1631-28	amariac810	4	 	bag_nn
fic_1835_7133.txt-1898-36	nf_1821_747955.txt-44-9	amariac810	4	 	bag_nn
fic_2000_28763.txt-111-38	fic_2003_31346.txt-75-13	amariac810	3	 	bag_nn
fic_1995_39254.txt-27-56	fic_1856_2367.txt-1546-13	amariac810	3	 	bag_nn
fic_1822_7243.txt-1425-17	fic_1853_3465.txt-1268-8	amariac810	3	 	bag_nn
mag_1823_553451.txt-482-10	fic_2009_36450.txt-87-17	amariac810	4	 	bag_nn
fic_1993_53799.txt-447-10	fic_1847_7149.txt-2790-14	amariac810	3	 	bag_nn
mag_1998_401802.txt-68-25	fic_1963_13496.txt-829-3	amariac810	3	 	bag_nn
fic_2004_780503.txt-2051-9	fic_1851_688.txt-829-16	amariac810	4	 	bag_nn
mag_1998_400540.txt-41-7	fic_2007_33740.txt-169-3	amariac810	2	 	bag_nn
fic_1997_54621.txt-255-3	fic_2004_49844.txt-274-5	amariac810	4	 	bag_nn
fic_1841_799.txt-1159-18	nf_1830_754783.txt-1899-8	amariac810	3	 	bag_nn
fic_1855_2965.txt-1077-34	fic_1995_39254.txt-27-56	amariac810	4	 	bag_nn
fic_1851_1253.txt-771-3	mag_1964_244311.txt-10-31	amariac810	4	 	bag_nn
nf_1837_747898.txt-1114-2	mag_1835_565001.txt-70-21	amariac810	3	 	bag_nn
nf_1843_748690.txt-314-6	fic_2007_33740.txt-169-3	amariac810	0	 	bag_nn
fic_1997_54717.txt-262-30	fic_1839_7024.txt-815-6	amariac810	3	 	bag_nn
nf_1843_748690.txt-348-66	nf_1830_754783.txt-1899-8	amariac810	4	 	bag_nn
fic_1992_53514.txt-218-27	fic_1854_9826.txt-5858-35	amariac810	2	 	bag_nn
fic_1832_7176.txt-3143-9	fic_1984_10714.txt-3154-8	amariac810	2	 	bag_nn
nf_1843_748690.txt-348-66	nf_1830_754783.txt-1477-11	amariac810	4	 	bag_nn
fic_1846_544.txt-1982-10	fic_1835_7133.txt-2274-13	amariac810	2	 	bag_nn
fic_1859_9037.txt-623-40	news_2007_637100.txt-15-7	amariac810	4	 	bag_nn
fic_1992_40339.txt-79-31	fic_1847_7124.txt-1094-15	amariac810	3	 	bag_nn
fic_1822_7243.txt-1425-17	fic_1834_7047.txt-1088-9	amariac810	4	 	bag_nn
fic_1995_53002.txt-569-9	mag_1964_244311.txt-10-31	amariac810	4	 	bag_nn
fic_1841_799.txt-1159-18	fic_1979_16368.txt-854-10	amariac810	3	 	bag_nn
fic_1860_2807.txt-2043-13	news_1972_730128.txt-8-16	amariac810	2	 	bag_nn
fic_1823_7213.txt-2641-11	fic_1853_9040.txt-132-11	amariac810	4	 	bag_nn
fic_1855_1273.txt-3055-19	fic_1984_10723.txt-1360-4	amariac810	4	 	bag_nn
fic_1973_10566.txt-359-7	fic_2002_30623.txt-389-14	amariac810	3	 	bag_nn
fic_1821_8985.txt-298-12	fic_1976_10607.txt-6044-11	amariac810	4	 	bag_nn
fic_1995_39408.txt-174-24	fic_1845_7183.txt-1799-5	amariac810	4	 	bag_nn
nf_1837_747946.txt-390-1	fic_2001_29345.txt-626-10	amariac810	4	 	bag_nn
fic_1842_7206.txt-895-2	fic_1993_1040076.txt-1289-2	amariac810	3	 	bag_nn
fic_1855_2494.txt-3630-21	fic_1993_25033.txt-4939-13	amariac810	4	 	bag_nn
nf_1852_771569.txt-1631-28	fic_1974_10584.txt-27-24	amariac810	3	 	bag_nn
fic_1847_7124.txt-1094-15	fic_1855_2965.txt-1077-34	amariac810	4	 	bag_nn
fic_1856_3677.txt-3324-7	fic_1983_780038.txt-3933-3	amariac810	3	 	bag_nn
fic_2001_29345.txt-626-10	mag_1845_587513.txt-248-16	amariac810	4	 	bag_nn
fic_1827_7261.txt-2548-6	mag_1858_506205.txt-554-52	amariac810	4	 	bag_nn
fic_1854_3847.txt-2175-32	nf_1837_747898.txt-1114-2	amariac810	3	 	bag_nn
fic_1976_10607.txt-6044-11	fic_1846_7036.txt-1026-17	amariac810	3	 	bag_nn
