lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
prop_nn	nn2	1969	2	nf_1969_774361.txt-2020-5	 	In the absence of ideological props such compositional arrangements will be all the more needed.	30:35	0:96
prop_nn	nn1	1812	1	fic_1812_8652.txt-1700-8	 	'd me its brightest hope, its future prop.	37:41	0:42
prop_nn	nn1	1965	2	fic_1965_780079.txt-2652-12	 	But soon Wolfie was seen leaping up and down, cranking the prop by hand.	59:63	0:72
prop_nn	nn1	1979	2	news_1979_734408.txt-44-22	 	Then, the theory goes, pressure on the dollar might ease, and the US currency would find and hold its prop &; value in relation to other currencies of the world.	102:106	0:161
prop_nn	nn1	1848	1	fic_1848_7992.txt-57-24	 	But as his bud became a flower, His selfish soul was gratified; He saw her wondrous beauty's power Would be the prop to raise his pride -- As vine the bending tree sustains,	112:116	0:173
prop_nn	nn1	1978	2	fic_1978_780156.txt-1780-16	 	He clutched Marcelino's hand, and the two stumbled off the set, underneath the prop braces, escaping into a portable restroom.	79:83	0:126
prop_nn	nn1	1966	2	mag_1966_431728.txt-257-27	 	They thought of giving it to the Mayor, since he's tall enough, but then someone suggested giving it to Gambia High School as a prop for amateur theatricals. \"	128:132	0:159
prop_nn	nn2	1999	2	fic_1999_28742.txt-254-3	 	They were the props of her life but she had no more sense of them than one does for the stage scenery of a play one saw ages ago then forgot.	14:19	0:141
prop_nn	nn1	1848	1	mag_1848_565754.txt-88-29	 	It is no disparagement to modern improvements, to say that if our predecessors did not enjoy our advantages for acquiring learning, they did very clearly appreciate its prop.	169:173	0:174
prop_nn	nn1	1994	2	news_1994_620088.txt-46-17	 	Mr. Shaw would do well, however to reflect more closely on the real facts surrounding the Prop G. The \" grass-roots \" campaign that Mr. Shaw describes simply does not exist.	90:94	0:173
prop_nn	nn1	1847	1	fic_1847_7094.txt-23-11	 	This inclination had been, however, corrected by a strong prop of timber placed beneath, so that the danger was in a great measure diminished.	58:62	0:142
prop_nn	nn2	1849	1	nf_1849_748137.txt-1459-7	 	(J, and supported by stone props behind, as seen in the profile, fig.	27:32	0:69
prop_nn	nn1	1835	1	fic_1835_7309.txt-3147-16	 	It would have crushed the tories, by withdrawing the army whose presence had been their prop.	88:92	0:93
prop_nn	nn2	1985	2	mag_1985_490897.txt-83-22	 	What Ruth Draper did through the first half of this century was to go out on a stage, with very few props, and become various characters -- a Maine fisherman's wife, an English tourist in Italy, a Scottish immigrant at Ellis Island?	100:105	0:232
prop_nn	nn1	1845	1	mag_1845_522724.txt-88-29	 	Bonaparte in his towering and unjust pride: allowed a single expression, strictly true, and springing from the very excellences of that character which made him the prop of his throne, to outweigh the years of service he had rendered and the glorious victories he had brought to his standard.	165:169	0:292
prop_nn	nn2	1989	2	fic_1989_780083.txt-3220-23	 	They passed a group of gray ruins in a hollow, where the headlights swept over another mass of rock resisted by angular props broadening to shields at the top and anchored to the ground by hooks.	120:125	0:195
prop_nn	nn1	1845	1	mag_1845_565481.txt-528-8	 	the ordinary laws of progress, or a prop.	36:40	0:41
prop_nn	nn2	1961	2	news_1961_721889.txt-53-4	 	they hope the higher props will keep market prices at a profitable level.	21:26	0:73
prop_nn	nn2	1987	2	news_1987_670537.txt-1-10	 	They bring their visions to market through a welter of props and egos, actors and bankers that a mere wordmonger would be overwhelmed by.	55:60	0:137
prop_nn	nn2	1964	2	mag_1964_488195.txt-130-6	 	Wallace rolled out all the dramatic props -- national guard, state troopers, edicts?	36:41	0:84
prop_nn	nn2	1860	1	fic_1860_8033.txt-1670-1	 	The props of science -- literature -- the stage!	4:9	0:48
prop_nn	nn2	1843	1	fic_1843_7061.txt-4117-27	 	weakened my understanding -- grief had nothing to do with changing my opinions -- it only drove me into an examination; by taking from me the props and supports of the outward world, it threw me upon myself, and taught me the tremendous truth, that there existed there nothing but darkness and chaos -- not a place to rest on -- not one subject which I could bear to reflect on in the long and terrible hours of the wakeful nights.	142:147	0:431
prop_nn	nn2	1969	2	fic_1969_781999.txt-7587-7	 	Almost lost in the shadows were domestic props and stacks of stage scenery.	41:46	0:75
prop_nn	nn2	1982	2	mag_1982_298040.txt-5-21	 	\" Reporting on these elaborate new techniques of computer graphics, which created the most imaginative of TRON's sets and props, were Los Angeles ' Russell Leavitt and New York and props, were Los Angeles ' Russell Leavitt and New York Reporter-Researcher Peter Ainslie.	122:127	0:270
prop_nn	nn1	1815	1	nf_1815_747659.txt-290-15	 	Perhaps an only son is taken from old, decrepit parents, the only earthly prop of their declining years; and with cold poverty and sorrow their gray hairs are brought down to the dust.	74:78	0:184
prop_nn	nn2	1849	1	fic_1849_9494.txt-2989-18	 	still triumphant enemy Puts foot upon the topmost ring of the ladder, Then cut away the lofty props that raise him, And let him down to scorn and infamy.	94:99	0:153
prop_nn	nn1	1849	1	nf_1849_771289.txt-2110-32	 	It had become a mighty power in the world, inseparably connected with the education and the religion of the age, the prime mover of all political affairs, the grand prop of absolute monarchies, the last hope of the papal hierarchy.	165:169	0:231
prop_nn	nn2	1856	1	fic_1856_7968.txt-412-37	 	Let faith, prophetic faith, portray The glories of thy rising day, When grateful thousands shall proclaim Their kind deliverer's honored name; Sires hail him, who from direst rage Rescued the filial props of age; And mothers bless the arm that stayed From infant hearts the ruthless blade; While from before the mystic throne Erst to the seer of Patmos shown, Sublimest welcome shall accord Thy great exampler and thy lord, Who onward to his own abode Through sacrifice and suffering trode; Endured each earthly, heavenly loss; Renounced a kingdom for a cross; Cheerful, himself for others gave, And lived to bless, and died to save!	199:204	0:633
prop_nn	nn1	1973	2	mag_1973_479466.txt-82-12	 	Even Beckett is overshadowed here, for he lacks California as a prop.	64:68	0:69
prop_nn	nn1	1827	1	nf_1827_748059.txt-1589-10	 	If a lever be 1 feet long, and the prop 3 feet from the weight, what	35:39	0:68
prop_nn	nn2	1857	1	fic_1857_290.txt-594-4	 	Resting on the two props of fidelity and zeal, an association might exist for ages in the heart	19:24	0:95
prop_nn	nn1	1845	1	mag_1845_587497.txt-301-16	 	But still it was \" the Old Guard, \" which had ever regarded itself the prop and pride of Bonaparte.	71:75	0:99
prop_nn	nn1	1847	1	mag_1847_565706.txt-262-17	 	him to our world, of the warmth and power to move and to engage, that prop.	70:74	0:75
prop_nn	nn1	1839	1	mag_1839_586383.txt-196-28	 	Hence the duty to vindicate the just claims of all from injustice, by adequate means, even if these means should be painful to the offender, prop vided they do not inflict upon him any more evil than is necessary for the purpose of securing the rights of others, which he has violated.	141:145	0:285
prop_nn	nn1	1849	1	mag_1849_565796.txt-238-19	 	// There is another point of no little consequence in this connection: the greater security and value of prop erty in a well trained community.	105:109	0:143
prop_nn	nn1	1853	1	mag_1853_590219.txt-212-17	 	It is not a mere feather in the cap of the President, but a necessary substantial prop to his constitutional functions, and it is, we think, his duty to exercise that power whenever lie deems it necessary to the welfare or safety of the Republic.	82:86	0:246
prop_nn	nn2	1994	2	fic_1994_41256.txt-181-40	 	In six months she had gone from being a woman with a job and a little apartment and all the normal wardrobe and items -- clock radio, electric toothbrush, microwave -- that she had taken for granted as props of any normal life, to being a woman with a small suitcase she lugged about with her and a large fabric carryall.	202:207	0:321
prop_nn	nn2	1999	2	mag_1999_407567.txt-162-3	 	Your best love props: Incense, silky scarves, soft pillows.	15:20	0:59
prop_nn	nn1_vv0	1966	2	mag_1966_431717.txt-111-8	 	Today, i 6 years later, that prop and that pledge have been more t fulfilled.	29:33	0:77
prop_nn	nn2	1998	2	nf_1998_773655.txt-1107-18	 	On stage five at Raleigh Studios, a film crew is adjusting lights, checking cameras, rigging props.	93:98	0:99
prop_nn	nn1_vv0	1829	1	nf_1829_748045.txt-1772-83	 	Thus, in the absence of innocent diversion, or improving study, driving men to intoxication, women to scandal, or to silly, sentimental, reason-confounding novels, half filled with romance and half with superstition, and by dint of fatiguing the mind with irrational doctrines, and tedious exhortations, disgusting youth with all instruction, and turning it loose upon a corrupt world with no light for its reason, no rein for its passions, no prop for its integrity.	444:448	0:467
prop_nn	nn2	1854	1	fic_1854_9230.txt-3826-23	 	His limbs trembled in every joint and rivet, and his teeth, which were not metallic, shook like a set of props.	105:110	0:111
prop_nn	nn1	1848	1	fic_1848_8892.txt-372-30	 	wants, indeed, Mrs. Haller may have relieved; but whether she has, or could have given as much as would purchase liberty for the son, the prop of his age -- Stra.	138:142	0:162
prop_nn	nn2	1849	1	nf_1849_748137.txt-1462-24	 	being on its side), and of which the lower cusps, being broken away, show the remnant of one of their props projecting from the wall.	102:107	0:133
prop_nn	nn2	2005	2	mag_2005_423713.txt-4-0	 	PROPS: Perfect all-mountain ski for the skier who spends a lot of time making arcs.	0:5	0:83
prop_nn	nn1_vv0	2001	2	mag_2001_415828.txt-39-5	 	(Her mummified head-the wax prop, actually-qualifies as the most gruesome object in the exhibition.)	28:32	0:100
prop_nn	nn2	1963	2	mag_1963_206955.txt-10-5	 	paperback books, such cheap props as ping-pong balls and drinking straws.	28:33	0:73
prop_nn	nn2	1846	1	mag_1846_565511.txt-313-15	 	How impotent it must have confessed their aid to be, who had no better props and buttresses to construct than these.	71:76	0:116
prop_nn	nn1	1969	2	nf_1969_774285.txt-505-10	 	My eldest Boy properly and successfully settled would be a prop and comfort to his Mother and a patron to his Brothers.	59:63	0:119
prop_nn	nn2	1998	2	mag_1998_390828.txt-234-12	 	From there, make changes to prefab comics by adding dialogue, props and characters, or create whole minidramas from scratch.	62:67	0:124
prop_nn	nn1	1974	2	mag_1974_491462.txt-214-8	 	Military justice must be military -- a disciplinary prop.	52:56	0:57
prop_nn	nn1	1834	1	fic_1834_8313.txt-1593-8	 	She twined Its riven tendrils round a surer prop, And reared its blighted blossoms toward that sky	44:48	0:98
prop_nn	nn1	1994	2	news_1994_620111.txt-57-24	 	All of the potential board presidents -- Supervisors Migden, Shelley, Conroy, Leal and candidate Tom Ammiano -- are strong supporters of Prop.	137:141	0:142
prop_nn	nn2	2003	2	mag_2003_414419.txt-34-0	 	PROPS: A rambunctious peformer with a snappy tail that finishes each turn with gusto.	0:5	0:85
prop_nn	nn1	1993	2	news_1993_624879.txt-73-8	 	Many of us have dwelled on the \" prop ribbons ' that scar so many of our wading flats. \"	33:37	0:88
prop_nn	nn1	1991	2	news_1991_649955.txt-51-15	 	families -- that agreement would be viewed as little more than capitalist greed, a prop for the regime and reinforcement of the shame felt by those who supported us.	83:87	0:165
prop_nn	nn1	1841	1	nf_1841_747994.txt-982-13	 	The timidity of woman on the other hand, her fearfulness needs a prop on which to rest.	65:69	0:87
prop_nn	nn1	1812	1	fic_1812_8652.txt-1707-10	 	No empire Hails me its brightest hope, its future prop; No love holds to my lips its cup of nectar; And that which was held, is to pieces dash'd, Ere I had tasted its contents.	50:54	0:176
prop_nn	nn1	1979	2	nf_1979_774342.txt-404-13	 	We can mask with muscular control (poker face) or with a prop (toupee, wig, or colored contact lenses).	57:61	0:103
prop_nn	nn1	1850	1	mag_1850_589329.txt-187-6	 	The appointing power is the main prop of Executive authority, as before observed, and if the President made no removals, would in a great measure lie dormant.	33:37	0:158
prop_nn	nn1	1855	1	mag_1855_556096.txt-232-24	 	Deprive him of these, and he may well say with Shylock: \" You take my house, when you do take the prop That doth sustain my house; you take my life, When you do take the means wherehy I live. \"	98:102	0:193
prop_nn	nn2	1999	2	mag_1999_407567.txt-213-23	 	Let him know that there's no limit to where nature can take you, and that where love's concerned, no props are needed.	101:106	0:118
prop_nn	nn2	1849	1	fic_1849_9494.txt-4403-28	 	how faithful unto death, Shielding me at the peril of thyself, And, in the seeming dread necessity, Doing the deed that from its delicate props, Shook the fair fabric of thy innocent life!	138:143	0:188
prop_nn	nn1_vv0	1987	2	news_1987_670524.txt-14-125	 	381 **26;25353; 599, 712 **76;25381; Biotech Dev Cp **26;25459; A52, 521 **26;25487; 16, 876 **76;25515; Bird Inc **26;25593; A84, 347 **26;25621; 53, 153 **76;25649; **76;25727; Birmingham Steel Cp **26;25805; A133, 016 **26;25833; 63, 461 **76;25861; Blyvooruitzicht Adr **26;25939; A29, 781 **26;25967; 18, 103 **76;25995; Boatmens Bcshs **26;26073; R52, 932 **26;26101; 32, 562 **76;26129; Bob Evans Farms Inc **26;26207; 58, 102 **26;26235; 40, 094 **76;26263; Bobbie Brooks Inc **26;26341; 27, 555 **26;26369; 8, 239 **76;26397; Brajdas Cp **26;26475; 13, 689 **26;26503; 2, 524 **76;26531; Brand Cos Inc The **26;26609; 66, 721 **26;26637; 21, 788 **76;26665; Bristol Gaming Cp **26;26743; 11, 383 **26;26771; 0 **76;26799; Broken Hill Prop Adr **26;26877; A402, 398 **26;26905; 42	743:747	0:788
prop_nn	nn1	1850	1	mag_1850_565938.txt-283-32	 	They have made the discovery -- and it is one of moment-that beneath the uniform of standitig armies, warm, sympathizing human hearts are beating, arid that this apparertly firm prop of power may fail it in its need, and even help to hurl	178:182	0:238
prop_nn	nn2	1835	1	fic_1835_1103.txt-4296-7	 	\" I would first see that sufficient props were reared, and then proceed with vigor, though always with caution.	36:41	0:111
prop_nn	nn1	1994	2	news_1994_620080.txt-34-15	 	Even before the ink is dry, independent analysts are projecting huge budget shortfalls if Prop.	90:94	0:95
prop_nn	nn1	1981	2	mag_1981_295237.txt-21-11	 	Employment and spending by state and local governments kept a sturdy prop under the national economy during many previous recessions, but now they too are falling, in part because Reagan's budget cuts have reduced the flow of federal cash.	69:73	0:239
prop_nn	nn1_<sub>	1840	1	mag_1840_554766.txt-15-21	 	times afloat on the Western waters, probably not less than fifteen thousand human hem bs, and an amount of prop * rty, in boats and cargoes, hard to be calculated.	107:111	0:163
prop_nn	nn1	1999	2	news_1999_653855.txt-50-16	 	In addition to the new IL-96, Ilyushin now makes the IL-114, a regional two-engine prop, the four-engine IL-76 cargo jet, and the IL-103, a small, single-engine private plane that in December was actually the first Russian airplane to receive F.A.A.	83:87	0:249
prop_nn	nn1	1854	1	fic_1854_8328.txt-4254-6	 	He was thy pride -- the prop of thy renown -- The brightest jewel in thy dazzling crown; Thy battle-fields of liberty he trod, Holding thy soil in reverence next to God, And the proud triumphs of his matchless mind Are closely with thy heart-strings intertwined.	24:28	0:262
prop_nn	nn1	1817	1	nf_1817_747573.txt-1921-24	 	Amidst universal desertion, RUTH has not forsaken her; but is become her joy in sorrow, her companion in solitude, her prop in decrepit age!	119:123	0:140
prop_nn	nn2	1845	1	mag_1845_565423.txt-235-23	 	In vain would that man claim the tribute of patriotism, who should labor to subvert these great pillars of human happinessthese firmest props of the duties of men and citizens.	136:141	0:176
prop_nn	nn2	2005	2	news_2005_629366.txt-44-25	 	... Rapper-turned-actor: Ice-T (real name: Tracy Marrow) Films: New Jack City, Judgment Day, others Commitment level: 5 Props: Between TV and movies, Ice-T has the longest resume of any rapper-actor.	120:125	0:199
prop_nn	nn1_<sub>	1845	1	mag_1845_587615.txt-445-2	 	Perhaps the prop * tiomi of young men ruined in college, is not greater than in other situations in life.	12:16	0:105
prop_nn	nn2	2003	2	mag_2003_416114.txt-89-0	 	PROPS: Thanks to its wider, 78-mm waist, the new World Piste rebounds like a trampoline in powder.	0:5	0:98
prop_nn	nn2	2006	2	mag_2006_386389.txt-5-0	 	PROPS: A blast going fast, but you can feather it into slow turns too.	0:5	0:70
prop_nn	nn2	1972	2	fic_1972_23885.txt-275-0	 	props, still tried to locate them in a life that had nothing but itself to consider.	0:5	0:84
prop_nn	nn2	1981	2	nf_1981_774121.txt-1648-3	 	People set certain props in certain ways when guests are to arrive.	19:24	0:67
prop_nn	nn2	1840	1	fic_1840_8770.txt-22-9	 	-- The sagacious and enlightened M. C. scorns such Props and protections, as laws and enactments for the efforts of his own noble intellect.	51:56	0:140
prop_nn	nn2	1827	1	nf_1827_748059.txt-407-2	 	2, props 9 feet apart, the deflection was 40.5.	3:8	0:47
prop_nn	nn1	1829	1	nf_1829_747740.txt-433-4	 	taking away an earthly prop, he will lead you to lean upon his own all-sufficient never failing strength.	23:27	0:105
prop_nn	nn1	1835	1	fic_1835_1103.txt-4652-11	 	Everything seemed simple, for all was dependent on the common prop, at the base of the great social beam.	62:66	0:105
prop_nn	nn2	2000	2	news_2000_627632.txt-352-3	 	Huge, over-the-top props are a favored part of creating the right image.	19:24	0:72
prop_nn	nn2	1976	2	fic_1976_10612.txt-6694-26	 	She had asked for this accidental hour on the river to keep her appointment on Greenwich pier for the meeting later; she needed all the props of secrecy for her mood.	136:141	0:166
prop_nn	nn1	1976	2	mag_1976_431910.txt-23-21	 	This can be maintained in different wind speeds by changing the pitch angle of the propeller much as is done in prop planes.	112:116	0:124
prop_nn	nn2	1827	1	nf_1827_748059.txt-405-4	 	No * 1, props 9 feet apart, the deflection was 27 parts.	8:13	0:56
prop_nn	nn1	1980	2	mag_1980_320518.txt-25-16	 	If they are worn for any length of time, the abdominal muscles, a key prop for the spine, are likely to weaken, and the chances of back injury may increase.	70:74	0:156
prop_nn	nn1	1821	1	fic_1821_8837.txt-339-72	 	What most of all surprised me in this man was, that the decree had scarcely been made public, when he audaciously offered me his hand, threatening, should I reject it, to give me up to justice Alarmed by his threats, and disgusted by his importunity, I fled from the asylum whither he had beguiled me, and bent my course towards Lausanne, having no prop but my conscience, -- no	349:353	0:378
prop_nn	nn1	1960	2	fic_1960_4126.txt-121-30	 	And, primarily, it had always been the experimentation that had been the purpose of Bending Consultants; the consulting end of the business had always been a monetary prop for	167:171	0:175
prop_nn	nn1	1981	2	fic_1981_10674.txt-3797-34	 	His job was just to be the medium, to keep the client talking, to bring him back when he rambled or became incoherent, to be his sole friend and his sole prop in this unreal universe, the one who brought the truth forth -- like John Chancellor of Ottawa, who's he?	154:158	0:264
prop_nn	nn1	1831	1	fic_1831_8376.txt-4413-52	 	T was evening; and the lamp, Set near, shone full upon her placid face, Its snowy white illuming, while they stood Gazing as on her loveliness in sleep, The enfeebled mother on the father's arm Heavily hanging, like the slender flower On its firm prop, when loaded down with rain Or morning dew.	247:251	0:295
prop_nn	nn2	1835	1	fic_1835_1103.txt-4607-0	 	props were erected in the midst of the community, at the foot of one of which was placed the king, to prevent it from slipping; for all the danger, under such a system, came from that of the base slipping; at the foot of the second, the nobles; and at the foot of the third, the people.	0:5	0:286
prop_nn	nn2	1990	2	mag_1990_419885.txt-7-23	 	These perspicacious and uncannily accurate representations chronicle the artist in an endless variety of hats, caps, masks, disguises, and props, and in an astounding array predicaments.	139:144	0:186
prop_nn	nn1	1992	2	fic_1992_53585.txt-1005-19	 	I have sought that moment out, or it has sought me, and I see him standing without prop in the deepening twilight, asking his father's friends to renounce the vengeance that a few hours before he himself had been furious to exact.	83:87	0:230
prop_nn	nn2	1966	2	fic_1966_781991.txt-2877-19	 	My house, my horses, my friends, my own mother, are always being converted into stage props for the	86:91	0:99
prop_nn	nn1_vv0	1860	1	fic_1860_9072.txt-2475-27	 	The factory buildings could not resist the force of the flood; the crash of falling timbers and stones could already be distinctly heard; one foundation prop after another was giving way; the tall bell-tower had taken an oblique inclination, and was tottering to its fall; the whole structure must soon be a ruinous heap, and yet Havilah had darted into its midst.	153:157	0:364
prop_nn	nn2	1982	2	mag_1982_490856.txt-258-8	 	Well, I'd better be bringing the props to the theatre, \" he said, pulling his hat down farther, against a sharp wind. \"	33:38	0:119
prop_nn	nn2	1847	1	fic_1847_1094.txt-3380-5	 	From below, these natural props tapered upward until gradually blended with the trunk itself.	26:31	0:93
prop_nn	nn2	1844	1	mag_1844_587205.txt-133-4	 	But when all accustomed props are withdrawn and the scene is changed to a far-off land, to his own mind must the traveller look for his means of success, to his own capacities of self-government and social influence, for those aids and appliances essential to rational enjoyment.	24:29	0:279
prop_nn	nn2	1992	2	mag_1992_423112.txt-49-15	 	As Maczko continued the paintings in \" The Bedroom Series, \" her sets and props became more detailed.	74:79	0:101
prop_nn	nn1	1982	2	mag_1982_490864.txt-310-18	 	As we went the rounds, we saw that \" feudal -- ism \" and imperialism took their prop -- er lumps, of course.	80:84	0:108
prop_nn	nn2	1969	2	fic_1969_10510.txt-1191-26	 	Perhaps it was the extraordinary freshness and clarity to the air at this hour which made for the impression, or the fact that the few props which comprised the spare landscape of sea, sand, and hill stood out then in such startling relief.	135:140	0:240
prop_nn	nn2	2003	2	mag_2003_414419.txt-29-0	 	PROPS: This ski won't crack under the serious pressure of the biggest racers.	0:5	0:77
prop_nn	nn1	1850	1	nf_1850_747423.txt-2196-79	 	I ask your consent to the proposition, that it b more important to you, that the /z/ mechanic, maker of hats, shoes, clocks, clothes, books, pictures, and so on through the whole catalogue, living in the same neighborhood or under the same jurisdiction with yourself, is skilful and fully employed, and prosperous, than that one in Europe or India is so; and also to the prop osition that it is for your interest, and is your duty as a fellow citizen, to promote the business of American merchants, and navigators, in; preference to that of their foreign competitors.	371:375	0:567
prop_nn	nn2	1980	2	fic_1980_10672.txt-2568-7	 	I 'm allowed to help with the props sometimes, but my wife insists on making the puppets totally by herself. \"	30:35	0:110
prop_nn	nn1	1844	1	fic_1844_8787.txt-883-25	 	Rienzi, when he thought His power the highest in the Roman state, Was crushed by sudden outbreak of the men He thought the prop of his authority.	123:127	0:145
prop_nn	nn1	1812	1	fic_1812_8652.txt-166-10	 	Gives me my son such as he was... the prop, The hope, the joy, and solace of my days, The object of my cares, increasing daily Yet bringing with each hour some new delight.	38:42	0:172
prop_nn	nn2	1979	2	mag_1979_491638.txt-14-17	 	He clambered all over the landscape of New England and even around the world looking for perfect props and models.	97:102	0:114
prop_nn	nn1_vv0	1961	2	news_1961_721889.txt-38-10	 	MILK FLOW increases, adding to Uncle Sam's price prop task.	49:53	0:59
prop_nn	nn2	1852	1	mag_1852_555793.txt-458-17	 	Nec tetmen consumebatur - she would remain a Church notwithstanding - as strong as ever in the props of her own moral and inherent greatness; and, though shrivelled in all her dimensions by the moral injury inflicted on many thousands of families, she would be at least as strong as ever in the reverence of her country's population.	95:100	0:333
prop_nn	nn1	1995	2	news_1995_638645.txt-51-11	 	But Bob came up where there were unlimited scholarships and no Prop 48. \"	63:67	0:73
prop_nn	nn1	2003	2	fic_2003_32366.txt-200-24	 	For this, an energetic talk that left the more sensitive among us queasy, Dr. Moses used a large plaster-of-paris eyeball as a prop; it swung hideously open in sections to reveal the veiny interior of the eye, uncomfortably suggesting a dissection.	127:131	0:248
prop_nn	nn2	1837	1	fic_1837_8325.txt-1634-20	 	bosom glows; Hast thou no Father's house Beyond this pilgrim scene, That thou on Earth's delusive props With bleeding breast doth lean?	98:103	0:135
prop_nn	nn1	1842	1	nf_1842_747853.txt-63-56	 	But if a revelation from God may be made certain to him, to whom it is first delivered; and if he can /z/ communicate it to others with satisfactory evidence of his authority to do it; can there be any reason to doubt, that, being thus promulgated, it may be prop - - agated to others, and transmitted down to other generations, in such a manner, as to lay a reasonable foundation for faith in it as the truth of God?	259:263	0:417
prop_nn	nn2	2005	2	mag_2005_418336.txt-5-25	 	Lowering pitch usually raises engine rpm, so 25- or 24-inch-pitch props would likely have resulted in more rpm and more mph than our 26-inch props.	141:146	0:147
