identifier1	identifier2	annotator	judgment	comment	lemma
vischer_aesthetik030204_1857-1991-49	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	2	 	artikulieren
blumenbach_anatomie_1824-720-20	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	1	 	artikulieren
2532889X_1990-06-05_01_087.tcf.xml-33-37	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	2	 	artikulieren
treviranus_biologie06_1822-2300-25	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	1	 	artikulieren
blumenbach_anatomie_1815-668-20	varnhagen_rahel03_1834-2750-7	FWetzel	1	 	artikulieren
steinthal_grammatik_1855-986-46	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
blumenbach_anatomie_1805-633-20	varnhagen_rahel03_1834-2750-7	FWetzel	1	 	artikulieren
blumenbach_anatomie_1805-533-78	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	1	 	artikulieren
steinthal_grammatik_1855-2625-1	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
varnhagen_rahel03_1834-2750-7	treviranus_biologie03_1805-825-9	FWetzel	2	 	artikulieren
treviranus_biologie06_1822-2602-51	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	1	 	artikulieren
treviranus_biologie03_1805-825-9	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	2	 	artikulieren
varnhagen_rahel03_1834-2750-7	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
blumenbach_anatomie_1815-806-31	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	1	 	artikulieren
varnhagen_rahel03_1834-2750-7	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	3	 	artikulieren
griesinger_psychische_1845-3878-13	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	2	 	artikulieren
blumenbach_anatomie_1805-773-31	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	1	 	artikulieren
blumenbach_anatomie_1805-773-31	treviranus_biologie03_1805-825-9	FWetzel	3	 	artikulieren
blumenbach_anatomie_1805-773-31	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	1	 	artikulieren
varnhagen_rahel03_1834-2750-7	varnhagen_rahel03_1834-2745-3	FWetzel	2	 	artikulieren
blumenbach_anatomie_1805-773-31	varnhagen_rahel03_1834-2750-7	FWetzel	2	 	artikulieren
treviranus_biologie03_1805-825-9	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
steinthal_grammatik_1855-986-46	blumenbach_anatomie_1805-773-31	FWetzel	2	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
2532889X_1985-06-08_01_059.tcf.xml-32-19	blumenbach_anatomie_1805-773-31	FWetzel	2	 	artikulieren
steinthal_grammatik_1855-986-46	blumenbach_anatomie_1805-773-31	Zori	1	 	artikulieren
steinthal_grammatik_1855-986-46	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	3	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	3	 	artikulieren
blumenbach_anatomie_1805-533-78	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	1	 	artikulieren
steinthal_grammatik_1855-2625-1	blumenbach_anatomie_1805-773-31	Zori	1	 	artikulieren
treviranus_biologie03_1805-825-9	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	0	 	artikulieren
blumenbach_anatomie_1805-773-31	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	1	 	artikulieren
blumenbach_anatomie_1805-773-31	varnhagen_rahel03_1834-2750-7	Zori	1	 	artikulieren
2532889X_1985-06-08_01_059.tcf.xml-32-19	blumenbach_anatomie_1805-773-31	Zori	1	 	artikulieren
treviranus_biologie06_1822-2602-51	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	1	 	artikulieren
blumenbach_anatomie_1824-720-20	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	1	 	artikulieren
blumenbach_anatomie_1805-773-31	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	1	 	artikulieren
griesinger_psychische_1845-3878-13	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	3	 	artikulieren
2532889X_1990-06-05_01_087.tcf.xml-33-37	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	4	 	artikulieren
treviranus_biologie06_1822-2300-25	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	1	 	artikulieren
blumenbach_anatomie_1805-773-31	treviranus_biologie03_1805-825-9	Zori	0	 	artikulieren
blumenbach_anatomie_1805-633-20	varnhagen_rahel03_1834-2750-7	Zori	1	 	artikulieren
vischer_aesthetik030204_1857-1991-49	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	2	 	artikulieren
varnhagen_rahel03_1834-2750-7	varnhagen_rahel03_1834-2745-3	Zori	4	 	artikulieren
varnhagen_rahel03_1834-2750-7	treviranus_biologie03_1805-825-9	Zori	0	 	artikulieren
blumenbach_anatomie_1815-668-20	varnhagen_rahel03_1834-2750-7	Zori	1	 	artikulieren
varnhagen_rahel03_1834-2750-7	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	3	 	artikulieren
varnhagen_rahel03_1834-2750-7	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	2	 	artikulieren
treviranus_biologie03_1805-825-9	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	1	 	artikulieren
blumenbach_anatomie_1815-806-31	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	1	 	artikulieren
steinthal_grammatik_1855-986-46	2532889X_1990-06-22_01_104.tcf.xml-6-15	Zori	3	 	artikulieren
steinthal_grammatik_1855-2625-1	2532889X_1990-06-05_01_087.tcf.xml-33-37	Zori	3	 	artikulieren
blumenbach_knochen_1807-3711-21	varnhagen_rahel03_1834-2750-7	Zori	1	 	artikulieren
steinthal_grammatik_1855-2625-1	blumenbach_anatomie_1805-773-31	FWetzel	1	 	artikulieren
