identifier1	identifier2	annotator	judgment	comment	lemma
mag_1855_556096.txt-232-24	fic_1839_7024.txt-402-20	amariac810	4	 	prop_nn
news_1994_620111.txt-57-24	fic_1980_10672.txt-2568-7	amariac810	0	 	prop_nn
fic_1860_8033.txt-1670-1	nf_1995_773714.txt-414-2	amariac810	3	 	prop_nn
mag_2003_416114.txt-82-0	news_1961_721889.txt-53-4	amariac810	0	 	prop_nn
nf_1829_747740.txt-1267-59	fic_1834_8313.txt-1593-8	amariac810	2	 	prop_nn
nf_1832_758144.txt-2561-24	fic_1851_3300.txt-3800-17	amariac810	2	 	prop_nn
mag_2005_423713.txt-4-0	mag_2006_386389.txt-71-0	emmaccaulfield	4	 	prop_nn
fic_1831_8376.txt-2421-4	mag_1999_407567.txt-249-3	emmaccaulfield	1	 	prop_nn
fic_1831_8376.txt-2883-3	nf_1827_748059.txt-407-2	emmaccaulfield	3	 	prop_nn
fic_1847_1094.txt-3380-5	fic_1845_7170.txt-1407-14	emmaccaulfield	4	 	prop_nn
fic_1835_7309.txt-3147-16	fic_1857_290.txt-594-4	emmaccaulfield	4	 	prop_nn
mag_2003_416114.txt-89-0	nf_1829_747740.txt-1267-59	emmaccaulfield	1	 	prop_nn
fic_1854_9230.txt-3826-23	mag_1852_526381.txt-100-2	emmaccaulfield	3	 	prop_nn
nf_1834_747938.txt-1199-21	fic_1847_7094.txt-23-11	emmaccaulfield	4	 	prop_nn
nf_1827_748059.txt-1596-7	nf_1853_747976.txt-766-13	emmaccaulfield	1	 	prop_nn
mag_1994_409550.txt-97-12	fic_1827_7269.txt-1407-29	emmaccaulfield	1	 	prop_nn
nf_1849_748137.txt-1462-24	mag_1982_490864.txt-310-18	emmaccaulfield	1	 	prop_nn
news_1979_734408.txt-44-22	fic_1960_16323.txt-2867-10	emmaccaulfield	1	 	prop_nn
nf_1834_747938.txt-958-29	fic_1843_7208.txt-12595-1	emmaccaulfield	1	 	prop_nn
fic_1831_8376.txt-2883-3	fic_1835_1103.txt-4648-34	emmaccaulfield	4	 	prop_nn
fic_1835_7309.txt-3147-16	mag_1847_565706.txt-262-17	emmaccaulfield	4	 	prop_nn
fic_1857_290.txt-594-4	fic_1831_8376.txt-2883-3	emmaccaulfield	4	 	prop_nn
mag_1860_506638.txt-138-42	nf_1842_747853.txt-63-56	emmaccaulfield	1	 	prop_nn
mag_1974_491462.txt-214-8	mag_1976_431910.txt-11-2	emmaccaulfield	2	 	prop_nn
mag_1846_565511.txt-313-15	nf_1832_758144.txt-2561-24	emmaccaulfield	3	 	prop_nn
mag_1848_565754.txt-88-29	mag_1963_206955.txt-10-5	emmaccaulfield	1	 	prop_nn
mag_1850_589329.txt-187-6	fic_1994_41307.txt-396-16	emmaccaulfield	1	 	prop_nn
fic_1976_10612.txt-6694-26	mag_1990_419885.txt-7-23	emmaccaulfield	1	 	prop_nn
mag_1976_431910.txt-23-21	mag_1982_490864.txt-310-18	emmaccaulfield	1	 	prop_nn
nf_1834_747938.txt-958-29	mag_2003_414436.txt-5-0	emmaccaulfield	1	 	prop_nn
news_1994_620088.txt-46-17	fic_1812_8652.txt-1700-8	emmaccaulfield	1	 	prop_nn
nf_1849_771289.txt-2110-32	news_1961_721889.txt-53-4	emmaccaulfield	0	 	prop_nn
mag_1850_565938.txt-283-32	fic_1966_12053.txt-74-2	emmaccaulfield	1	 	prop_nn
fic_2009_36910.txt-71-7	mag_1964_488195.txt-130-6	emmaccaulfield	4	 	prop_nn
mag_2003_414419.txt-34-0	news_1961_721889.txt-53-4	emmaccaulfield	1	 	prop_nn
nf_1856_755595.txt-710-23	nf_1849_748137.txt-1459-7	emmaccaulfield	4	 	prop_nn
fic_2009_36910.txt-71-7	nf_1979_774342.txt-404-13	emmaccaulfield	1	 	prop_nn
fic_1850_7953.txt-1384-27	mag_1846_565511.txt-313-15	emmaccaulfield	3	 	prop_nn
mag_2005_418336.txt-5-25	mag_1829_553981.txt-244-18	emmaccaulfield	1	 	prop_nn
mag_1992_408689.txt-121-25	fic_1994_41307.txt-396-16	shur	4	 	prop_nn
mag_1845_587497.txt-301-16	fic_1836_7052.txt-4150-12	shur	0	 	prop_nn
fic_1993_1040092.txt-4839-8	fic_1846_7284.txt-2196-19	shur	0	 	prop_nn
fic_1992_53585.txt-1005-19	nf_1829_747740.txt-1267-59	shur	4	 	prop_nn
mag_2001_415721.txt-12-0	mag_1845_522724.txt-88-29	shur	0	 	prop_nn
fic_1969_781999.txt-7587-7	fic_1999_29109.txt-201-42	shur	4	 	prop_nn
mag_1963_206955.txt-10-5	fic_1860_9072.txt-2475-27	shur	0	 	prop_nn
nf_1849_748137.txt-1462-24	fic_1847_1094.txt-3380-5	shur	4	 	prop_nn
news_1983_671194.txt-58-13	mag_1970_251882.txt-11-14	shur	4	 	prop_nn
fic_1841_8303.txt-251-4	nf_1815_747659.txt-290-15	shur	4	 	prop_nn
news_1991_649955.txt-51-15	nf_1829_747740.txt-261-8	shur	0	 	prop_nn
mag_1976_431910.txt-11-2	fic_1976_10612.txt-6694-26	shur	2	 	prop_nn
mag_1852_555793.txt-458-17	fic_1840_9127.txt-83-24	shur	0	 	prop_nn
news_1983_735629.txt-2-19	fic_1960_4126.txt-121-30	shur	2	 	prop_nn
fic_1853_2454.txt-2315-76	fic_1992_53585.txt-1005-19	shur	3	 	prop_nn
fic_1812_8652.txt-1707-10	mag_1982_490864.txt-310-18	shur	0	 	prop_nn
fic_1835_1103.txt-4296-7	mag_2006_386389.txt-71-0	shur	0	 	prop_nn
nf_1856_755595.txt-710-23	mag_2003_416114.txt-89-0	shur	0	 	prop_nn
fic_1993_1040092.txt-4839-8	nf_1981_774121.txt-1648-3	shur	0	 	prop_nn
news_1994_606785.txt-34-3	fic_1854_9230.txt-3826-23	shur	1	 	prop_nn
fic_1857_290.txt-594-4	mag_1964_271036.txt-5-8	shur	2	 	prop_nn
fic_2007_51980.txt-175-11	news_1961_721889.txt-38-10	shur	0	 	prop_nn
nf_1969_774361.txt-2020-5	fic_1969_10510.txt-1191-26	shur	2	 	prop_nn
nf_1827_748059.txt-405-4	fic_1843_7208.txt-12595-1	shur	0	 	prop_nn
mag_1976_431910.txt-23-21	mag_1822_553387.txt-139-18	shur	0	 	prop_nn
mag_2005_423713.txt-4-0	news_2005_629366.txt-44-25	shur	0	 	prop_nn
fic_1990_16190.txt-156-4	news_1999_653855.txt-50-16	shur	1	 	prop_nn
mag_1855_556096.txt-232-24	mag_2005_418336.txt-5-25	shur	1	 	prop_nn
fic_1960_16323.txt-2867-10	mag_1964_271036.txt-5-8	shur	1	 	prop_nn
fic_1839_7024.txt-402-20	mag_1850_565938.txt-283-32	shur	4	 	prop_nn
nf_1827_748059.txt-434-1	mag_1999_407567.txt-213-23	shur	4	 	prop_nn
nf_1829_748045.txt-1772-83	fic_1835_1103.txt-4607-0	shur	2	 	prop_nn
fic_1840_9127.txt-83-24	fic_1990_13890.txt-97-5	shur	0	 	prop_nn
mag_1853_590219.txt-212-17	mag_1852_555793.txt-458-17	shur	4	 	prop_nn
mag_1963_206955.txt-10-5	mag_1845_587497.txt-301-16	shur	2	 	prop_nn
fic_1989_780083.txt-3220-23	news_1993_624879.txt-73-8	shur	4	 	prop_nn
mag_1963_206955.txt-10-5	fic_1978_780156.txt-1780-16	shur	0	 	prop_nn
mag_1979_491638.txt-14-17	mag_1845_565423.txt-235-23	shur	2	 	prop_nn
nf_1849_748137.txt-1462-24	fic_1990_13890.txt-97-5	shur	0	 	prop_nn
nf_1832_758144.txt-2561-24	fic_1989_780083.txt-3220-23	shur	2	 	prop_nn
nf_1834_747938.txt-958-29	fic_2001_12941.txt-1528-13	shur	1	 	prop_nn
fic_1831_8376.txt-4413-52	fic_1836_7286.txt-2398-10	shur	2	 	prop_nn
fic_1856_7870.txt-616-8	nf_1849_748137.txt-1462-24	shur	2	 	prop_nn
nf_1850_747423.txt-2196-79	mag_2003_416114.txt-82-0	shur	0	 	prop_nn
nf_1852_771569.txt-1387-44	fic_1827_7269.txt-1407-29	shur	2	 	prop_nn
fic_1812_8652.txt-1700-8	fic_2003_32366.txt-200-24	shur	0	 	prop_nn
mag_1856_566737.txt-82-13	mag_1998_390828.txt-234-12	shur	0	 	prop_nn
nf_1850_747423.txt-2196-79	fic_1966_12053.txt-74-2	shur	0	 	prop_nn
fic_1969_10510.txt-1191-26	fic_1831_8376.txt-2883-3	shur	4	 	prop_nn
news_1994_620080.txt-34-15	nf_1834_747938.txt-225-8	shur	1	 	prop_nn
nf_1856_755595.txt-710-23	nf_1833_747885.txt-681-13	shur	4	 	prop_nn
news_1987_670524.txt-14-125	nf_1834_747938.txt-1199-21	shur	0	 	prop_nn
news_1994_620045.txt-18-9	fic_1812_8652.txt-1700-8	shur	1	 	prop_nn
nf_1852_771569.txt-1387-44	news_1994_620045.txt-18-9	shur	1	 	prop_nn
fic_1966_781991.txt-2877-19	fic_1812_8652.txt-1707-10	shur	1	 	prop_nn
fic_1856_7968.txt-412-37	mag_1974_491462.txt-214-8	shur	4	 	prop_nn
fic_1846_7284.txt-2196-19	mag_1856_566737.txt-82-13	shur	0	 	prop_nn
fic_1837_8325.txt-1634-20	mag_1852_555793.txt-458-17	shur	4	 	prop_nn
mag_1976_431910.txt-23-21	mag_1980_320518.txt-25-16	shur	0	 	prop_nn
nf_1852_771569.txt-1387-44	mag_1852_526381.txt-100-2	shur	0	 	prop_nn
mag_2003_416114.txt-82-0	nf_1834_747938.txt-958-29	shur	0	 	prop_nn
nf_1829_747740.txt-1267-59	mag_1970_251882.txt-11-14	shur	1	 	prop_nn
