identifier1	identifier2	annotator	judgment	comment	lemma
mag_1977_491691.txt-60-10	nf_1843_752682.txt-207-28	amariac810	3	 	gas_nn
nf_1854_755030.txt-2284-18	nf_1839_747464.txt-571-31	amariac810	4	 	gas_nn
fic_1989_782038.txt-4408-9	news_1965_725161.txt-24-11	amariac810	4	 	gas_nn
mag_1980_480186.txt-111-27	mag_2001_408078.txt-1033-13	amariac810	0	 	gas_nn
mag_2007_389178.txt-42-11	fic_1993_25005.txt-3697-26	amariac810	3	 	gas_nn
mag_1834_554283.txt-211-22	nf_1848_754438.txt-692-18	amariac810	0	 	gas_nn
fic_1856_3447.txt-2166-27	mag_1818_553165.txt-174-2	amariac810	4	 	gas_nn
fic_1993_25005.txt-3697-26	nf_1853_748464.txt-1180-15	amariac810	3	 	gas_nn
fic_1855_9098.txt-9808-46	news_1998_615340.txt-63-14	amariac810	3	 	gas_nn
nf_1963_774282.txt-151-16	fic_1855_604.txt-4397-20	amariac810	4	 	gas_nn
nf_1843_752682.txt-216-4	nf_1839_747464.txt-571-31	amariac810	4	 	gas_nn
mag_1854_555930.txt-121-17	nf_1843_752682.txt-214-60	amariac810	3	 	gas_nn
nf_1845_747928.txt-906-7	nf_1843_752682.txt-214-60	amariac810	4	 	gas_nn
nf_2003_746858.txt-112-17	nf_1837_747882.txt-3261-37	amariac810	4	 	gas_nn
news_1998_615340.txt-36-20	fic_2006_51373.txt-751-10	amariac810	2	 	gas_nn
nf_1845_747928.txt-906-7	news_1962_722833.txt-43-7	amariac810	0	 	gas_nn
fic_1972_780011.txt-2324-16	mag_1995_354007.txt-22-35	amariac810	4	 	gas_nn
mag_1981_326496.txt-9-11	mag_1834_554283.txt-221-9	amariac810	4	 	gas_nn
fic_1853_9200.txt-2512-29	nf_1844_755204.txt-629-14	amariac810	0	 	gas_nn
fic_1836_7053.txt-407-9	nf_1963_774282.txt-319-18	amariac810	4	 	gas_nn
nf_1978_773837.txt-723-13	fic_2004_780508.txt-903-0	amariac810	0	 	gas_nn
mag_1977_491691.txt-60-10	mag_1963_478096.txt-209-12	amariac810	3	 	gas_nn
mag_2007_389178.txt-42-11	fic_1977_10628.txt-3669-10	amariac810	4	 	gas_nn
mag_1854_555930.txt-121-17	news_1974_731436.txt-7-1	amariac810	4	 	gas_nn
nf_1963_773638.txt-876-44	mag_1845_555359.txt-260-45	amariac810	4	 	gas_nn
nf_1839_747464.txt-571-31	nf_1963_773638.txt-876-44	amariac810	3	 	gas_nn
nf_1845_747909.txt-826-29	news_1998_615340.txt-36-20	amariac810	3	 	gas_nn
mag_1846_555416.txt-23-26	news_2006_629412.txt-15-31	amariac810	4	 	gas_nn
nf_1997_773513.txt-409-18	nf_1848_754438.txt-1507-20	amariac810	0	 	gas_nn
mag_2006_384782.txt-3-32	nf_1843_752682.txt-213-40	amariac810	0	 	gas_nn
mag_2001_408078.txt-1033-13	mag_1853_504638.txt-95-19	amariac810	0	 	gas_nn
nf_1845_747909.txt-914-13	nf_2004_747073.txt-7-1	amariac810	4	 	gas_nn
fic_1859_9192.txt-9031-13	fic_1962_10420.txt-974-17	amariac810	4	 	gas_nn
mag_1992_423162.txt-45-10	nf_1848_747893.txt-3386-2	amariac810	4	 	gas_nn
fic_1855_9098.txt-9808-46	fic_1845_7262.txt-2198-1	amariac810	3	 	gas_nn
fic_1847_2352.txt-4036-7	nf_1837_747882.txt-2878-5	amariac810	4	 	gas_nn
fic_1836_7053.txt-407-9	news_1965_725161.txt-24-11	shur	4	 	gas_nn
mag_1977_491691.txt-60-10	news_2001_627694.txt-1287-11	shur	4	 	gas_nn
fic_1998_43313.txt-682-1	mag_1829_553961.txt-124-41	shur	4	 	gas_nn
fic_1996_54425.txt-202-14	fic_1997_54610.txt-162-2	shur	1	 	gas_nn
nf_1843_752682.txt-232-7	mag_1835_554331.txt-58-8	shur	4	 	gas_nn
fic_1835_7133.txt-1131-15	nf_1848_747893.txt-3135-42	shur	3	 	gas_nn
fic_1849_7192.txt-167-4	fic_1836_7053.txt-407-9	shur	3	 	gas_nn
fic_1855_604.txt-4397-20	mag_1846_555416.txt-42-18	shur	3	 	gas_nn
nf_1845_747909.txt-2628-17	mag_1972_283193.txt-2-3	shur	4	 	gas_nn
fic_1993_25005.txt-3697-26	mag_1840_554766.txt-184-12	shur	1	 	gas_nn
fic_1856_3447.txt-2166-27	nf_1978_773837.txt-213-19	shur	2	 	gas_nn
nf_1845_747909.txt-914-13	mag_1834_554283.txt-211-22	shur	4	 	gas_nn
mag_2006_397910.txt-95-18	fic_1835_5605.txt-2233-79	shur	1	 	gas_nn
news_2005_608686.txt-4-27	mag_1978_289161.txt-9-26	shur	4	 	gas_nn
fic_1849_7192.txt-167-4	nf_1843_752682.txt-448-43	shur	4	 	gas_nn
nf_1853_748464.txt-1180-15	nf_1845_747909.txt-799-12	shur	4	 	gas_nn
nf_2005_746527.txt-36-13	fic_2007_33638.txt-136-9	shur	1	 	gas_nn
nf_1843_752682.txt-497-7	nf_1978_773837.txt-213-19	shur	4	 	gas_nn
news_2006_629433.txt-12-9	nf_2004_747073.txt-7-1	shur	4	 	gas_nn
nf_1845_747928.txt-906-7	nf_1843_752682.txt-213-40	shur	3	 	gas_nn
mag_1973_479497.txt-229-3	mag_1977_491691.txt-60-10	shur	3	 	gas_nn
mag_2000_403680.txt-7-28	mag_1834_554283.txt-211-22	shur	3	 	gas_nn
fic_1849_5295.txt-1061-48	mag_1979_320122.txt-11-18	shur	2	 	gas_nn
nf_1839_747464.txt-571-31	fic_1849_5295.txt-1061-48	shur	2	 	gas_nn
fic_1845_7262.txt-2198-1	nf_1843_752682.txt-497-7	shur	3	 	gas_nn
mag_1979_320126.txt-0-8	nf_1844_755204.txt-2807-21	shur	3	 	gas_nn
mag_1835_554331.txt-58-8	nf_1848_747893.txt-3135-42	shur	4	 	gas_nn
nf_1843_752682.txt-186-4	fic_1972_780011.txt-2324-16	shur	4	 	gas_nn
fic_1967_10486.txt-3311-6	news_2007_637918.txt-38-20	shur	4	 	gas_nn
mag_1981_326496.txt-9-11	mag_2000_403680.txt-7-28	shur	4	 	gas_nn
fic_1962_10420.txt-974-17	mag_1981_492116.txt-40-7	shur	0	 	gas_nn
nf_1843_752682.txt-448-43	fic_2002_29934.txt-464-10	shur	1	 	gas_nn
fic_1972_780011.txt-2324-16	fic_1858_1282.txt-3362-17	shur	0	 	gas_nn
mag_2000_403680.txt-7-28	nf_1845_747909.txt-1197-14	shur	4	 	gas_nn
mag_1973_479497.txt-229-3	mag_1981_492116.txt-40-7	shur	0	 	gas_nn
mag_1963_478096.txt-209-12	nf_1845_747909.txt-848-14	shur	1	 	gas_nn
nf_1845_747909.txt-234-2	nf_1843_747536.txt-758-2	shur	0	 	gas_nn
news_1998_615340.txt-65-10	nf_1845_747909.txt-2482-24	shur	0	 	gas_nn
nf_1845_747909.txt-1197-14	mag_1979_320122.txt-11-18	shur	4	 	gas_nn
nf_1848_754438.txt-692-24	fic_1998_43313.txt-682-1	shur	4	 	gas_nn
nf_2003_746858.txt-112-17	fic_1992_40319.txt-74-22	shur	4	 	gas_nn
news_1974_731436.txt-7-1	mag_1845_555355.txt-410-12	shur	4	 	gas_nn
mag_2006_397910.txt-95-18	fic_2004_780508.txt-903-0	shur	4	 	gas_nn
news_1973_731093.txt-95-20	mag_1818_553165.txt-174-2	shur	0	 	gas_nn
nf_1835_748008.txt-2676-25	nf_1978_773837.txt-213-19	shur	4	 	gas_nn
nf_2003_746858.txt-112-17	mag_1840_554766.txt-186-1	shur	4	 	gas_nn
nf_1845_747909.txt-2408-26	nf_1845_747909.txt-1197-14	shur	4	 	gas_nn
fic_1980_13973.txt-1643-11	mag_2007_389382.txt-194-12	shur	0	 	gas_nn
mag_1973_479497.txt-229-3	nf_1839_747464.txt-571-31	shur	3	 	gas_nn
nf_1843_752682.txt-232-7	fic_1858_1282.txt-2667-13	shur	3	 	gas_nn
nf_1973_773651.txt-803-20	mag_1829_553961.txt-124-41	shur	3	 	gas_nn
nf_1845_747909.txt-872-27	nf_1848_754438.txt-1507-20	shur	4	 	gas_nn
nf_1963_773638.txt-876-44	nf_1993_746578.txt-564-19	shur	4	 	gas_nn
fic_2004_780508.txt-903-0	nf_1963_774282.txt-319-18	shur	0	 	gas_nn
mag_1973_479497.txt-229-3	fic_1855_9098.txt-9808-46	shur	3	 	gas_nn
news_1998_615340.txt-63-14	news_2001_627694.txt-1287-11	shur	4	 	gas_nn
mag_1981_326496.txt-9-11	fic_1853_9200.txt-2512-29	shur	0	 	gas_nn
fic_1855_604.txt-2961-5	nf_1844_755204.txt-629-14	shur	4	 	gas_nn
nf_1995_773978.txt-121-23	mag_2007_389382.txt-194-12	shur	3	 	gas_nn
mag_2000_403680.txt-7-28	nf_1843_752682.txt-497-7	shur	3	 	gas_nn
mag_1979_320122.txt-11-18	fic_1834_7055.txt-248-37	shur	2	 	gas_nn
mag_1995_354007.txt-22-35	nf_1848_747893.txt-3400-18	shur	3	 	gas_nn
fic_1858_1282.txt-2667-13	fic_1856_3447.txt-5283-14	shur	4	 	gas_nn
fic_2002_47816.txt-0-12	fic_2000_38436.txt-63-16	shur	4	 	gas_nn
nf_1845_747909.txt-914-13	news_1965_725161.txt-24-11	shur	4	 	gas_nn
nf_1845_747909.txt-2477-10	nf_1963_774282.txt-319-18	shur	4	 	gas_nn
news_1974_731436.txt-7-1	fic_1849_7192.txt-167-4	shur	3	 	gas_nn
mag_1846_555416.txt-74-57	nf_1963_774282.txt-151-16	shur	4	 	gas_nn
mag_1995_354007.txt-22-35	fic_1845_7262.txt-2198-1	shur	4	 	gas_nn
mag_2001_408078.txt-1033-13	nf_1843_752682.txt-443-3	shur	0	 	gas_nn
mag_1977_288155.txt-20-26	mag_1977_491691.txt-60-10	shur	4	 	gas_nn
nf_1835_748008.txt-2676-25	nf_1855_748018.txt-1333-33	emmaccaulfield	4	 	gas_nn
mag_1978_289161.txt-9-26	news_2005_608686.txt-4-27	emmaccaulfield	3	 	gas_nn
mag_1963_478107.txt-2-23	nf_1995_773978.txt-794-17	emmaccaulfield	2	 	gas_nn
news_1980_734565.txt-34-7	nf_1843_752682.txt-213-40	emmaccaulfield	3	 	gas_nn
fic_1858_1282.txt-2667-13	news_2004_608620.txt-15-21	emmaccaulfield	3	 	gas_nn
mag_2004_411056.txt-42-8	nf_1837_747882.txt-3260-36	emmaccaulfield	3	 	gas_nn
nf_2004_747073.txt-7-1	nf_1973_773651.txt-803-20	emmaccaulfield	2	 	gas_nn
news_1998_615340.txt-65-10	mag_1821_553346.txt-44-13	emmaccaulfield	2	 	gas_nn
fic_2000_38623.txt-171-16	fic_1980_13973.txt-1643-11	emmaccaulfield	0	 	gas_nn
nf_1837_747882.txt-2878-5	news_2001_627694.txt-1287-11	emmaccaulfield	2	 	gas_nn
mag_1854_555930.txt-121-17	nf_1845_747909.txt-2625-28	emmaccaulfield	4	 	gas_nn
nf_1995_773978.txt-121-23	nf_1983_773835.txt-232-20	emmaccaulfield	4	 	gas_nn
news_1998_615340.txt-63-35	fic_1855_604.txt-4397-20	emmaccaulfield	2	 	gas_nn
mag_1846_555416.txt-23-26	nf_1844_755204.txt-629-14	emmaccaulfield	4	 	gas_nn
nf_1843_752682.txt-214-60	nf_1843_752682.txt-232-7	emmaccaulfield	4	 	gas_nn
nf_1845_747909.txt-872-27	fic_1858_1282.txt-3362-17	emmaccaulfield	2	 	gas_nn
mag_1978_289161.txt-9-26	nf_1843_752682.txt-186-4	emmaccaulfield	2	 	gas_nn
mag_2004_411056.txt-42-8	mag_1997_397837.txt-25-4	emmaccaulfield	2	 	gas_nn
nf_1978_773837.txt-723-13	fic_1849_5295.txt-1061-48	emmaccaulfield	1	 	gas_nn
fic_1998_43313.txt-682-1	nf_2007_747161.txt-59-1	emmaccaulfield	1	 	gas_nn
fic_1992_40319.txt-74-22	nf_1845_747909.txt-2477-10	emmaccaulfield	2	 	gas_nn
fic_1996_54425.txt-202-14	news_1998_615340.txt-63-14	emmaccaulfield	4	 	gas_nn
mag_1834_554283.txt-221-9	mag_1981_492116.txt-40-7	emmaccaulfield	2	 	gas_nn
nf_1845_747909.txt-799-12	nf_2007_747161.txt-59-1	emmaccaulfield	2	 	gas_nn
fic_1966_23829.txt-159-13	nf_1844_755204.txt-629-14	emmaccaulfield	3	 	gas_nn
news_1998_615340.txt-63-35	mag_2006_398616.txt-247-5	emmaccaulfield	4	 	gas_nn
news_2004_608620.txt-15-21	fic_1847_2352.txt-4036-7	emmaccaulfield	3	 	gas_nn
fic_1970_14203.txt-816-20	nf_1855_748018.txt-184-53	emmaccaulfield	3	 	gas_nn
nf_1844_755204.txt-2807-21	nf_1854_755030.txt-2284-18	emmaccaulfield	2	 	gas_nn
nf_1853_748464.txt-892-34	mag_1840_554766.txt-186-1	emmaccaulfield	4	 	gas_nn
fic_1972_780011.txt-2324-16	nf_1848_754438.txt-692-18	emmaccaulfield	2	 	gas_nn
fic_1994_41378.txt-603-11	mag_1845_555355.txt-413-17	emmaccaulfield	2	 	gas_nn
fic_1835_7133.txt-1131-15	mag_1834_554283.txt-211-22	emmaccaulfield	2	 	gas_nn
fic_1972_780011.txt-2324-16	nf_1837_747882.txt-3260-36	amariac810	3	 	gas_nn
fic_1845_7262.txt-2198-1	nf_1993_746578.txt-564-19	amariac810	3	 	gas_nn
mag_1835_554331.txt-58-8	mag_1985_432247.txt-60-17	amariac810	4	 	gas_nn
fic_1980_13973.txt-1643-11	fic_1970_14203.txt-816-20	amariac810	4	 	gas_nn
news_1980_734527.txt-36-24	nf_1995_773978.txt-121-23	amariac810	3	 	gas_nn
nf_1844_755204.txt-629-14	mag_1992_395995.txt-193-16	amariac810	4	 	gas_nn
news_1965_725161.txt-24-11	fic_1986_16370.txt-2599-12	amariac810	4	 	gas_nn
nf_1845_747909.txt-914-13	mag_1979_320122.txt-11-18	amariac810	4	 	gas_nn
news_1998_615340.txt-63-14	nf_1845_747909.txt-914-13	amariac810	3	 	gas_nn
mag_1853_504638.txt-95-19	nf_1843_752682.txt-209-1	amariac810	4	 	gas_nn
fic_1843_7074.txt-1104-9	news_1998_615340.txt-63-14	amariac810	3	 	gas_nn
mag_1978_289161.txt-9-26	mag_2007_389178.txt-42-11	amariac810	3	 	gas_nn
news_1998_615340.txt-63-14	fic_1845_7262.txt-2198-1	amariac810	3	 	gas_nn
fic_1969_13728.txt-103-20	mag_2006_397910.txt-95-18	amariac810	4	 	gas_nn
nf_1978_773837.txt-723-13	mag_1855_566564.txt-304-23	amariac810	4	 	gas_nn
mag_2000_403680.txt-7-28	nf_1855_748018.txt-184-53	amariac810	4	 	gas_nn
nf_1853_748464.txt-606-21	mag_1997_387750.txt-27-14	amariac810	3	 	gas_nn
nf_1835_748008.txt-2676-25	mag_1973_479497.txt-229-3	amariac810	4	 	gas_nn
nf_1973_773651.txt-803-20	nf_1848_747893.txt-3400-18	amariac810	4	 	gas_nn
mag_1992_395995.txt-193-16	nf_1848_754438.txt-1507-20	amariac810	4	 	gas_nn
mag_1961_431634.txt-278-10	mag_1977_288155.txt-20-26	amariac810	4	 	gas_nn
nf_1843_752682.txt-119-17	fic_1994_41378.txt-603-11	amariac810	2	 	gas_nn
mag_1997_397837.txt-25-4	nf_1983_773835.txt-232-20	amariac810	3	 	gas_nn
nf_1845_747909.txt-838-60	nf_1843_747536.txt-758-2	amariac810	4	 	gas_nn
mag_1854_555930.txt-121-17	fic_1836_7053.txt-407-9	amariac810	3	 	gas_nn
fic_1972_780011.txt-2324-16	nf_1998_746992.txt-721-7	amariac810	4	 	gas_nn
mag_1997_387750.txt-27-14	nf_1845_747909.txt-914-13	amariac810	3	 	gas_nn
nf_1845_747909.txt-2408-26	nf_1995_773978.txt-121-23	amariac810	4	 	gas_nn
nf_1843_752682.txt-497-7	mag_2007_389382.txt-194-12	amariac810	3	 	gas_nn
fic_1847_8807.txt-2204-9	nf_2007_747179.txt-166-2	amariac810	3	 	gas_nn
nf_1963_774282.txt-151-16	mag_2006_397910.txt-95-18	amariac810	4	 	gas_nn
nf_1963_774282.txt-319-18	nf_1845_747909.txt-2625-28	amariac810	4	 	gas_nn
nf_1963_774282.txt-319-18	fic_1996_54425.txt-202-14	amariac810	4	 	gas_nn
nf_1837_747882.txt-3260-36	news_2007_637918.txt-38-20	amariac810	3	 	gas_nn
news_1998_615340.txt-36-20	nf_1843_752682.txt-232-7	amariac810	3	 	gas_nn
mag_1992_394675.txt-198-23	news_2001_627694.txt-1287-11	amariac810	4	 	gas_nn
nf_1855_748018.txt-1333-33	news_1962_722833.txt-43-7	amariac810	0	 	gas_nn
news_1998_615340.txt-63-14	fic_2004_49256.txt-152-8	amariac810	3	 	gas_nn
nf_1845_747928.txt-906-7	nf_1845_747909.txt-799-12	amariac810	3	 	gas_nn
fic_1989_782037.txt-136-11	fic_1994_41378.txt-603-11	amariac810	2	 	gas_nn
mag_2000_403680.txt-7-28	fic_1966_10480.txt-1771-65	amariac810	2	 	gas_nn
nf_1835_748008.txt-2676-25	fic_1835_7133.txt-1131-15	amariac810	3	 	gas_nn
mag_1846_555416.txt-23-26	nf_1978_773837.txt-723-13	amariac810	4	 	gas_nn
nf_1998_746992.txt-721-7	fic_1855_9098.txt-8405-18	amariac810	3	 	gas_nn
mag_1851_566075.txt-50-5	nf_1997_773513.txt-409-18	amariac810	0	 	gas_nn
mag_1966_431725.txt-150-2	nf_1843_752682.txt-213-40	amariac810	0	 	gas_nn
news_2006_629412.txt-15-31	nf_1855_748018.txt-397-21	amariac810	3	 	gas_nn
news_2006_629433.txt-12-9	fic_2002_29934.txt-464-10	amariac810	2	 	gas_nn
nf_1848_747893.txt-3386-2	news_1980_734527.txt-36-24	amariac810	3	 	gas_nn
fic_1849_5295.txt-1061-48	nf_1995_773978.txt-794-17	amariac810	2	 	gas_nn
news_1965_725161.txt-24-11	fic_1843_7074.txt-1104-9	amariac810	2	 	gas_nn
mag_1845_555355.txt-413-6	nf_1995_773978.txt-794-17	amariac810	4	 	gas_nn
fic_1847_2352.txt-4036-7	nf_1848_747893.txt-3386-2	amariac810	3	 	gas_nn
fic_1969_13728.txt-103-20	mag_1982_298340.txt-3-16	amariac810	3	 	gas_nn
mag_1840_554766.txt-184-12	fic_2000_38436.txt-63-16	amariac810	4	 	gas_nn
nf_2004_747073.txt-7-1	fic_1854_9230.txt-2108-6	amariac810	3	 	gas_nn
nf_1843_752682.txt-119-17	fic_2002_47816.txt-0-12	amariac810	0	 	gas_nn
news_1998_615340.txt-36-20	mag_1977_491691.txt-60-10	shur	4	 	gas_nn
fic_1834_7055.txt-248-37	mag_2005_378206.txt-13-11	shur	1	 	gas_nn
fic_1966_10480.txt-1771-65	nf_1855_748018.txt-2310-17	shur	2	 	gas_nn
mag_1818_553165.txt-174-2	nf_2003_746858.txt-112-17	shur	4	 	gas_nn
