identifier1	identifier2	annotator	judgment	comment	lemma
bib19225772_18120303_148004_25_0003_alto.xml-4-8	bib11653790_18950308_145648_11_0006_alto.xml-183-7	Magdalena	0	 	granskare
bib19520388_18100711_147487_28_0005_alto.xml-0-23	bib19225758_18951106_144022_259_0002_alto.xml-249-24	Magdalena	3	 	granskare
bib15975090_18960606_148377_70_0003_alto.xml-64-5	bib19225758_18950916_144022_215_0005_alto.xml-152-11	Magdalena	2	 	granskare
bib11653830_18950109_146968_4_0001_alto.xml-70-5	bib13506739_18271224_144030_301_0004_alto.xml-10-3	AngelikaM	1	 	granskare
bib13506739_18240918_144030_217_0005_alto.xml-2-2	bib11653828_18281111_144028_259_0001_alto.xml-3-9	AngelikaM	2	 	granskare
bib13506739_18300405_144030_78_0001_alto.xml-2-25	bib19225772_18110208_148004_16_0002_alto.xml-8-5	AngelikaM	1	 	granskare
bib13506739_18250307_144030_54_0004_alto.xml-33-4	bib11653790_18950308_145648_11_0006_alto.xml-183-7	AngelikaM	1	 	granskare
bib19225772_18110814_148004_91_0002_alto.xml-2-19	bib15975090_18950604_148377_65_0003_alto.xml-57-8	AngelikaM	1	 	granskare
bib13506739_18271224_144030_301_0004_alto.xml-10-3	bib11653828_18300416_144028_86_0001_alto.xml-0-27	AngelikaM	4	 	granskare
bib13506739_18240113_144030_9_0004_alto.xml-11-30	bib15650814_18950308_146365_58_0002_alto.xml-41-37	AngelikaM	1	 	granskare
bib15650837_18950112_146391_10_0003_alto.xml-29-4	bib19277277_18950228_147683_58_0005_alto.xml-79-37	AngelikaM	2	 	granskare
bib11653828_17990727_144028_169_0001_alto.xml-1-74	bib19349359_18950606_148383_66_0003_alto.xml-95-4	AngelikaM	2	 	granskare
bib13506739_18290522_144030_117_0001_alto.xml-19-13	bib19277349_18950207_147403_18_0002_alto.xml-71-4	AngelikaM	4	 	granskare
bib11653828_18260710_144028_156_0003_alto.xml-8-11	bib19520388_18120617_147487_25_0002_alto.xml-7-14	AngelikaM	0	 	granskare
bib11653828_18260828_144028_198_0003_alto.xml-0-18	bib11653828_18260710_144028_156_0004_alto.xml-4-8	AngelikaM	1	 	granskare
bib11653838_19020110_147024_2_0002_alto.xml-99-20	bib13506739_18231227_144030_299_0003_alto.xml-1-2	AngelikaM	1	 	granskare
bib11653811_19010329_145317_49_0003_alto.xml-158-36	bib11653811_19030627_145317_97_0002_alto.xml-147-39	AngelikaM	1	 	granskare
bib11653828_18260828_144028_198_0003_alto.xml-1-42	bib11653830_18950109_146968_4_0001_alto.xml-70-5	AngelikaM	1	 	granskare
bib19277346_18110907_147394_36_0002_alto.xml-1-0	bib19227291_18971118_145289_139_0002_alto.xml-28-61	AngelikaM	4	 	granskare
bib19227462_18951102_147640_256_0005_alto.xml-64-7	bib11653828_17920319_144028_66_0003_alto.xml-2-1	AngelikaM	1	 	granskare
bib19223423_18270314_145063_21_0001_alto.xml-4-36	bib15650814_18951002_146365_230_0002_alto.xml-153-27	AngelikaM	1	 	granskare
bib19225772_18110402_148004_37_0002_alto.xml-2-5	bib11653830_18981027_146968_84_0002_alto.xml-86-34	AngelikaM	1	 	granskare
bib11653830_18980922_146968_74_0002_alto.xml-55-0	bib15978012_18950220_148361_43_0002_alto.xml-122-2	AngelikaM	2	 	granskare
bib11653828_18241103_144028_256_0004_alto.xml-5-16	bib11653828_18281029_144028_248_0002_alto.xml-6-18	AngelikaM	1	 	granskare
bib11653828_18230708_144028_154_0004_alto.xml-2-19	bib19225772_17990806_148004_89_0003_alto.xml-12-19	AngelikaM	1	 	granskare
bib11653828_18260828_144028_198_0003_alto.xml-1-42	bib19277277_18950329_147683_86_0004_alto.xml-19-0	AngelikaM	1	 	granskare
bib19225772_18101116_148004_132_0002_alto.xml-0-55	bib11653828_18281103_144028_252_0001_alto.xml-7-1	AngelikaM	3	 	granskare
bib11653828_18241105_144028_258_0002_alto.xml-7-29	bib15978012_18950205_148361_30_0002_alto.xml-59-1	AngelikaM	1	 	granskare
bib19277277_18951220_147683_347_0003_alto.xml-39-22	bib19225758_18951223_144022_299_0006_alto.xml-58-28	AngelikaM	2	 	granskare
bib13506739_18150510_144030_106_0016_alto.xml-4-5	bib19225758_18951223_144022_299_0006_alto.xml-58-28	AngelikaM	2	 	granskare
bib19225758_18950111_144022_9_0003_alto.xml-156-3	bib19277277_18950421_147683_107_0002_alto.xml-158-8	AngelikaM	1	 	granskare
bib11653811_19021205_145317_187_0002_alto.xml-23-41	bib11653828_18281103_144028_252_0001_alto.xml-7-1	AngelikaM	1	 	granskare
bib11653830_18981222_146968_100_0002_alto.xml-89-20	bib11653811_18960817_145317_125_0001_alto.xml-70-27	AngelikaM	3	 	granskare
bib19277277_18951220_147683_347_0003_alto.xml-39-22	bib11653811_19020110_145317_4_0004_alto.xml-69-21	AngelikaM	2	 	granskare
bib13506739_18240913_144030_212_0003_alto.xml-1-2	bib11653811_19021205_145317_187_0002_alto.xml-23-41	AngelikaM	4	 	granskare
bib11653828_18281103_144028_252_0001_alto.xml-7-1	bib11653830_18950109_146968_4_0001_alto.xml-70-5	AngelikaM	1	 	granskare
bib15650814_18951002_146365_230_0002_alto.xml-153-27	bib11653830_18950109_146968_4_0001_alto.xml-70-5	AngelikaM	0	 	granskare
bib19225772_18081209_148004_141_0001_alto.xml-3-2	bib19277277_18950329_147683_86_0004_alto.xml-19-0	AngelikaM	2	 	granskare
bib15975087_18951221_145596_198_0003_alto.xml-126-1	bib19225772_18110208_148004_16_0002_alto.xml-8-5	AngelikaM	1	 	granskare
bib11653828_18300415_144028_85_0002_alto.xml-7-7	bib15650814_18951002_146365_230_0002_alto.xml-153-27	AngelikaM	1	 	granskare
bib11653828_18180312_144028_59_0004_alto.xml-7-17	bib19225758_18950201_144022_27_0005_alto.xml-104-14	AngelikaM	4	 	granskare
bib11653828_18281111_144028_259_0001_alto.xml-3-9	bib11653828_18260710_144028_156_0004_alto.xml-4-8	AngelikaM	1	 	granskare
bib13506739_18150510_144030_106_0016_alto.xml-4-5	bib11653828_18180312_144028_59_0004_alto.xml-7-17	AngelikaM	1	 	granskare
bib11653828_18300415_144028_85_0002_alto.xml-7-7	bib11653828_18281103_144028_252_0001_alto.xml-7-1	AngelikaM	1	 	granskare
bib13506739_18250606_144030_127_0006_alto.xml-9-26	bib11653830_18981222_146968_100_0002_alto.xml-89-20	AngelikaM	1	 	granskare
bib19227462_18950424_147640_94_0005_alto.xml-125-6	bib15978012_18950205_148361_30_0002_alto.xml-59-1	AngelikaM	1	 	granskare
bib15873936_18960206_147385_15_0002_alto.xml-1-88	bib19277277_18951220_147683_347_0003_alto.xml-39-22	hatsab	4	 	granskare
bib19225758_18950201_144022_27_0005_alto.xml-104-14	bib11653828_18230708_144028_154_0004_alto.xml-2-19	hatsab	3	 	granskare
bib19227462_18950424_147640_94_0005_alto.xml-125-6	bib15978012_18950402_148361_77_0002_alto.xml-84-26	hatsab	3	 	granskare
bib19277277_18951220_147683_347_0003_alto.xml-39-22	bib19227291_18950115_145289_6_0002_alto.xml-74-3	hatsab	3	 	granskare
bib13506739_18210117_144030_13_0012_alto.xml-15-12	bib19277349_18950613_147403_77_0004_alto.xml-131-2	hatsab	1	 	granskare
bib11653828_18281111_144028_259_0001_alto.xml-3-9	bib11653828_18281114_144028_262_0003_alto.xml-9-63	hatsab	4	 	granskare
bib11653828_18281103_144028_252_0001_alto.xml-7-1	bib19277346_18100714_147394_26_0001_alto.xml-3-20	hatsab	0	 	granskare
bib19225772_18110402_148004_37_0002_alto.xml-2-5	bib15975087_18951221_145596_198_0003_alto.xml-126-1	hatsab	1	 	granskare
bib19223423_18220206_145063_11_0003_alto.xml-4-21	bib11653828_18281229_144028_298_0002_alto.xml-7-40	hatsab	1	 	granskare
bib19227462_18950424_147640_94_0005_alto.xml-125-6	bib19277346_18100407_147394_12_0006_alto.xml-6-2	hatsab	4	 	granskare
bib19225772_18120303_148004_25_0003_alto.xml-4-8	bib15978012_18950402_148361_77_0002_alto.xml-84-26	hatsab	1	 	granskare
bib19227462_18951102_147640_256_0005_alto.xml-64-7	bib19277277_18301217_147682_294_0001_alto.xml-11-16	hatsab	1	 	granskare
bib11653828_18150626_144028_144_0002_alto.xml-3-43	bib19225758_18950129_144022_24_0001_alto.xml-19-9	hatsab	4	 	granskare
bib19227462_18950108_147640_6_0003_alto.xml-184-28	bib11653828_17920326_144028_72_0004_alto.xml-1-10	hatsab	1	 	granskare
bib13506739_18201229_144030_302_0004_alto.xml-19-7	bib15650814_18950103_146365_2_0003_alto.xml-59-1	hatsab	1	 	granskare
bib11653828_18281229_144028_298_0002_alto.xml-3-141	bib11653811_18960817_145317_125_0001_alto.xml-70-27	hatsab	1	 	granskare
bib19227462_18950424_147640_94_0005_alto.xml-125-6	bib11653830_18981222_146968_100_0002_alto.xml-89-20	hatsab	4	 	granskare
bib19277277_18950202_147683_32_0002_alto.xml-52-51	bib13506739_18250606_144030_127_0005_alto.xml-3-41	hatsab	1	 	granskare
bib15975090_18960606_148377_70_0003_alto.xml-64-5	bib11653828_18241116_144028_267_0001_alto.xml-3-10	hatsab	1	 	granskare
bib11653830_18981222_146968_100_0002_alto.xml-89-20	bib19225772_18110208_148004_16_0002_alto.xml-8-5	hatsab	1	 	granskare
bib13506739_18290520_144030_115_0004_alto.xml-29-5	bib13506739_18201229_144030_302_0004_alto.xml-19-7	hatsab	4	 	granskare
bib19277277_18950726_147683_200_0008_alto.xml-34-5	bib19349359_18950606_148383_66_0003_alto.xml-95-4	katarinalbrekt	3	 	granskare
bib11653828_18300415_144028_85_0002_alto.xml-7-7	bib15650814_18951002_146365_230_0002_alto.xml-153-27	katarinalbrekt	0	 	granskare
bib11653828_18281103_144028_252_0001_alto.xml-7-1	bib19223423_18270314_145063_21_0001_alto.xml-4-36	katarinalbrekt	4	 	granskare
bib11653828_17920319_144028_66_0003_alto.xml-21-9	bib19277349_18950613_147403_77_0004_alto.xml-131-2	katarinalbrekt	2	 	granskare
bib11653828_18281114_144028_262_0003_alto.xml-10-50	bib11653830_18981027_146968_84_0002_alto.xml-86-34	katarinalbrekt	3	 	granskare
bib19225772_18110814_148004_91_0002_alto.xml-2-19	bib11653830_18950109_146968_4_0001_alto.xml-70-5	katarinalbrekt	2	 	granskare
bib15978012_18950220_148361_43_0002_alto.xml-122-2	bib11653828_18260911_144028_210_0006_alto.xml-4-38	katarinalbrekt	2	 	granskare
bib19225772_18110809_148004_89_0002_alto.xml-3-19	bib11653811_19030627_145317_97_0002_alto.xml-147-39	katarinalbrekt	2	 	granskare
bib15650837_18951203_146391_282_0002_alto.xml-141-7	bib19227291_18971118_145289_139_0002_alto.xml-28-61	katarinalbrekt	4	 	granskare
bib11653828_18130623_144028_142_0003_alto.xml-10-39	bib11653790_18970105_145648_1_0005_alto.xml-23-23	katarinalbrekt	3	 	granskare
bib11653830_18981222_146968_100_0002_alto.xml-89-20	bib13506739_18200701_144030_149_0003_alto.xml-6-10	katarinalbrekt	2	 	granskare
bib19520388_18120617_147487_25_0002_alto.xml-4-14	bib11653828_18300415_144028_85_0002_alto.xml-7-7	katarinalbrekt	0	 	granskare
bib11653828_18150626_144028_144_0002_alto.xml-3-43	bib19227462_18950925_147640_223_0003_alto.xml-204-0	katarinalbrekt	3	 	granskare
bib19225758_18950111_144022_9_0003_alto.xml-156-3	bib19225772_18110313_148004_30_0002_alto.xml-11-12	Magdalena	3	 	granskare
bib13506739_18300405_144030_78_0001_alto.xml-2-25	bib15873936_18960206_147385_15_0002_alto.xml-1-88	Magdalena	3	 	granskare
bib19225758_18950201_144022_27_0005_alto.xml-104-14	bib15650814_18951002_146365_230_0002_alto.xml-153-27	Magdalena	2	 	granskare
bib19227462_18950108_147640_6_0003_alto.xml-184-28	bib15975090_18950604_148377_65_0003_alto.xml-57-8	hatsab	4	 	granskare
bib13506739_18240113_144030_9_0004_alto.xml-11-30	bib19277277_18950228_147683_58_0005_alto.xml-125-2	hatsab	1	 	granskare
bib19277277_18951220_147683_347_0003_alto.xml-39-22	bib19223423_18010902_145063_71_0004_alto.xml-0-14	hatsab	4	 	granskare
bib19227462_18951203_147640_282_0003_alto.xml-110-48	bib15650837_18950822_146391_194_0004_alto.xml-73-10	hatsab	4	 	granskare
bib11653828_18130623_144028_142_0003_alto.xml-10-39	bib11653828_18260710_144028_156_0003_alto.xml-8-11	hatsab	1	 	granskare
bib13506739_18210117_144030_13_0012_alto.xml-15-12	bib13506739_18290917_144030_215_0004_alto.xml-31-1	hatsab	4	 	granskare
bib19225772_18110927_148004_110_0003_alto.xml-1-4	bib11653811_19001121_145317_181_0004_alto.xml-32-10	hatsab	1	 	granskare
bib11653828_18281229_144028_298_0002_alto.xml-3-141	bib11653838_19010913_147024_37_0003_alto.xml-177-9	hatsab	1	 	granskare
bib13506739_18231227_144030_299_0003_alto.xml-1-2	bib15650814_18951028_146365_252_0004_alto.xml-124-70	hatsab	1	 	granskare
bib13506739_18240113_144030_9_0004_alto.xml-11-30	bib11653828_18301214_144028_290_0002_alto.xml-18-39	hatsab	0	 	granskare
bib15650814_18950103_146365_2_0003_alto.xml-59-1	bib19277346_18100714_147394_26_0001_alto.xml-3-20	hatsab	4	 	granskare
bib11653828_18241103_144028_256_0004_alto.xml-5-16	bib19227462_18951203_147640_282_0003_alto.xml-110-48	hatsab	1	 	granskare
bib11653811_18970317_145317_42_0002_alto.xml-77-17	bib15650814_18950502_146365_102_0003_alto.xml-39-6	hatsab	4	 	granskare
bib11653828_18241116_144028_267_0001_alto.xml-3-10	bib11653828_18281229_144028_298_0002_alto.xml-3-141	hatsab	4	 	granskare
bib11653828_18180619_144028_138_0003_alto.xml-5-31	bib15650837_18951203_146391_282_0002_alto.xml-141-7	Magdalena	3	 	granskare
bib11653811_19030715_145317_107_0002_alto.xml-91-21	bib11653828_18210323_144028_69_0005_alto.xml-11-2	katarinalbrekt	2	 	granskare
bib15650814_18951003_146365_231_0003_alto.xml-21-15	bib19225758_18950111_144022_9_0003_alto.xml-156-3	Magdalena	3	 	granskare
bib19225772_18221008_148004_115_0002_alto.xml-1-36	bib15650837_18951203_146391_282_0002_alto.xml-142-10	Magdalena	4	 	granskare
bib11653828_18210323_144028_69_0005_alto.xml-11-2	bib13506739_18210117_144030_13_0012_alto.xml-15-12	Magdalena	0	 	granskare
bib11653811_19030627_145317_97_0002_alto.xml-147-39	bib11653806_18101117_145120_133_0005_alto.xml-11-16	Magdalena	0	 	granskare
bib11653828_17920319_144028_66_0003_alto.xml-18-30	bib15873936_18960910_147385_105_0002_alto.xml-168-10	Magdalena	0	 	granskare
bib15873936_18960910_147385_105_0002_alto.xml-168-10	bib19277277_18950301_147683_59_0005_alto.xml-61-15	Magdalena	3	 	granskare
bib19225772_18120303_148004_25_0003_alto.xml-4-8	bib11653828_18260911_144028_210_0001_alto.xml-11-21	Magdalena	0	 	granskare
bib19225772_18110814_148004_91_0002_alto.xml-2-19	bib11653828_18241103_144028_256_0004_alto.xml-5-16	Magdalena	0	 	granskare
bib11653811_18950308_145317_38_0004_alto.xml-31-3	bib11653828_18281229_144028_298_0002_alto.xml-7-40	Magdalena	0	 	granskare
bib13506739_18231227_144030_299_0003_alto.xml-1-2	bib19520388_18100711_147487_28_0005_alto.xml-0-23	Magdalena	0	 	granskare
bib11653828_18260911_144028_210_0001_alto.xml-11-21	bib19277277_18950228_147683_58_0005_alto.xml-125-2	Magdalena	2	 	granskare
bib11653828_18281114_144028_262_0003_alto.xml-10-50	bib11653828_18241103_144028_256_0004_alto.xml-5-16	Magdalena	0	 	granskare
bib11653828_17910304_144028_52_0002_alto.xml-5-32	bib19277277_18240916_147682_215_0002_alto.xml-9-1	Magdalena	0	 	granskare
bib11653838_19020110_147024_2_0002_alto.xml-99-20	bib19349359_18950606_148383_66_0003_alto.xml-95-4	Magdalena	2	 	granskare
bib11653811_18970317_145317_42_0002_alto.xml-77-17	bib11653828_18300416_144028_86_0001_alto.xml-0-27	Magdalena	0	 	granskare
bib11653828_18260710_144028_156_0004_alto.xml-1-34	bib11653811_19010329_145317_49_0003_alto.xml-158-36	Magdalena	0	 	granskare
bib11653811_19020110_145317_4_0004_alto.xml-69-21	bib11653828_18281114_144028_262_0004_alto.xml-3-11	Magdalena	0	 	granskare
bib11653811_18970317_145317_42_0002_alto.xml-77-17	bib19520388_18120617_147487_25_0002_alto.xml-4-14	Magdalena	2	 	granskare
bib11653828_17920319_144028_66_0003_alto.xml-2-1	bib19277277_18951220_147683_347_0003_alto.xml-39-22	hatsab	4	 	granskare
bib11653811_19030923_145317_147_0003_alto.xml-19-3	bib11653828_18241105_144028_258_0002_alto.xml-7-29	hatsab	1	 	granskare
bib15761570_18951009_146176_167_0003_alto.xml-7-31	bib19277277_18950812_147683_217_0006_alto.xml-43-9	hatsab	4	 	granskare
bib19277330_18951003_0_117_0002_alto.xml-87-15	bib19225772_18221008_148004_115_0002_alto.xml-1-36	hatsab	0	 	granskare
bib15650814_18951002_146365_230_0002_alto.xml-153-27	bib19277346_18110907_147394_36_0002_alto.xml-1-0	Magdalena	0	 	granskare
bib11653830_18981222_146968_100_0002_alto.xml-89-20	bib19520388_18120617_147487_25_0002_alto.xml-7-14	Magdalena	2	 	granskare
bib19225772_18120303_148004_25_0003_alto.xml-4-8	bib15650814_18950103_146365_2_0003_alto.xml-59-1	Magdalena	0	 	granskare
bib11653828_18130623_144028_142_0003_alto.xml-10-39	bib11653811_19030627_145317_97_0002_alto.xml-147-39	Magdalena	2	 	granskare
bib11653828_18180312_144028_59_0004_alto.xml-7-17	bib13506739_18300405_144030_78_0001_alto.xml-2-25	AngelikaM	4	 	granskare
bib19225772_18081209_148004_141_0001_alto.xml-3-2	bib19225772_18101116_148004_132_0002_alto.xml-0-55	AngelikaM	1	 	granskare
bib15975087_18951221_145596_198_0003_alto.xml-121-7	bib15650814_18951003_146365_231_0003_alto.xml-21-15	AngelikaM	4	 	granskare
bib19227462_18951024_147640_248_0003_alto.xml-54-1	bib19277349_18950207_147403_18_0002_alto.xml-71-4	AngelikaM	2	 	granskare
bib11653828_18130623_144028_142_0003_alto.xml-10-39	bib19520388_18120617_147487_25_0002_alto.xml-7-14	AngelikaM	4	 	granskare
bib19225758_18951223_144022_299_0006_alto.xml-58-28	bib11653828_18180619_144028_138_0003_alto.xml-5-31	AngelikaM	4	 	granskare
bib11653828_18281114_144028_262_0003_alto.xml-10-50	bib19227462_18951024_147640_248_0003_alto.xml-29-4	AngelikaM	1	 	granskare
bib19225772_18110927_148004_110_0003_alto.xml-1-4	bib11653828_17920319_144028_66_0003_alto.xml-2-1	AngelikaM	1	 	granskare
bib19520388_18120610_147487_24_0006_alto.xml-10-18	bib19277180_18951125_147374_96_0002_alto.xml-77-3	AngelikaM	2	 	granskare
bib19520388_18100711_147487_28_0005_alto.xml-0-23	bib19277277_18951023_147683_289_0004_alto.xml-25-4	AngelikaM	0	 	granskare
bib19277277_18951023_147683_289_0004_alto.xml-25-4	bib19225758_18951116_144022_268_0006_alto.xml-51-69	AngelikaM	1	 	granskare
bib19227462_18951024_147640_248_0003_alto.xml-54-1	bib13506739_18250723_144030_167_0005_alto.xml-23-5	AngelikaM	1	 	granskare
bib19520388_18120617_147487_25_0002_alto.xml-7-14	bib19277330_18951003_0_117_0002_alto.xml-87-15	AngelikaM	2	 	granskare
bib19277330_18951003_0_117_0002_alto.xml-87-15	bib15650814_18950502_146365_102_0003_alto.xml-39-6	AngelikaM	3	 	granskare
bib11653828_18300416_144028_86_0001_alto.xml-0-27	bib11653790_18971217_145648_99_0003_alto.xml-69-1	AngelikaM	1	 	granskare
bib15650814_18950103_146365_2_0003_alto.xml-59-1	bib19225758_18950201_144022_27_0005_alto.xml-104-14	AngelikaM	1	 	granskare
bib19225772_18110208_148004_16_0002_alto.xml-8-5	bib15650837_18950112_146391_10_0003_alto.xml-29-4	AngelikaM	1	 	granskare
bib13506739_18290917_144030_215_0004_alto.xml-31-1	bib15650814_18950103_146365_2_0003_alto.xml-59-1	AngelikaM	1	 	granskare
bib19225772_17990806_148004_89_0003_alto.xml-12-19	bib11653828_18260911_144028_210_0006_alto.xml-4-38	AngelikaM	1	 	granskare
bib19225772_18120303_148004_25_0003_alto.xml-4-8	bib15975087_18951221_145596_198_0003_alto.xml-126-1	AngelikaM	1	 	granskare
bib11653830_18980922_146968_74_0002_alto.xml-55-0	bib11653828_18300415_144028_85_0002_alto.xml-7-7	AngelikaM	1	 	granskare
bib11653828_18300416_144028_86_0001_alto.xml-0-27	bib11653828_18281111_144028_259_0001_alto.xml-0-2	AngelikaM	1	 	granskare
bib11653828_18281114_144028_262_0004_alto.xml-5-13	bib19277277_18950812_147683_217_0006_alto.xml-43-9	AngelikaM	4	 	granskare
