identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib11653828_18110911_144028_211_0003_alto.xml-3-11	bib11653806_18130305_145120_25_0002_alto.xml-0-5	Benjamin	1.0	 	2023-07-02 13:30:24.574	medium
bib19277277_18951029_147683_295_0007_alto.xml-85-1	bib15760690_18950227_145050_33_0003_alto.xml-70-3	Benjamin	4.0	 	2023-07-02 13:30:58.27	medium
bib19277301_18950701_145146_53_0003_alto.xml-41-2	bib15760690_18950227_145050_33_0003_alto.xml-70-3	Benjamin	1.0	 	2023-07-02 13:32:49.782	medium
bib11653823_18270222_144010_44_0004_alto.xml-3-6	bib15650837_18081109_146391_90_0004_alto.xml-16-44	Benjamin	4.0	 	2023-07-02 13:34:06.932	medium
bib11653825_18011221_145134_151_0003_alto.xml-3-48	bib11653828_18100718_144028_165_0004_alto.xml-2-13	Benjamin	4.0	 	2023-07-02 13:35:36.074	medium
bib11653806_18040822_145120_94_0003_alto.xml-7-18	bib15760600_18950824_146401_100_0003_alto.xml-198-4	Benjamin	1.0	 	2023-07-02 13:36:02.963	medium
bib19225758_18950131_144022_26_0004_alto.xml-68-6	bib15760600_18950824_146401_100_0003_alto.xml-198-4	Benjamin	1.0	 	2023-07-02 13:36:43.097	medium
bib15650837_18950629_146391_148_0005_alto.xml-5-18	bib13506739_18181005_144030_229_0007_alto.xml-10-35	Benjamin	1.0	 	2023-07-02 13:37:29.424	medium
bib11653830_18960511_146968_38_0001_alto.xml-27-0	bib11653825_18190130_145134_13_0002_alto.xml-3-8	Benjamin	1.0	 	2023-07-02 13:38:00.223	medium
bib19225758_18950506_144022_104_0005_alto.xml-220-14	bib19223423_18251207_145063_97_0003_alto.xml-1-20	Benjamin	1.0	 	2023-07-02 13:38:38.407	medium
bib19225758_18950516_144022_113_0003_alto.xml-249-33	bib13506739_18110821_144030_193_0004_alto.xml-6-41	Benjamin	1.0	 	2023-07-02 13:39:27.751	medium
bib13506739_18290406_144030_79_0007_alto.xml-11-18	bib19227462_18950913_147640_213_0004_alto.xml-8-46	Benjamin	3.0	 	2023-07-02 13:40:10.445	medium
bib11653828_18080224_144028_45_0002_alto.xml-9-8	bib19225758_18950803_144022_178_0006_alto.xml-147-4	Benjamin	1.0	 	2023-07-02 13:41:35.731	medium
bib11653811_18960907_145317_137_0003_alto.xml-121-5	bib15650837_17970527_146391_42_0004_alto.xml-3-31	Benjamin	1.0	 	2023-07-02 13:42:10.569	medium
bib13506739_18170609_144030_130_0003_alto.xml-5-14	bib11653825_18190130_145134_13_0002_alto.xml-3-8	Benjamin	1.0	 	2023-07-02 13:42:34.782	medium
bib19349359_18950831_148383_103_0003_alto.xml-130-20	bib11653806_18010320_145120_33_0004_alto.xml-1-36	Benjamin	1.0	 	2023-07-02 13:42:48.087	medium
bib11653828_17980807_144028_179_0001_alto.xml-1-29	bib15650814_18950723_146365_169_0003_alto.xml-78-19	Benjamin	4.0	 	2023-07-02 13:43:41.22	medium
bib11653806_18120606_145120_65_0008_alto.xml-16-4	bib11653790_18960313_145648_11_0006_alto.xml-219-14	Benjamin	1.0	 	2023-07-02 13:44:55.333	medium
bib19227462_18951207_147640_286_0005_alto.xml-76-2	bib11653790_19011108_145648_88_0003_alto.xml-105-35	Benjamin	1.0	 	2023-07-02 13:46:03.376	medium
bib19225758_18950803_144022_178_0006_alto.xml-147-4	bib15873936_18950309_147385_30_0004_alto.xml-9-11	Benjamin	1.0	 	2023-07-02 13:46:52.73	medium
bib11653828_18100718_144028_165_0004_alto.xml-2-13	bib15761570_18950403_146176_58_0003_alto.xml-113-3	Benjamin	1.0	 	2023-07-02 13:48:02.396	medium
bib11653828_18110911_144028_211_0003_alto.xml-3-11	bib13506739_18150724_144030_168_0014_alto.xml-0-29	Benjamin	1.0	 	2023-07-02 13:49:09.445	medium
bib19223423_18221106_145063_89_0004_alto.xml-0-5	bib11653790_18990224_145648_15_0007_alto.xml-45-1	Benjamin	1.0	 	2023-07-02 13:49:23.458	medium
bib11653836_18951011_147011_41_0004_alto.xml-52-11	bib11653811_18971124_145317_182_0001_alto.xml-7-7	Benjamin	1.0	 	2023-07-02 13:49:49.172	medium
bib19227462_18951207_147640_286_0005_alto.xml-76-2	bib19225758_18950803_144022_178_0006_alto.xml-147-4	Benjamin	1.0	 	2023-07-02 13:50:07.619	medium
bib15873371_18950802_145112_207_0003_alto.xml-134-17	bib19225758_18950506_144022_104_0005_alto.xml-220-14	Benjamin	1.0	 	2023-07-02 13:50:38.17	medium
bib11653823_18250613_144010_133_0004_alto.xml-6-2	bib19227291_18960421_145289_48_0003_alto.xml-69-25	Benjamin	1.0	 	2023-07-02 13:51:08.387	medium
bib19277277_18300709_147682_155_0006_alto.xml-4-11	bib13506739_18250726_144030_169_0003_alto.xml-17-14	Benjamin	1.0	 	2023-07-02 13:51:54.603	medium
bib11653811_19010123_145317_13_0002_alto.xml-53-4	bib13506739_18040702_144030_150_0003_alto.xml-0-5	Benjamin	4.0	 	2023-07-02 13:52:18.192	medium
bib11653811_19010123_145317_13_0002_alto.xml-53-4	bib11653830_18960601_146968_44_0002_alto.xml-15-0	Benjamin	4.0	 	2023-07-02 13:52:40.546	medium
bib11653838_19000302_147024_9_0003_alto.xml-134-7	bib11653830_18950424_146968_47_0001_alto.xml-16-6	Benjamin	4.0	 	2023-07-02 13:53:08.72	medium
bib19227462_18950123_147640_19_0004_alto.xml-185-5	bib11653823_18270531_144010_125_0002_alto.xml-0-7	Benjamin	1.0	 	2023-07-02 13:53:21.321	medium
bib11653823_18270222_144010_44_0004_alto.xml-3-6	bib11653815_18970305_146944_26_0003_alto.xml-0-6	Benjamin	4.0	 	2023-07-02 13:53:35.322	medium
bib19277277_18300305_147682_53_0003_alto.xml-10-14	bib11653823_18270531_144010_125_0002_alto.xml-0-7	Benjamin	1.0	 	2023-07-02 13:53:52.57	medium
bib19223423_18240505_145063_36_0004_alto.xml-0-38	bib11653825_18190130_145134_13_0002_alto.xml-3-8	Benjamin	1.0	 	2023-07-02 13:54:41.171	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib19277277_18300709_147682_155_0006_alto.xml-4-11	Benjamin	1.0	 	2023-07-02 13:55:13.071	medium
bib15650814_18950419_146365_91_0002_alto.xml-87-60	bib11653830_18950819_146968_94_0001_alto.xml-44-0	Benjamin	4.0	 	2023-07-02 13:55:57.82	medium
bib15650814_18950419_146365_91_0002_alto.xml-87-60	bib15761570_18950403_146176_58_0003_alto.xml-113-3	Benjamin	1.0	 	2023-07-02 13:56:09.001	medium
bib15650837_18950629_146391_148_0005_alto.xml-5-18	bib13506739_18150724_144030_168_0014_alto.xml-0-29	Benjamin	1.0	 	2023-07-02 13:56:22.971	medium
bib13506739_18040702_144030_150_0003_alto.xml-0-5	bib11653811_18971124_145317_182_0001_alto.xml-7-7	Benjamin	1.0	 	2023-07-02 13:56:40.096	medium
bib11653806_18030527_145120_55_0004_alto.xml-12-6	bib19225772_18140315_148004_31_0004_alto.xml-14-10	Benjamin	4.0	 	2023-07-02 13:56:54.653	medium
bib11653811_19020329_145317_47_0003_alto.xml-10-27	bib11653838_19000831_147024_35_0004_alto.xml-58-4	Benjamin	2.0	 	2023-07-02 13:58:07.459	medium
bib15760690_18950824_145050_129_0004_alto.xml-41-5	bib15873371_18950429_145112_115_0004_alto.xml-49-5	Benjamin	4.0	 	2023-07-02 13:58:25.593	medium
bib15650837_18260429_146391_34_0004_alto.xml-8-53	bib19277277_18950702_147683_176_0006_alto.xml-111-25	Benjamin	1.0	 	2023-07-02 14:00:39.404	medium
bib19227462_18951010_147640_236_0003_alto.xml-112-14	bib15873936_18950309_147385_30_0004_alto.xml-9-11	Benjamin	1.0	 	2023-07-02 14:01:14.438	medium
bib13506739_17980509_144030_105_0007_alto.xml-10-22	bib11653806_18130305_145120_25_0002_alto.xml-0-5	Benjamin	1.0	 	2023-07-02 14:02:11.32	medium
bib11653838_19000302_147024_9_0003_alto.xml-134-7	bib11653815_18970305_146944_26_0003_alto.xml-0-6	Benjamin	4.0	 	2023-07-02 14:02:22.502	medium
bib13506739_17980509_144030_105_0007_alto.xml-6-10	bib15650837_17970527_146391_42_0004_alto.xml-3-31	Benjamin	4.0	 	2023-07-02 14:02:28.864	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib19225792_17970303_147359_9_0008_alto.xml-3-4	Benjamin	1.0	 	2023-07-02 14:03:14.97	medium
bib15650837_17970527_146391_42_0004_alto.xml-3-31	bib15761097_18950507_145020_54_0004_alto.xml-22-1	Benjamin	3.0	 	2023-07-02 14:03:31.002	medium
bib19225772_18071023_148004_121_0003_alto.xml-0-135	bib11653828_18100718_144028_165_0004_alto.xml-2-13	Benjamin	1.0	 	2023-07-02 14:03:44.707	medium
bib15650837_18950730_146391_174_0004_alto.xml-84-30	bib15873371_18950802_145112_207_0002_alto.xml-8-49	Benjamin	4.0	 	2023-07-02 14:04:43.085	medium
bib15650837_17900130_146391_9_0002_alto.xml-2-3	bib11653806_18120606_145120_65_0008_alto.xml-16-4	Benjamin	4.0	 	2023-07-02 14:04:50.936	medium
bib11653830_18950925_146968_110_0001_alto.xml-15-6	bib19520388_18100103_147487_1_0002_alto.xml-1-11	Benjamin	4.0	 	2023-07-02 14:05:08.844	medium
bib11653830_18950819_146968_94_0001_alto.xml-44-0	bib15650837_18020512_146391_38_0004_alto.xml-10-17	Benjamin	4.0	 	2023-07-02 14:05:14.724	medium
bib11653838_19000831_147024_35_0004_alto.xml-58-4	bib15873936_18960225_147385_23_0004_alto.xml-85-5	Benjamin	1.0	 	2023-07-02 14:05:33.848	medium
bib19277277_18290604_147682_127_0001_alto.xml-8-0	bib19277277_18300709_147682_155_0006_alto.xml-4-11	Benjamin	1.0	 	2023-07-02 14:06:14.107	medium
bib19277277_18250727_147682_170_0002_alto.xml-27-15	bib13506739_17980509_144030_105_0007_alto.xml-6-10	Benjamin	4.0	 	2023-07-02 14:06:21.094	medium
bib15650814_18950419_146365_91_0002_alto.xml-87-60	bib11653838_19011213_147024_50_0004_alto.xml-70-25	Benjamin	1.0	 	2023-07-02 14:07:16.593	medium
bib19225758_18950803_144022_178_0006_alto.xml-147-4	bib15761097_18950416_145020_45_0004_alto.xml-55-1	Benjamin	1.0	 	2023-07-02 14:07:31.756	medium
bib11653811_19010123_145317_13_0002_alto.xml-53-4	bib15650837_18081109_146391_90_0004_alto.xml-16-44	Benjamin	4.0	 	2023-07-02 14:07:43.161	medium
bib19277277_18290604_147682_127_0001_alto.xml-8-0	bib19225772_18071023_148004_121_0003_alto.xml-0-135	Benjamin	1.0	 	2023-07-02 14:08:09.758	medium
bib13506739_18181003_144030_228_0002_alto.xml-5-8	bib13506739_18040702_144030_150_0003_alto.xml-0-5	Benjamin	4.0	 	2023-07-02 14:08:24.607	medium
bib11653828_18080224_144028_45_0002_alto.xml-9-8	bib11653790_18960313_145648_11_0006_alto.xml-219-14	Benjamin	1.0	 	2023-07-02 14:08:48.984	medium
bib15650837_18950730_146391_174_0004_alto.xml-84-30	bib19227462_18951010_147640_236_0003_alto.xml-112-14	Benjamin	1.0	 	2023-07-02 14:08:57.394	medium
bib15650837_18950730_146391_174_0004_alto.xml-84-30	bib15650837_17900130_146391_9_0002_alto.xml-2-3	Benjamin	1.0	 	2023-07-02 14:09:07.586	medium
bib15873936_18960225_147385_23_0003_alto.xml-206-10	bib11653830_18950925_146968_110_0001_alto.xml-15-6	Benjamin	1.0	 	2023-07-02 14:09:18.724	medium
bib15760690_18950227_145050_33_0003_alto.xml-70-3	bib11653825_18201007_145134_113_0007_alto.xml-2-3	Benjamin	1.0	 	2023-07-02 14:09:30.423	medium
bib15873371_18950802_145112_207_0002_alto.xml-14-31	bib19225758_18950516_144022_113_0003_alto.xml-249-33	Benjamin	4.0	 	2023-07-02 14:11:01.61	medium
bib11653811_18960907_145317_137_0003_alto.xml-121-5	bib15650814_18950723_146365_169_0003_alto.xml-78-19	Benjamin	4.0	 	2023-07-02 14:11:27.588	medium
bib19277301_18950701_145146_53_0003_alto.xml-41-2	bib15761097_18950416_145020_45_0004_alto.xml-55-1	Benjamin	4.0	 	2023-07-02 14:11:48.497	medium
bib11653790_19010104_145648_1_0004_alto.xml-155-28	bib19223423_18240505_145063_36_0004_alto.xml-0-38	Benjamin	4.0	 	2023-07-02 14:12:09.146	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib11653806_18080830_145120_96_0008_alto.xml-8-6	Benjamin	4.0	 	2023-07-02 14:12:21.439	medium
bib13506739_18030702_144030_146_0002_alto.xml-13-6	bib13506739_18201010_144030_235_0007_alto.xml-10-24	Benjamin	1.0	 	2023-07-02 14:13:40.821	medium
bib19223423_18281224_145063_103_0001_alto.xml-3-14	bib19225792_18270714_147359_27_0008_alto.xml-5-6	Benjamin	4.0	 	2023-07-02 14:13:49.446	medium
bib15761097_18950507_145020_54_0004_alto.xml-22-1	bib19223423_18221030_145063_87_0003_alto.xml-4-8	Benjamin	4.0	 	2023-07-02 14:13:56.744	medium
bib11653828_17940203_144028_27_0003_alto.xml-3-29	bib19225758_18950506_144022_104_0005_alto.xml-220-14	Josefin_Kokkinakis	2.0	 	2023-07-03 16:11:31.271	medium
bib19225792_18231122_147359_46_0005_alto.xml-6-6	bib15760690_18950824_145050_129_0004_alto.xml-42-4	Josefin_Kokkinakis	2.0	 	2023-07-03 16:13:13.467	medium
bib19225792_18231122_147359_46_0005_alto.xml-6-6	bib15975090_18950330_148377_38_0002_alto.xml-7-3	Josefin_Kokkinakis	3.0	 	2023-07-03 16:13:29.808	medium
bib19225772_18210608_148004_66_0004_alto.xml-3-2	bib11653830_18950812_146968_91_0001_alto.xml-34-0	Josefin_Kokkinakis	2.0	 	2023-07-03 16:13:44.757	medium
bib11653830_18960601_146968_44_0002_alto.xml-15-0	bib13506739_17990613_144030_132_0008_alto.xml-6-56	Josefin_Kokkinakis	4.0	 	2023-07-03 16:13:51.523	medium
bib19225772_18070123_148004_9_0004_alto.xml-3-13	bib15760690_18950824_145050_129_0004_alto.xml-41-5	Josefin_Kokkinakis	0.0	I do not understand sentence 1	2023-07-03 16:14:22.994	medium
bib19223423_18160925_145063_77_0003_alto.xml-2-45	bib19227462_18950913_147640_213_0004_alto.xml-8-46	Josefin_Kokkinakis	4.0	 	2023-07-03 16:14:39.385	medium
bib11653825_18020703_145134_79_0008_alto.xml-1-4	bib11653828_18020317_144028_62_0002_alto.xml-11-9	Josefin_Kokkinakis	2.0	 	2023-07-03 16:15:16.435	medium
bib19277277_18250727_147682_170_0002_alto.xml-27-15	bib19225792_18051221_147359_51_0002_alto.xml-5-14	Josefin_Kokkinakis	4.0	 	2023-07-03 16:15:28.731	medium
bib15873371_18950802_145112_207_0003_alto.xml-130-5	bib11653823_18270531_144010_125_0002_alto.xml-0-7	Josefin_Kokkinakis	2.0	 	2023-07-03 16:15:45.069	medium
bib11653811_18990123_145317_12_0002_alto.xml-80-14	bib19225758_18950119_144022_16_0006_alto.xml-112-13	Josefin_Kokkinakis	2.0	 	2023-07-03 16:16:23.683	medium
bib13506739_18191207_144030_284_0003_alto.xml-1-0	bib11653828_18080224_144028_45_0002_alto.xml-9-8	Josefin_Kokkinakis	4.0	 	2023-07-03 16:17:10.0	medium
bib15761097_18950803_145020_91_0003_alto.xml-172-24	bib15650837_17970527_146391_42_0004_alto.xml-3-31	Josefin_Kokkinakis	1.0	 	2023-07-03 16:17:20.385	medium
bib11653790_19030313_12541_20_0002_alto.xml-60-0	bib15761097_18950416_145020_45_0004_alto.xml-55-1	Josefin_Kokkinakis	3.0	 	2023-07-03 16:17:32.754	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib15650837_18950730_146391_174_0004_alto.xml-84-30	Josefin_Kokkinakis	1.0	 	2023-07-03 16:18:48.785	medium
bib15650837_18950730_146391_174_0004_alto.xml-69-33	bib11653806_18041114_145120_129_0004_alto.xml-6-37	Josefin_Kokkinakis	2.0	 	2023-07-03 16:14:51.172	medium
bib15650837_18950629_146391_148_0005_alto.xml-5-18	bib11653825_18201007_145134_113_0007_alto.xml-2-3	Josefin_Kokkinakis	1.0	 	2023-07-03 16:20:06.213	medium
bib19277349_18950309_147403_32_0003_alto.xml-112-6	bib11653806_18080830_145120_96_0008_alto.xml-8-6	Josefin_Kokkinakis	1.0	 	2023-07-03 16:20:26.891	medium
bib11653790_19030313_12541_20_0002_alto.xml-60-0	bib11653790_18990224_145648_15_0004_alto.xml-92-13	Josefin_Kokkinakis	1.0	 	2023-07-03 16:20:46.529	medium
bib15650837_18950730_146391_174_0004_alto.xml-84-30	bib19225772_17990329_148004_36_0003_alto.xml-8-6	Josefin_Kokkinakis	1.0	 	2023-07-03 16:20:57.766	medium
bib13506739_17951222_144030_293_0001_alto.xml-3-0	bib11653825_18201007_145134_113_0007_alto.xml-2-3	Josefin_Kokkinakis	3.0	 	2023-07-03 16:23:26.942	medium
bib19277349_18951109_147403_142_0002_alto.xml-215-9	bib19277277_18951029_147683_295_0007_alto.xml-85-1	Josefin_Kokkinakis	4.0	 	2023-07-03 16:26:43.072	medium
bib11653825_18141222_145134_148_0005_alto.xml-2-19	bib19277301_18950701_145146_53_0003_alto.xml-41-2	Josefin_Kokkinakis	4.0	 	2023-07-03 16:28:04.484	medium
bib11653790_18980610_145648_44_0008_alto.xml-71-10	bib15761097_18950423_145020_48_0004_alto.xml-2-0	Josefin_Kokkinakis	1.0	 	2023-07-03 16:28:13.976	medium
bib11653806_18010320_145120_33_0004_alto.xml-1-36	bib11653828_18020317_144028_62_0002_alto.xml-11-9	Josefin_Kokkinakis	1.0	 	2023-07-03 16:28:31.078	medium
bib11653806_18120606_145120_65_0008_alto.xml-16-4	bib19277277_18300402_147682_76_0002_alto.xml-23-33	Josefin_Kokkinakis	4.0	 	2023-07-03 16:28:40.291	medium
bib19227291_18211107_145289_45_0001_alto.xml-9-0	bib11653825_18141222_145134_148_0005_alto.xml-2-19	Josefin_Kokkinakis	4.0	 	2023-07-03 16:28:45.765	medium
bib11653811_18990123_145317_12_0002_alto.xml-80-14	bib19277277_18261128_147682_277_0002_alto.xml-6-24	Josefin_Kokkinakis	3.0	 	2023-07-03 16:29:04.157	medium
bib19225772_18071023_148004_121_0003_alto.xml-0-135	bib11653806_18041114_145120_129_0004_alto.xml-6-37	Josefin_Kokkinakis	1.0	 	2023-07-03 16:29:23.303	medium
bib19223423_18281224_145063_103_0001_alto.xml-3-14	bib11653825_18201007_145134_113_0007_alto.xml-2-3	Josefin_Kokkinakis	3.0	 	2023-07-03 16:29:27.615	medium
bib15873371_18950802_145112_207_0003_alto.xml-134-17	bib11653828_18080224_144028_45_0002_alto.xml-9-8	Josefin_Kokkinakis	1.0	 	2023-07-03 16:29:39.714	medium
bib11653811_18980513_145317_72_0002_alto.xml-39-15	bib15760690_18950824_145050_129_0004_alto.xml-42-4	Josefin_Kokkinakis	1.0	 	2023-07-03 16:29:46.322	medium
bib19227291_18211107_145289_45_0001_alto.xml-9-0	bib11653828_18020317_144028_62_0002_alto.xml-11-9	Josefin_Kokkinakis	1.0	 	2023-07-03 16:29:52.726	medium
bib11653790_18960313_145648_11_0006_alto.xml-219-14	bib19277301_18950701_145146_53_0003_alto.xml-41-2	Josefin_Kokkinakis	2.0	 	2023-07-03 16:30:01.619	medium
bib13506739_18290406_144030_79_0007_alto.xml-11-18	bib19277277_18951029_147683_295_0007_alto.xml-85-1	Josefin_Kokkinakis	1.0	 	2023-07-03 16:30:06.968	medium
bib11653815_18970305_146944_26_0003_alto.xml-0-6	bib19227291_18960421_145289_48_0003_alto.xml-69-25	Josefin_Kokkinakis	2.0	 	2023-07-03 16:30:19.439	medium
bib11653806_18041114_145120_129_0004_alto.xml-6-37	bib19277277_18950702_147683_176_0006_alto.xml-111-25	Josefin_Kokkinakis	1.0	 	2023-07-03 16:30:30.03	medium
bib11653811_18980513_145317_72_0002_alto.xml-39-15	bib15650837_18020512_146391_38_0004_alto.xml-10-17	Josefin_Kokkinakis	4.0	 	2023-07-03 16:30:36.105	medium
bib11653823_18270531_144010_125_0002_alto.xml-0-7	bib15650837_18081109_146391_90_0004_alto.xml-16-44	Josefin_Kokkinakis	3.0	 	2023-07-03 16:30:42.854	medium
bib19223423_18221030_145063_87_0003_alto.xml-4-8	bib15650837_18050814_146391_65_0002_alto.xml-13-5	Josefin_Kokkinakis	2.0	 	2023-07-03 16:31:59.444	medium
bib19225758_18950516_144022_113_0003_alto.xml-249-33	bib11653790_18960313_145648_11_0006_alto.xml-219-14	Josefin_Kokkinakis	2.0	 	2023-07-03 16:32:08.389	medium
bib15873936_18950309_147385_30_0004_alto.xml-9-11	bib15650837_18950730_146391_174_0004_alto.xml-84-30	Josefin_Kokkinakis	0.0	I think it should be \"medlet\" and not \"mediet\" in the first sentence.	2023-07-03 16:32:32.736	medium
bib11653825_18141222_145134_148_0005_alto.xml-2-19	bib11653838_19000302_147024_9_0003_alto.xml-134-7	Josefin_Kokkinakis	4.0	 	2023-07-03 16:32:43.589	medium
bib11653828_17940203_144028_27_0003_alto.xml-3-29	bib19520388_18100103_147487_1_0002_alto.xml-1-11	Josefin_Kokkinakis	3.0	 	2023-07-03 16:32:53.175	medium
bib13506739_17951222_144030_293_0001_alto.xml-3-0	bib13506739_18300115_144030_11_0004_alto.xml-36-13	Josefin_Kokkinakis	4.0	 	2023-07-03 16:32:59.289	medium
bib11653830_18980117_146968_5_0003_alto.xml-47-41	bib19277349_18951109_147403_142_0002_alto.xml-215-9	Josefin_Kokkinakis	1.0	 	2023-07-03 16:33:06.171	medium
bib13506739_18110429_144030_98_0004_alto.xml-9-27	bib11653825_18141222_145134_148_0005_alto.xml-2-19	Josefin_Kokkinakis	3.0	 	2023-07-03 16:33:14.935	medium
bib19277277_18950508_147683_124_0009_alto.xml-44-3	bib19277277_18290604_147682_127_0001_alto.xml-8-0	Josefin_Kokkinakis	1.0	 	2023-07-03 16:33:31.573	medium
bib19225758_18950131_144022_26_0004_alto.xml-68-6	bib19227462_18950913_147640_213_0004_alto.xml-8-46	Josefin_Kokkinakis	3.0	 	2023-07-03 16:33:50.043	medium
bib11653825_18020703_145134_79_0008_alto.xml-1-4	bib11653838_19000831_147024_35_0004_alto.xml-58-4	Josefin_Kokkinakis	0.0	I think it should be \"medlet\" and not \"mediet\" in the second sentence.	2023-07-03 16:34:11.804	medium
bib11653811_19020329_145317_47_0003_alto.xml-10-27	bib19223423_17981110_145063_89_0004_alto.xml-1-5	Josefin_Kokkinakis	1.0	 	2023-07-03 16:34:25.149	medium
bib11653828_18080224_144028_45_0002_alto.xml-9-8	bib19225758_18950119_144022_16_0006_alto.xml-112-13	Josefin_Kokkinakis	1.0	 	2023-07-03 16:34:30.997	medium
bib11653790_19010104_145648_1_0004_alto.xml-155-28	bib11653811_18990123_145317_12_0002_alto.xml-80-14	Josefin_Kokkinakis	1.0	 	2023-07-03 16:34:40.625	medium
bib11653806_18000509_145120_53_0004_alto.xml-5-13	bib11653811_19030703_145317_100_0004_alto.xml-49-42	Josefin_Kokkinakis	1.0	 	2023-07-03 16:35:05.635	medium
bib11653828_18020317_144028_62_0002_alto.xml-11-9	bib11653790_19030313_12541_20_0002_alto.xml-60-0	Josefin_Kokkinakis	1.0	 	2023-07-03 16:35:10.642	medium
bib11653806_18030504_145120_46_0003_alto.xml-4-5	bib11653811_19011209_145317_191_0004_alto.xml-121-119	Josefin_Kokkinakis	0.0	Unclear meaning of the word in the second sentence.	2023-07-03 16:35:44.459	medium
