identifier1	identifier2	annotator	judgment	comment	lemma
26120215_1984_08_21_01_070.tcf.xml-10-29	2532889X_1986-12-13_01_220.tcf.xml-15-2	stekade	3	 	artikulieren
26120215_1990_05_19_01_567.tcf.xml-3-40	vischer_aesthetik030204_1857-537-2	stekade	2	 	artikulieren
blumenbach_knochen_1807-3711-21	2532889X_1990-06-08_01_386.tcf.xml-97-24	stekade	1	 	artikulieren
clodius_poetik01_1804-3105-11	26120215_1979_06_05_01_167.tcf.xml-6-7	stekade	2	 	artikulieren
26120215_1973_08_31_01_082.tcf.xml-4-24	nn_nrhz067b2_1848-252-31	stekade	2	 	artikulieren
2532889X_1979-10-24_01_079.tcf.xml-17-24	26120215_1982_04_26_01_011.tcf.xml-4-23	stekade	3	 	artikulieren
2532889X_1980-03-05_01_060.tcf.xml-18-5	blumenbach_knochen_1807-1442-28	stekade	1	 	artikulieren
2532889X_1985-12-07_01_368.tcf.xml-21-8	2532889X_1985-06-08_01_059.tcf.xml-32-19	stekade	2	 	artikulieren
2532889X_1987-09-18_01_055.tcf.xml-5-5	treviranus_biologie01_1802-2066-33	stekade	1	 	artikulieren
blumenbach_anatomie_1805-633-20	2532889X_1990-04-06_01_033.tcf.xml-7-49	stekade	1	 	artikulieren
blumenbach_anatomie2_1805-776-31	treviranus_biologie03_1805-3863-85	stekade	3	 	artikulieren
vischer_aesthetik030204_1857-537-2	varnhagen_rahel03_1834-2745-3	stekade	0	 	artikulieren
26120215_1983_07_28_01_098.tcf.xml-12-16	blumenbach_anatomie_1815-806-31	stekade	1	 	artikulieren
blumenbach_anatomie_1824-867-31	2532889X_1988-11-23_01_005.tcf.xml-23-3	stekade	1	 	artikulieren
2532889X_1975-12-01_01_164.tcf.xml-165-6	2532889X_1990-04-06_01_033.tcf.xml-7-49	stekade	3	 	artikulieren
clodius_poetik01_1804-3105-11	26120215_1988_07_30_01_137.tcf.xml-5-23	stekade	2	 	artikulieren
blumenbach_knochen_1807-3711-21	26120215_1982_04_26_01_011.tcf.xml-4-23	stekade	1	 	artikulieren
2532889X_1989-11-04_01_137.tcf.xml-16-35	treviranus_biologie01_1802-2665-2	stekade	0	 	artikulieren
2532889X_1982-11-11_01_053.tcf.xml-14-7	blumenbach_anatomie_1815-567-52	FWetzel	1	 	artikulieren
26120215_1965_11_19_01_089.tcf.xml-6-16	26120215_1987_10_17_01_170.tcf.xml-20-30	FWetzel	3	 	artikulieren
munzinger_japaner_1898-466-14	treviranus_biologie06_1822-2300-25	FWetzel	1	 	artikulieren
2532889X_1984-02-16_01_072.tcf.xml-3-19	26120215_1987_10_17_01_170.tcf.xml-20-30	FWetzel	4	 	artikulieren
2532889X_1987-12-29_01_039.tcf.xml-19-2	2532889X_1981-05-29_01_052.tcf.xml-4-4	FWetzel	4	 	artikulieren
steinthal_grammatik_1855-2531-7	treviranus_biologie01_1802-2665-2	FWetzel	1	 	artikulieren
2532889X_1985-12-07_01_368.tcf.xml-21-8	steinthal_grammatik_1855-986-46	FWetzel	2	 	artikulieren
steinthal_grammatik_1855-5500-13	26120215_1990_06_22_01_339.tcf.xml-44-4	FWetzel	2	 	artikulieren
26120215_1981_02_18_01_077.tcf.xml-13-30	blumenbach_anatomie_1805-533-78	FWetzel	1	 	artikulieren
2532889X_1988-11-23_01_005.tcf.xml-23-3	2532889X_1977-10-15_01_383.tcf.xml-64-3	FWetzel	4	 	artikulieren
26120215_1990_11_15_01_113.tcf.xml-47-16	26120215_1990_10_25_01_128.tcf.xml-3-27	FWetzel	2	 	artikulieren
26120215_1990_05_19_01_567.tcf.xml-3-40	griesinger_psychische_1845-3878-13	FWetzel	2	 	artikulieren
26120215_1990_04_10_01_165.tcf.xml-2-43	vogt_briefe02_1851-535-61	FWetzel	1	 	artikulieren
26120215_1990_07_21_01_782.tcf.xml-9-14	2532889X_1989-12-07_01_016.tcf.xml-8-21	FWetzel	4	 	artikulieren
26120215_1986_01_07_01_262.tcf.xml-15-24	26120215_1973_08_31_01_082.tcf.xml-4-24	FWetzel	3	 	artikulieren
26120215_1973_08_31_01_082.tcf.xml-4-24	2532889X_1987-01-26_01_063.tcf.xml-22-22	FWetzel	2	 	artikulieren
26120215_1989_11_22_01_048.tcf.xml-9-19	2532889X_1968-02-18_01_060.tcf.xml-61-13	FWetzel	4	 	artikulieren
goethe_farbenlehre01_1810-4726-57	steinthal_grammatik_1855-2625-1	FWetzel	2	 	artikulieren
2532889X_1990-03-17_01_189.tcf.xml-35-10	26120215_1983_04_02_01_125.tcf.xml-6-44	FWetzel	3	 	artikulieren
2532889X_1966-07-09_01_121.tcf.xml-18-14	blumenbach_anatomie_1805-633-20	FWetzel	1	 	artikulieren
2532889X_1969-05-07_01_079.tcf.xml-5-20	26120215_1989_09_27_01_079.tcf.xml-23-29	FWetzel	3	 	artikulieren
2532889X_1967-11-29_01_257.tcf.xml-2-17	treviranus_biologie03_1805-449-3	FWetzel	1	 	artikulieren
26120215_1990_04_10_01_165.tcf.xml-2-43	vischer_aesthetik030204_1857-1991-49	FWetzel	2	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	2532889X_1990-06-08_01_386.tcf.xml-97-24	FWetzel	2	 	artikulieren
26120215_1990_05_19_01_567.tcf.xml-3-40	treviranus_biologie03_1805-3863-85	FWetzel	1	 	artikulieren
blumenbach_anatomie_1805-633-20	26120215_1989_12_09_01_378.tcf.xml-211-27	FWetzel	1	 	artikulieren
26120215_1973_08_31_01_082.tcf.xml-4-24	blumenbach_anatomie_1824-720-20	FWetzel	1	 	artikulieren
blumenbach_anatomie_1815-567-52	26120215_1976_03_10_01_156.tcf.xml-5-12	FWetzel	1	 	artikulieren
2532889X_1982-09-23_01_063.tcf.xml-8-21	26120215_1989_12_09_01_378.tcf.xml-211-27	FWetzel	3	 	artikulieren
2532889X_1980-03-05_01_060.tcf.xml-18-5	2532889X_1981-06-09_01_110.tcf.xml-14-1	FWetzel	4	 	artikulieren
blumenbach_anatomie_1824-618-52	steinthal_grammatik_1855-2531-7	FWetzel	1	 	artikulieren
2532889X_1981-01-22_01_065.tcf.xml-33-1	blumenbach_anatomie_1815-567-52	FWetzel	1	 	artikulieren
2532889X_1982-11-11_01_053.tcf.xml-14-7	2532889X_1967-11-29_01_257.tcf.xml-2-17	FWetzel	4	 	artikulieren
2532889X_1985-06-08_01_059.tcf.xml-32-19	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
steinthal_grammatik_1855-5500-13	2532889X_1990-01-17_01_045.tcf.xml-71-15	FWetzel	2	 	artikulieren
26120215_1989_07_29_01_027.tcf.xml-44-1	2532889X_1987-03-21_01_405.tcf.xml-96-21	FWetzel	4	 	artikulieren
26120215_1972_08_21_01_116.tcf.xml-14-27	steinthal_grammatik_1855-2625-1	FWetzel	3	 	artikulieren
26120215_1988_07_30_01_137.tcf.xml-5-23	blumenbach_anatomie_1815-806-31	FWetzel	1	 	artikulieren
blumenbach_anatomie2_1805-776-31	2532889X_1988-05-07_01_215.tcf.xml-13-3	FWetzel	1	 	artikulieren
2532889X_1985-12-13_01_061.tcf.xml-26-10	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	2	 	artikulieren
26120215_1986_01_07_01_262.tcf.xml-15-24	2532889X_1989-11-04_01_137.tcf.xml-16-35	FWetzel	3	 	artikulieren
2532889X_1986-12-13_01_220.tcf.xml-15-2	treviranus_biologie03_1805-380-35	FWetzel	1	 	artikulieren
treviranus_biologie06_1822-2602-51	treviranus_biologie01_1802-2066-33	FWetzel	4	 	artikulieren
treviranus_biologie03_1805-825-9	26120215_1990_04_10_01_165.tcf.xml-2-43	FWetzel	1	 	artikulieren
wernicke_symptomencomplex_1874-837-40	steinthal_grammatik_1855-4878-29	FWetzel	4	 	artikulieren
26120215_1986_01_07_01_262.tcf.xml-15-24	2532889X_1990-06-05_01_087.tcf.xml-33-37	FWetzel	2	 	artikulieren
26120215_1976_03_10_01_156.tcf.xml-5-12	2532889X_1988-08-20_01_267.tcf.xml-12-30	FWetzel	3	 	artikulieren
26120215_1990_01_11_01_089.tcf.xml-68-1	2532889X_1990-06-14_01_108.tcf.xml-17-22	FWetzel	2	 	artikulieren
2532889X_1990-06-22_01_104.tcf.xml-6-15	vischer_aesthetik030204_1857-537-2	FWetzel	2	 	artikulieren
steinthal_grammatik_1855-2531-7	2532889X_1982-09-23_01_063.tcf.xml-8-21	FWetzel	2	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	nn_nrhz067b2_1848-252-31	FWetzel	2	 	artikulieren
26120215_1990_07_21_01_782.tcf.xml-9-14	goerres_wunderhorn_1809-82-35	FWetzel	3	 	artikulieren
2532889X_1987-08-21_01_113.tcf.xml-26-18	2532889X_1985-06-08_01_059.tcf.xml-32-19	FWetzel	2	 	artikulieren
26120215_1973_08_31_01_082.tcf.xml-4-24	26120215_1990_01_11_01_089.tcf.xml-68-1	FWetzel	2	 	artikulieren
treviranus_biologie01_1802-2665-2	26120215_1986_01_07_01_262.tcf.xml-15-24	FWetzel	1	 	artikulieren
26120215_1971_10_24_01_106.tcf.xml-7-27	steinthal_grammatik_1855-5500-13	FWetzel	2	 	artikulieren
2532889X_1990-06-18_01_140.tcf.xml-4-48	2532889X_1990-03-17_01_189.tcf.xml-35-10	FWetzel	4	 	artikulieren
steinthal_grammatik_1855-2625-1	2532889X_1976-01-29_01_086.tcf.xml-25-15	FWetzel	2	 	artikulieren
26120215_1987_10_17_01_170.tcf.xml-20-30	26120215_1986_01_07_01_262.tcf.xml-15-24	FWetzel	2	 	artikulieren
2532889X_1985-06-08_01_059.tcf.xml-32-19	brehm_thierleben04_1867-19559-19	FWetzel	1	 	artikulieren
vischer_aesthetik030204_1857-1991-49	wernicke_symptomencomplex_1874-998-5	FWetzel	3	 	artikulieren
steinthal_grammatik_1855-5500-13	2532889X_1978-03-28_01_195.tcf.xml-21-16	FWetzel	2	 	artikulieren
2532889X_1981-05-29_01_052.tcf.xml-4-4	26120215_1972_08_21_01_116.tcf.xml-14-27	FWetzel	2	 	artikulieren
2532889X_1969-05-07_01_079.tcf.xml-5-20	vogt_briefe02_1851-5741-27	Zori	2	 	artikulieren
treviranus_biologie01_1802-2665-2	26120215_1990_10_25_01_128.tcf.xml-3-27	Zori	2	 	artikulieren
26120215_1974_01_11_01_062.tcf.xml-70-2	2532889X_1985-12-13_01_061.tcf.xml-26-10	Zori	3	 	artikulieren
26120215_1982_04_26_01_011.tcf.xml-4-23	steinthal_grammatik_1855-986-46	Zori	2	 	artikulieren
2532889X_1985-06-08_01_059.tcf.xml-32-19	26120215_1981_01_10_01_011.tcf.xml-10-21	Zori	3	 	artikulieren
2532889X_1982-09-23_01_063.tcf.xml-8-21	2532889X_1990-04-06_01_033.tcf.xml-7-49	Zori	3	 	artikulieren
2532889X_1990-06-18_01_140.tcf.xml-4-48	26120215_1973_08_31_01_082.tcf.xml-4-24	Zori	2	 	artikulieren
2532889X_1981-06-09_01_110.tcf.xml-14-1	26120215_1974_01_11_01_062.tcf.xml-70-2	Zori	4	 	artikulieren
2532889X_1989-12-07_01_016.tcf.xml-8-21	nn_nrhz067b2_1848-252-31	Zori	4	 	artikulieren
26120215_1990_05_19_01_367.tcf.xml-45-7	26120215_1990_04_10_01_165.tcf.xml-2-43	Zori	3	 	artikulieren
26120215_1989_11_22_01_048.tcf.xml-9-19	2532889X_1979-04-19_01_061.tcf.xml-43-31	Zori	4	 	artikulieren
2532889X_1980-03-05_01_060.tcf.xml-18-5	2532889X_1966-07-09_01_121.tcf.xml-18-14	Zori	3	 	artikulieren
nn_nrhz185b_1849-118-7	26120215_1986_01_07_01_262.tcf.xml-15-24	Zori	3	 	artikulieren
blumenbach_anatomie2_1805-544-49	2532889X_1990-01-17_01_045.tcf.xml-71-15	Zori	1	 	artikulieren
26120215_1976_03_10_01_156.tcf.xml-5-12	2532889X_1988-05-07_01_215.tcf.xml-13-3	Zori	4	 	artikulieren
26120215_1971_10_24_01_106.tcf.xml-7-27	blumenbach_knochen_1807-3239-19	Zori	1	 	artikulieren
2532889X_1987-01-26_01_063.tcf.xml-22-22	blumenbach_anatomie_1805-633-20	Zori	1	 	artikulieren
2532889X_1990-08-11_01_041.tcf.xml-6-10	2532889X_1989-03-04_01_195.tcf.xml-4-21	Zori	4	 	artikulieren
2532889X_1990-01-17_01_045.tcf.xml-71-15	26120215_1990_04_07_01_173.tcf.xml-55-0	Zori	3	 	artikulieren
2532889X_1978-01-19_01_059.tcf.xml-33-56	2532889X_1966-07-09_01_121.tcf.xml-18-14	Zori	3	 	artikulieren
2532889X_1988-08-26_01_106.tcf.xml-16-15	2532889X_1987-03-21_01_405.tcf.xml-96-21	Zori	3	 	artikulieren
26120215_1990_07_21_01_782.tcf.xml-9-14	26120215_1982_04_26_01_011.tcf.xml-4-23	Zori	4	 	artikulieren
brehm_thierleben04_1867-19559-19	26120215_1971_10_24_01_106.tcf.xml-7-27	Zori	1	 	artikulieren
2532889X_1987-07-01_01_059.tcf.xml-21-31	26120215_1971_10_24_01_106.tcf.xml-7-27	Zori	4	 	artikulieren
beyer_poetik01_1882-7479-21	2532889X_1966-10-20_01_054.tcf.xml-64-7	Zori	3	 	artikulieren
valentin_entwicklungsgeschichte_1835-3185-9	beyer_poetik01_1882-7479-21	Zori	1	 	artikulieren
blumenbach_anatomie_1805-533-78	2532889X_1988-08-26_01_106.tcf.xml-16-15	Zori	1	 	artikulieren
treviranus_biologie01_1802-2665-2	vogt_briefe02_1851-338-28	Zori	4	 	artikulieren
treviranus_biologie03_1805-1462-77	blumenbach_anatomie_1824-867-31	Zori	4	 	artikulieren
berg_ostasien04_1873-3639-31	blumenbach_knochen_1807-3239-19	Zori	1	 	artikulieren
26120215_1983_07_28_01_098.tcf.xml-12-16	2532889X_1968-02-18_01_060.tcf.xml-61-13	Zori	4	 	artikulieren
26120215_1990_03_27_01_069.tcf.xml-23-36	treviranus_biologie01_1802-2066-33	Zori	1	 	artikulieren
2532889X_1990-06-08_01_386.tcf.xml-97-24	2532889X_1975-12-01_01_164.tcf.xml-161-17	Zori	3	 	artikulieren
2532889X_1987-07-01_01_059.tcf.xml-21-31	goethe_leben01_1811-1983-8	Zori	3	 	artikulieren
26120215_1989_07_29_01_027.tcf.xml-44-1	2532889X_1981-05-29_01_052.tcf.xml-4-4	Zori	3	 	artikulieren
2532889X_1989-11-04_01_137.tcf.xml-16-35	2532889X_1982-09-23_01_063.tcf.xml-8-21	Zori	3	 	artikulieren
2532889X_1987-01-26_01_063.tcf.xml-22-22	nn_nrhz185b_1849-118-7	Zori	3	 	artikulieren
26120215_1990_06_22_01_339.tcf.xml-44-4	2532889X_1968-02-18_01_060.tcf.xml-61-13	Zori	3	 	artikulieren
26120215_1971_10_24_01_106.tcf.xml-7-27	26120215_1990_06_22_01_339.tcf.xml-44-4	Zori	3	 	artikulieren
blumenbach_anatomie2_1805-645-20	2532889X_1987-10-31_01_504.tcf.xml-2-27	Zori	1	 	artikulieren
vogt_briefe02_1851-338-28	2532889X_1981-05-29_01_052.tcf.xml-4-4	Zori	1	 	artikulieren
26120215_1990_04_07_01_173.tcf.xml-55-0	treviranus_biologie01_1802-2665-2	Zori	1	 	artikulieren
26120215_1984_08_21_01_070.tcf.xml-10-29	vogt_briefe02_1851-338-28	Zori	1	 	artikulieren
varnhagen_rahel03_1834-2745-3	2532889X_1985-12-07_01_368.tcf.xml-21-8	Zori	0	 	artikulieren
steinthal_grammatik_1855-4878-29	2532889X_1985-12-07_01_368.tcf.xml-21-8	Zori	3	 	artikulieren
treviranus_biologie06_1822-2300-25	blumenbach_anatomie_1824-867-31	Zori	4	 	artikulieren
clodius_poetik01_1804-3077-39	alexis_ruhe05_1852-5115-10	Zori	3	 	artikulieren
blumenbach_anatomie_1824-867-31	26120215_1965_11_19_01_089.tcf.xml-6-16	Zori	1	 	artikulieren
2532889X_1990-06-22_01_104.tcf.xml-6-15	2532889X_1988-08-20_01_267.tcf.xml-12-30	Zori	3	 	artikulieren
2532889X_1970-07-29_01_147.tcf.xml-19-27	goerres_volksbuecher_1807-152-102	Zori	3	 	artikulieren
treviranus_biologie01_1802-2665-2	26120215_1976_03_10_01_156.tcf.xml-5-12	Zori	2	 	artikulieren
beyer_poetik01_1882-7479-21	goerres_wunderhorn_1809-82-35	Zori	3	 	artikulieren
26120215_1965_11_19_01_089.tcf.xml-6-16	brehm_thierleben04_1867-19559-19	Zori	1	 	artikulieren
2532889X_1988-05-07_01_215.tcf.xml-13-3	26120215_1983_07_28_01_098.tcf.xml-12-16	Zori	4	 	artikulieren
26120215_1981_01_10_01_011.tcf.xml-10-21	2532889X_1975-05-21_01_064.tcf.xml-5-2	Zori	4	 	artikulieren
2532889X_1990-06-08_01_386.tcf.xml-97-24	treviranus_biologie01_1802-2066-33	Zori	1	 	artikulieren
vogt_briefe02_1851-535-61	goerres_wunderhorn_1809-82-35	Zori	1	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	treviranus_biologie03_1805-1462-77	Zori	1	 	artikulieren
2532889X_1989-12-07_01_016.tcf.xml-8-21	26120215_1989_07_29_01_027.tcf.xml-44-1	Zori	3	 	artikulieren
vogt_briefe02_1851-5741-27	valentin_entwicklungsgeschichte_1835-3185-9	Zori	1	 	artikulieren
26120215_1988_08_20_01_052.tcf.xml-20-32	2532889X_1979-04-19_01_061.tcf.xml-43-31	Zori	4	 	artikulieren
goerres_wunderhorn_1809-82-35	2532889X_1990-06-08_01_386.tcf.xml-97-24	Zori	3	 	artikulieren
26120215_1972_08_21_01_116.tcf.xml-14-27	goerres_volksbuecher_1807-152-102	Zori	2	 	artikulieren
vogt_briefe02_1851-5741-27	26120215_1990_10_25_01_128.tcf.xml-3-27	Zori	2	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	2532889X_1977-10-15_01_383.tcf.xml-64-3	Zori	0	 	artikulieren
2532889X_1988-11-23_01_005.tcf.xml-23-3	2532889X_1987-10-31_01_504.tcf.xml-2-27	Zori	4	 	artikulieren
26120215_1990_01_11_01_089.tcf.xml-68-1	2532889X_1977-10-15_01_383.tcf.xml-64-3	stekade	3	 	artikulieren
26120215_1989_09_27_01_079.tcf.xml-23-29	goerres_volksbuecher_1807-152-102	stekade	3	 	artikulieren
26120215_1990_07_31_01_316.tcf.xml-10-12	26120215_1972_08_21_01_116.tcf.xml-14-27	stekade	2	 	artikulieren
blumenbach_knochen_1807-1442-28	blumenbach_anatomie2_1805-776-31	stekade	0	 	artikulieren
26120215_1965_11_19_01_089.tcf.xml-6-16	2532889X_1979-04-19_01_061.tcf.xml-43-31	stekade	3	 	artikulieren
26120215_1979_06_05_01_167.tcf.xml-6-7	26120215_1988_09_02_01_087.tcf.xml-15-1	stekade	0	 	artikulieren
26120215_1989_07_29_01_027.tcf.xml-44-1	blumenbach_anatomie_1805-533-78	stekade	1	 	artikulieren
2532889X_1967-11-29_01_257.tcf.xml-2-17	steinthal_grammatik_1855-4878-29	stekade	1	 	artikulieren
2532889X_1990-04-06_01_033.tcf.xml-7-49	2532889X_1990-08-11_01_041.tcf.xml-6-10	stekade	3	 	artikulieren
blumenbach_anatomie2_1805-544-49	treviranus_biologie06_1822-2300-25	stekade	3	 	artikulieren
2532889X_1978-03-28_01_195.tcf.xml-21-16	2532889X_1981-05-29_01_052.tcf.xml-4-4	stekade	3	 	artikulieren
blumenbach_anatomie2_1805-544-49	steinthal_grammatik_1855-2531-7	stekade	1	 	artikulieren
blumenbach_anatomie_1824-720-20	brehm_thierleben04_1867-19559-19	stekade	3	 	artikulieren
blumenbach_knochen_1807-3711-21	treviranus_biologie01_1802-2066-33	stekade	3	 	artikulieren
alexis_ruhe05_1852-5115-10	26120215_1990_07_21_01_782.tcf.xml-9-14	stekade	2	 	artikulieren
2532889X_1990-01-17_01_045.tcf.xml-71-15	blumenbach_knochen_1807-1442-28	stekade	1	 	artikulieren
2532889X_1984-02-16_01_072.tcf.xml-3-19	nn_nrhz090_1848-614-7	stekade	3	 	artikulieren
vischer_aesthetik030204_1857-1991-49	26120215_1990_04_07_01_173.tcf.xml-55-0	stekade	2	 	artikulieren
2532889X_1989-11-04_01_137.tcf.xml-16-35	goethe_leben01_1811-1983-8	stekade	3	 	artikulieren
26120215_1987_10_17_01_170.tcf.xml-20-30	steinthal_grammatik_1855-2625-1	stekade	2	 	artikulieren
26120215_1981_02_18_01_077.tcf.xml-13-30	2532889X_1975-12-01_01_164.tcf.xml-161-17	stekade	2	 	artikulieren
26120215_1973_04_10_01_136.tcf.xml-13-5	26120215_1990_07_21_01_782.tcf.xml-9-14	stekade	3	 	artikulieren
2532889X_1982-11-11_01_053.tcf.xml-14-7	holtei_vagabunden02_1852-1389-8	stekade	2	 	artikulieren
treviranus_biologie06_1822-2300-25	steinthal_grammatik_1855-5500-13	stekade	1	 	artikulieren
blumenbach_anatomie2_1805-776-31	2532889X_1989-10-31_01_095.tcf.xml-15-23	stekade	1	 	artikulieren
2532889X_1981-03-21_01_043.tcf.xml-24-31	26120215_1986_01_07_01_262.tcf.xml-15-24	stekade	3	 	artikulieren
brehm_thierleben04_1867-19559-19	2532889X_1985-12-07_01_368.tcf.xml-21-8	stekade	1	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	blumenbach_knochen_1807-3239-19	stekade	1	 	artikulieren
2532889X_1986-12-13_01_220.tcf.xml-15-2	2532889X_1978-12-20_01_052.tcf.xml-23-1	stekade	0	 	artikulieren
26120215_1990_01_11_01_089.tcf.xml-68-1	2532889X_1966-10-20_01_054.tcf.xml-64-7	stekade	3	 	artikulieren
nn_nrhz067b2_1848-252-31	26120215_1974_01_11_01_062.tcf.xml-70-2	stekade	3	 	artikulieren
vogt_briefe02_1851-5741-27	26120215_1966_10_04_01_197.tcf.xml-14-34	stekade	4	 	artikulieren
blumenbach_anatomie2_1805-645-20	26120215_1988_07_30_01_137.tcf.xml-5-23	stekade	1	 	artikulieren
26120215_1989_09_27_01_079.tcf.xml-23-29	griesinger_psychische_1845-3878-13	stekade	2	 	artikulieren
munzinger_japaner_1898-466-14	26120215_1976_03_10_01_156.tcf.xml-5-12	stekade	2	 	artikulieren
26120215_1979_06_05_01_167.tcf.xml-6-7	26120215_1981_02_18_01_077.tcf.xml-13-30	stekade	3	 	artikulieren
munzinger_japaner_1898-466-14	2532889X_1988-08-26_01_106.tcf.xml-16-15	stekade	2	 	artikulieren
treviranus_biologie06_1822-2300-25	2532889X_1988-08-20_01_267.tcf.xml-12-30	stekade	1	 	artikulieren
2532889X_1966-07-09_01_121.tcf.xml-18-14	2532889X_1990-06-22_01_104.tcf.xml-6-15	stekade	3	 	artikulieren
26120215_1973_04_10_01_136.tcf.xml-13-5	treviranus_biologie03_1805-447-3	stekade	1	 	artikulieren
treviranus_biologie01_1802-2665-2	2532889X_1987-09-18_01_055.tcf.xml-5-5	stekade	2	 	artikulieren
26120215_1988_09_02_01_087.tcf.xml-15-1	2532889X_1982-11-11_01_053.tcf.xml-14-7	stekade	0	 	artikulieren
2532889X_1989-12-07_01_016.tcf.xml-8-21	goerres_volksbuecher_1807-152-102	stekade	2	 	artikulieren
treviranus_biologie01_1802-2066-33	2532889X_1967-11-29_01_257.tcf.xml-2-17	stekade	0	 	artikulieren
2532889X_1981-06-09_01_110.tcf.xml-14-1	vogt_briefe02_1851-5741-27	stekade	2	 	artikulieren
2532889X_1989-12-07_01_016.tcf.xml-8-21	2532889X_1985-06-08_01_059.tcf.xml-32-19	stekade	2	 	artikulieren
nn_nrhz067b2_1848-252-31	26120215_1987_10_17_01_170.tcf.xml-20-30	stekade	3	 	artikulieren
clodius_poetik01_1804-3077-39	varnhagen_rahel03_1834-2745-3	stekade	0	 	artikulieren
