identifier1	identifier2	annotator	judgment	comment	lemma
fic_2001_29928.txt-47-18	news_1975_732074.txt-26-37	amariac810	0	 	stab_nn
fic_1846_4464.txt-4749-50	fic_2002_28307.txt-172-27	amariac810	3	 	stab_nn
fic_1848_7193.txt-2409-45	news_1978_733578.txt-0-25	amariac810	0	 	stab_nn
fic_1859_9216.txt-1698-10	fic_1858_7888.txt-80-176	amariac810	2	 	stab_nn
fic_1848_8147.txt-43-36	fic_1859_9216.txt-1698-10	amariac810	0	 	stab_nn
fic_1856_9779.txt-6643-19	fic_2001_29928.txt-47-18	amariac810	2	 	stab_nn
nf_1824_747448.txt-2264-37	fic_1850_4498.txt-907-23	amariac810	0	 	stab_nn
fic_1846_4464.txt-4604-54	fic_1988_780086.txt-469-4	amariac810	3	 	stab_nn
fic_1980_10659.txt-7615-40	fic_1993_25032.txt-3201-22	amariac810	0	 	stab_nn
fic_1849_7347.txt-633-8	fic_1842_7289.txt-3623-8	emmaccaulfield	3	 	stab_nn
fic_1964_10446.txt-178-4	mag_1851_589926.txt-96-45	emmaccaulfield	2	 	stab_nn
news_1965_724779.txt-9-11	fic_1993_53866.txt-264-12	emmaccaulfield	1	 	stab_nn
fic_1981_782024.txt-1434-14	fic_1827_9763.txt-5388-22	emmaccaulfield	3	 	stab_nn
mag_1837_554503.txt-162-31	fic_1994_54062.txt-398-18	emmaccaulfield	2	 	stab_nn
fic_1981_782024.txt-1434-14	fic_1840_7681.txt-544-33	emmaccaulfield	3	 	stab_nn
fic_1854_8328.txt-726-3	mag_1850_555606.txt-84-28	emmaccaulfield	4	 	stab_nn
fic_1835_7327.txt-2564-6	fic_2000_52610.txt-377-24	emmaccaulfield	2	 	stab_nn
fic_1981_10685.txt-370-7	fic_1822_7244.txt-4195-18	emmaccaulfield	2	 	stab_nn
fic_1846_4464.txt-2282-11	fic_1815_8708.txt-1575-1	emmaccaulfield	1	 	stab_nn
fic_1994_54062.txt-398-18	fic_2000_29517.txt-210-22	emmaccaulfield	2	 	stab_nn
fic_1993_53866.txt-264-12	mag_1853_566334.txt-489-87	emmaccaulfield	1	 	stab_nn
news_1965_724779.txt-9-11	mag_1965_313183.txt-8-6	emmaccaulfield	1	 	stab_nn
news_2006_636147.txt-23-5	mag_1851_589926.txt-96-45	emmaccaulfield	2	 	stab_nn
news_1985_668623.txt-14-5	fic_1835_7016.txt-2912-63	emmaccaulfield	1	 	stab_nn
fic_2001_29928.txt-47-18	fic_1832_8862.txt-359-3	emmaccaulfield	1	 	stab_nn
mag_1837_554453.txt-250-23	news_1982_735447.txt-25-11	emmaccaulfield	1	 	stab_nn
mag_1851_589926.txt-96-45	fic_1835_7016.txt-2912-63	emmaccaulfield	4	 	stab_nn
fic_1996_54331.txt-52-9	mag_1972_479300.txt-442-8	emmaccaulfield	2	 	stab_nn
fic_1828_7034.txt-317-9	fic_1994_54062.txt-398-18	emmaccaulfield	2	 	stab_nn
fic_1980_10659.txt-7615-40	fic_1994_14635.txt-259-10	emmaccaulfield	4	 	stab_nn
fic_1996_54464.txt-617-5	news_1976_732855.txt-8-6	emmaccaulfield	1	 	stab_nn
fic_1854_8328.txt-726-3	fic_1840_7681.txt-544-33	emmaccaulfield	4	 	stab_nn
fic_2008_36283.txt-277-9	fic_1860_9791.txt-3571-2	emmaccaulfield	2	 	stab_nn
fic_2004_49118.txt-73-4	fic_1973_10570.txt-862-34	emmaccaulfield	4	 	stab_nn
fic_1964_10446.txt-178-4	news_1980_668150.txt-20-4	emmaccaulfield	1	 	stab_nn
fic_1966_10477.txt-9251-28	fic_1835_7172.txt-4108-12	emmaccaulfield	4	 	stab_nn
fic_1969_10518.txt-6417-13	news_1982_735447.txt-25-11	emmaccaulfield	1	 	stab_nn
mag_1974_283983.txt-5-10	fic_2000_52610.txt-377-24	shur	1	 	stab_nn
fic_1849_7347.txt-633-8	fic_1835_7063.txt-3842-15	shur	0	 	stab_nn
mag_1984_492132.txt-48-4	fic_2009_36432.txt-425-1	shur	4	 	stab_nn
mag_2007_388314.txt-297-21	fic_1860_9791.txt-3571-2	shur	1	 	stab_nn
fic_2007_51973.txt-18-19	fic_1981_10685.txt-370-7	shur	2	 	stab_nn
fic_1844_7148.txt-1555-4	fic_1856_1552.txt-7433-32	shur	0	 	stab_nn
news_1965_724779.txt-9-11	nf_1855_747674.txt-136-12	shur	0	 	stab_nn
fic_1859_270.txt-2892-15	fic_1854_8328.txt-726-3	shur	4	 	stab_nn
fic_1852_69.txt-7613-20	fic_1964_10446.txt-178-4	shur	2	 	stab_nn
mag_1984_492132.txt-48-4	fic_1828_7034.txt-317-9	shur	4	 	stab_nn
mag_1966_478639.txt-276-22	mag_1986_432267.txt-85-11	shur	4	 	stab_nn
mag_1837_554453.txt-250-23	news_1976_732855.txt-8-6	shur	4	 	stab_nn
fic_1835_7063.txt-3842-15	mag_1974_283983.txt-5-10	shur	0	 	stab_nn
fic_1995_39256.txt-9-46	fic_1843_7026.txt-2497-1	shur	3	 	stab_nn
fic_1840_7681.txt-544-33	mag_1848_565767.txt-261-31	shur	4	 	stab_nn
fic_1960_4443.txt-1324-13	fic_1841_799.txt-2507-18	shur	2	 	stab_nn
fic_1977_780161.txt-804-16	fic_1859_9216.txt-1698-10	shur	4	 	stab_nn
fic_1849_7006.txt-1593-22	fic_1849_7218.txt-3615-37	shur	4	 	stab_nn
fic_1850_4498.txt-907-23	fic_1999_44319.txt-399-10	shur	0	 	stab_nn
fic_1994_14635.txt-259-10	fic_1987_10753.txt-4767-5	shur	4	 	stab_nn
mag_1966_431722.txt-99-10	fic_1986_10741.txt-4153-6	shur	2	 	stab_nn
mag_1850_555606.txt-84-28	fic_1840_7681.txt-544-33	shur	2	 	stab_nn
fic_1973_10570.txt-862-34	nf_1987_774097.txt-1384-38	shur	1	 	stab_nn
fic_1978_23932.txt-190-14	fic_1986_10741.txt-4153-6	shur	1	 	stab_nn
fic_1846_4462.txt-3486-16	fic_1854_8328.txt-726-3	shur	3	 	stab_nn
fic_1994_41243.txt-295-21	fic_1978_10636.txt-7924-6	shur	4	 	stab_nn
fic_1999_44319.txt-399-10	mag_1976_490783.txt-2-2	shur	0	 	stab_nn
mag_1851_555737.txt-143-20	fic_1986_10741.txt-4153-6	shur	3	 	stab_nn
fic_1849_7006.txt-1593-22	mag_1976_490783.txt-2-2	shur	1	 	stab_nn
fic_1860_1818.txt-240-18	fic_1848_7193.txt-9328-12	shur	1	 	stab_nn
fic_1960_4443.txt-1324-13	fic_2002_28307.txt-172-27	shur	1	 	stab_nn
mag_1853_566334.txt-489-87	fic_1847_7194.txt-1078-39	shur	1	 	stab_nn
fic_1996_54331.txt-52-9	mag_1965_313183.txt-8-6	shur	1	 	stab_nn
fic_1995_52955.txt-622-4	mag_1851_589926.txt-96-45	shur	0	 	stab_nn
mag_1966_210733.txt-23-34	fic_1835_8114.txt-1111-137	shur	2	 	stab_nn
fic_1846_4464.txt-4612-22	fic_1995_39423.txt-435-53	shur	0	 	stab_nn
fic_2005_780526.txt-1116-22	fic_1846_4462.txt-3486-16	shur	4	 	stab_nn
nf_1853_747555.txt-1471-18	fic_1996_54331.txt-52-9	shur	2	 	stab_nn
fic_1815_8708.txt-1575-1	fic_1849_7218.txt-3615-37	shur	0	 	stab_nn
mag_1991_422593.txt-111-19	fic_1995_39256.txt-9-46	amariac810	4	 	stab_nn
mag_1991_422593.txt-111-19	mag_1848_565767.txt-261-31	amariac810	2	 	stab_nn
fic_1846_4464.txt-4604-54	fic_1838_7253.txt-2575-1	amariac810	4	 	stab_nn
fic_1990_53202.txt-50-14	fic_1832_8751.txt-1487-13	amariac810	2	 	stab_nn
mag_1853_566334.txt-489-87	fic_1981_780032.txt-2469-6	amariac810	2	 	stab_nn
fic_1846_4464.txt-2282-11	fic_2005_33100.txt-174-26	amariac810	4	 	stab_nn
fic_1964_10446.txt-178-4	fic_1860_1818.txt-240-18	amariac810	2	 	stab_nn
mag_1853_566334.txt-489-85	fic_1969_10510.txt-1184-34	amariac810	2	 	stab_nn
fic_2005_33100.txt-174-26	news_2006_636147.txt-23-5	amariac810	2	 	stab_nn
fic_1981_780032.txt-2469-6	fic_2003_48660.txt-213-14	amariac810	2	 	stab_nn
mag_1850_555606.txt-84-28	mag_1848_565767.txt-261-31	amariac810	4	 	stab_nn
fic_1995_39387.txt-119-6	fic_1856_1552.txt-7433-32	amariac810	2	 	stab_nn
fic_2002_28307.txt-172-27	fic_1988_780086.txt-469-4	amariac810	4	 	stab_nn
fic_1840_7292.txt-4202-23	mag_1837_554503.txt-162-31	amariac810	4	 	stab_nn
fic_1825_7041.txt-3242-16	fic_1847_7194.txt-1078-39	amariac810	4	 	stab_nn
fic_1989_780082.txt-1559-10	fic_1859_270.txt-2892-15	amariac810	2	 	stab_nn
mag_1966_478639.txt-276-22	fic_2009_36924.txt-37-21	amariac810	2	 	stab_nn
mag_1972_479300.txt-442-8	fic_1854_9826.txt-8462-17	amariac810	2	 	stab_nn
mag_1965_313183.txt-8-6	fic_1858_7888.txt-80-176	amariac810	2	 	stab_nn
fic_1984_14568.txt-1957-9	fic_1841_799.txt-2507-18	amariac810	4	 	stab_nn
fic_1995_52955.txt-622-4	fic_2009_36924.txt-37-21	amariac810	2	 	stab_nn
mag_1841_586607.txt-160-13	fic_1985_780044.txt-3042-8	amariac810	4	 	stab_nn
fic_1846_4464.txt-4116-8	fic_1848_8147.txt-43-36	amariac810	4	 	stab_nn
fic_2006_51442.txt-494-8	fic_2003_48660.txt-213-14	amariac810	0	 	stab_nn
fic_1961_10407.txt-9969-10	mag_1853_504732.txt-881-9	amariac810	2	 	stab_nn
fic_1827_9763.txt-5388-22	fic_1977_780161.txt-804-16	amariac810	2	 	stab_nn
mag_1851_555737.txt-143-20	fic_1981_782024.txt-1434-14	amariac810	2	 	stab_nn
fic_2009_36924.txt-37-21	nf_1824_747448.txt-2264-37	amariac810	0	 	stab_nn
fic_1815_8708.txt-1575-1	fic_1969_10510.txt-1184-34	amariac810	0	 	stab_nn
fic_1858_7888.txt-80-176	fic_1978_10636.txt-7924-6	amariac810	0	 	stab_nn
fic_1835_8114.txt-1111-137	fic_1815_8708.txt-1575-1	amariac810	0	 	stab_nn
fic_1839_7477.txt-5300-10	fic_2006_51442.txt-494-8	amariac810	0	 	stab_nn
fic_1973_10570.txt-862-34	fic_1846_4464.txt-2011-69	amariac810	2	 	stab_nn
fic_1843_7026.txt-2497-1	fic_2003_32366.txt-8-1	amariac810	0	 	stab_nn
fic_1973_10570.txt-862-34	fic_1985_10737.txt-1492-7	amariac810	2	 	stab_nn
fic_1846_4464.txt-4749-50	fic_1996_54331.txt-52-9	amariac810	0	 	stab_nn
news_1998_626742.txt-55-5	fic_1969_10510.txt-1184-34	amariac810	2	 	stab_nn
mag_1853_566334.txt-489-87	mag_1986_432267.txt-85-11	amariac810	0	 	stab_nn
fic_1988_780086.txt-469-4	mag_1984_492132.txt-48-4	amariac810	3	 	stab_nn
fic_1835_7172.txt-4108-12	fic_2002_28307.txt-172-27	amariac810	0	 	stab_nn
fic_1847_7194.txt-1078-39	news_1965_724779.txt-9-11	amariac810	2	 	stab_nn
mag_1974_283983.txt-5-10	fic_1846_4464.txt-2282-11	amariac810	0	 	stab_nn
fic_1842_7289.txt-3623-8	fic_1994_54062.txt-398-18	emmaccaulfield	2	 	stab_nn
fic_1977_780095.txt-1626-6	fic_1962_10417.txt-5402-13	emmaccaulfield	1	 	stab_nn
fic_1833_7240.txt-509-1	mag_1965_431712.txt-29-19	emmaccaulfield	2	 	stab_nn
fic_1858_7888.txt-80-176	news_1998_626742.txt-55-5	emmaccaulfield	1	 	stab_nn
fic_1989_10779.txt-3809-7	mag_1855_556096.txt-212-21	emmaccaulfield	2	 	stab_nn
fic_1995_39423.txt-435-53	fic_1835_8114.txt-1111-137	emmaccaulfield	2	 	stab_nn
mag_1853_504732.txt-881-9	fic_1838_7253.txt-2575-1	emmaccaulfield	2	 	stab_nn
fic_1849_7006.txt-1593-22	news_2001_661942.txt-5-14	emmaccaulfield	1	 	stab_nn
fic_1848_8147.txt-43-36	fic_2004_49118.txt-432-21	emmaccaulfield	1	 	stab_nn
mag_1853_566332.txt-217-46	fic_1840_7292.txt-4202-23	emmaccaulfield	3	 	stab_nn
news_2000_603039.txt-17-10	mag_1857_556291.txt-61-39	emmaccaulfield	3	 	stab_nn
news_1980_668150.txt-20-4	fic_1850_4498.txt-907-23	emmaccaulfield	2	 	stab_nn
fic_2003_48660.txt-213-14	fic_1990_53202.txt-50-14	emmaccaulfield	1	 	stab_nn
fic_1851_1184.txt-3020-5	fic_1839_7477.txt-2881-19	emmaccaulfield	2	 	stab_nn
mag_1973_281092.txt-1-13	fic_1984_14568.txt-1957-9	emmaccaulfield	2	 	stab_nn
fic_1860_1818.txt-240-18	fic_1835_7016.txt-2912-63	emmaccaulfield	4	 	stab_nn
fic_1999_44319.txt-399-10	fic_1839_7001.txt-67-21	emmaccaulfield	3	 	stab_nn
fic_1856_1552.txt-7433-32	fic_1856_9779.txt-6643-19	emmaccaulfield	0	 	stab_nn
nf_1824_747448.txt-2264-37	fic_2002_31327.txt-372-6	emmaccaulfield	3	 	stab_nn
fic_1840_7681.txt-544-33	fic_1843_7026.txt-1486-5	emmaccaulfield	3	 	stab_nn
fic_1973_10570.txt-862-34	fic_1840_7681.txt-544-33	emmaccaulfield	1	 	stab_nn
fic_1835_7327.txt-2564-6	fic_1859_9216.txt-1698-10	emmaccaulfield	3	 	stab_nn
fic_1848_8147.txt-43-36	fic_1839_7297.txt-548-6	emmaccaulfield	4	 	stab_nn
fic_2008_36283.txt-277-9	fic_1848_8147.txt-43-36	emmaccaulfield	2	 	stab_nn
fic_1981_780030.txt-128-12	fic_1839_7477.txt-5300-10	emmaccaulfield	3	 	stab_nn
fic_1962_10417.txt-5402-13	fic_2004_49118.txt-432-21	emmaccaulfield	1	 	stab_nn
fic_1995_39387.txt-119-6	fic_1854_8328.txt-726-3	emmaccaulfield	3	 	stab_nn
nf_1826_747833.txt-380-12	fic_1846_4464.txt-4612-22	emmaccaulfield	4	 	stab_nn
fic_1850_4498.txt-907-23	fic_1969_10510.txt-1184-34	emmaccaulfield	2	 	stab_nn
mag_1833_564480.txt-184-16	mag_1853_504732.txt-881-9	emmaccaulfield	2	 	stab_nn
fic_1860_8585.txt-168-22	mag_1837_554453.txt-250-23	emmaccaulfield	2	 	stab_nn
fic_1984_14568.txt-1957-9	fic_1973_10570.txt-862-34	emmaccaulfield	1	 	stab_nn
fic_1996_54331.txt-52-9	fic_2004_49118.txt-73-4	emmaccaulfield	1	 	stab_nn
mag_1854_566434.txt-95-14	mag_1853_566332.txt-217-46	emmaccaulfield	2	 	stab_nn
mag_1855_556096.txt-212-21	fic_1858_7888.txt-80-176	emmaccaulfield	2	 	stab_nn
fic_1850_4498.txt-670-17	fic_2006_51442.txt-550-13	emmaccaulfield	1	 	stab_nn
fic_1981_780030.txt-128-12	fic_1978_10636.txt-7924-6	shur	4	 	stab_nn
mag_1965_313183.txt-8-6	fic_1835_7172.txt-4168-10	shur	1	 	stab_nn
fic_1986_10741.txt-4153-6	fic_1989_10779.txt-3809-7	shur	2	 	stab_nn
fic_1856_1552.txt-7433-32	mag_1826_553767.txt-39-32	shur	0	 	stab_nn
nf_1836_749613.txt-1271-23	fic_1994_41243.txt-295-21	shur	2	 	stab_nn
fic_2004_49118.txt-432-21	fic_1832_8751.txt-1487-13	shur	1	 	stab_nn
mag_1855_556096.txt-212-21	fic_1986_10741.txt-4153-6	shur	1	 	stab_nn
fic_2002_31327.txt-372-6	mag_1857_556291.txt-61-39	shur	0	 	stab_nn
mag_1965_313183.txt-8-6	fic_1846_4462.txt-3486-16	shur	1	 	stab_nn
fic_1993_25032.txt-3201-22	mag_1853_566332.txt-217-46	shur	3	 	stab_nn
fic_1854_9826.txt-8462-17	fic_1960_4443.txt-1324-13	shur	1	 	stab_nn
fic_1995_39423.txt-435-53	fic_1858_1282.txt-4968-21	shur	2	 	stab_nn
mag_1853_566334.txt-489-85	fic_1995_39256.txt-9-46	shur	4	 	stab_nn
fic_1969_10518.txt-6417-13	fic_1986_780060.txt-4270-8	shur	4	 	stab_nn
mag_1837_554453.txt-250-23	fic_1843_8699.txt-1306-1	shur	2	 	stab_nn
news_1978_733578.txt-0-25	fic_1819_8693.txt-536-8	shur	2	 	stab_nn
mag_1855_556096.txt-212-21	fic_1961_10407.txt-9969-10	shur	2	 	stab_nn
news_1978_733578.txt-0-25	fic_1835_7328.txt-554-4	shur	4	 	stab_nn
nf_1849_749269.txt-2196-8	mag_1984_492132.txt-48-4	shur	3	 	stab_nn
news_1976_732855.txt-8-6	mag_1991_422593.txt-111-19	shur	2	 	stab_nn
fic_1825_7041.txt-3242-16	nf_1853_747555.txt-1471-18	shur	3	 	stab_nn
fic_1854_8328.txt-726-3	fic_2009_36924.txt-37-21	shur	2	 	stab_nn
mag_1986_432267.txt-85-11	fic_1984_14568.txt-1957-9	shur	3	 	stab_nn
fic_1839_7477.txt-5300-10	mag_1826_553767.txt-39-32	shur	4	 	stab_nn
mag_1961_268345.txt-2-7	nf_1824_747448.txt-2264-37	shur	2	 	stab_nn
fic_1833_7240.txt-509-1	fic_2006_51442.txt-494-8	shur	0	 	stab_nn
fic_1843_8699.txt-1306-1	fic_1961_10407.txt-9969-10	shur	2	 	stab_nn
mag_1966_431722.txt-99-10	fic_1846_4464.txt-4749-50	shur	4	 	stab_nn
fic_2004_49118.txt-73-4	fic_1851_1184.txt-3020-5	shur	2	 	stab_nn
