identifier1	identifier2	annotator	judgment	comment	lemma
26120215_1971_11_16_01_287.tcf.xml-31-9	2532889X_1956-10-27_01_038.tcf.xml-49-12	FWetzel	3	 	packen
kretzer_timpe_1888-2955-5	26120215_1956_02_29_01_004.tcf.xml-18-6	FWetzel	3	 	packen
vischer_poetik_1857-3822-12	26120215_1963_07_26_01_294.tcf.xml-9-1	FWetzel	2	 	packen
26120215_1961_01_22_01_253.tcf.xml-10-20	26120215_1972_11_03_01_177.tcf.xml-40-59	FWetzel	2	 	packen
2532889X_1959-06-24_01_096.tcf.xml-61-1	26120215_1952_09_26_01_041.tcf.xml-3-1	FWetzel	2	 	packen
2532889X_1948-12-28_01_044.tcf.xml-63-19	26120215_1965_07_01_01_180.tcf.xml-21-1	FWetzel	2	 	packen
brehm_thierleben03_1866-14924-7	erbkam_tagebuch01_1842-2710-1	FWetzel	3	 	packen
pfeiffer_frauenfahrt03_1850-481-9	2532889X_1960-07-10_01_107.tcf.xml-23-2	FWetzel	3	 	packen
beck_eisen02_1895-7571-1	2532889X_1963-07-21_01_154.tcf.xml-1-3	FWetzel	2	 	packen
laube_europa0102_1833-494-21	26120215_1953_03_22_01_033.tcf.xml-48-1	FWetzel	2	 	packen
26120215_1952_01_10_01_133.tcf.xml-47-6	2532889X_1967-02-26_01_030.tcf.xml-16-11	FWetzel	2	 	packen
2532889X_1951-12-20_01_089.tcf.xml-1-62	26120215_1956_02_29_01_004.tcf.xml-18-6	FWetzel	2	 	packen
2532889X_1984-03-17_01_322.tcf.xml-7-6	rosenkranz_aesthetik_1853-1058-32	FWetzel	2	 	packen
2532889X_1958-06-03_01_090.tcf.xml-4-12	26120215_1968_05_23_01_045.tcf.xml-16-13	FWetzel	2	 	packen
boelsche_liebesleben01_1898-4993-6	2532889X_1980-09-06_01_222.tcf.xml-8-11	FWetzel	3	 	packen
2532889X_1977-06-15_01_216.tcf.xml-10-6	kretzer_timpe_1888-2955-5	FWetzel	3	 	packen
pfeiffer_frauenfahrt03_1850-2074-18	grimm_maerchen02_1857-1616-1	FWetzel	4	 	packen
26120215_1965_07_01_01_180.tcf.xml-21-1	nettelbeck_lebensbeschreibung02_1821-215-26	FWetzel	4	 	packen
bauer_buehnenleben_1871-3550-8	immermann_muenchhausen03_1839-2010-14	FWetzel	0	 	packen
2532889X_1963-08-24_01_136.tcf.xml-124-16	grimm_maerchen02_1843-2534-14	FWetzel	0	 	packen
2532889X_1990-09-13_01_217.tcf.xml-23-4	2532889X_1962-07-27_01_128.tcf.xml-21-12	FWetzel	2	 	packen
2532889X_1950-07-04_01_099.tcf.xml-5-26	26120215_1965_10_10_01_398.tcf.xml-28-10	FWetzel	3	 	packen
2532889X_1958-12-25_01_356.tcf.xml-37-25	26120215_1965_05_23_01_154.tcf.xml-43-10	FWetzel	3	 	packen
raabe_sperlingsgasse_1857-988-13	immermann_muenchhausen03_1839-2010-14	FWetzel	0	 	packen
immermann_muenchhausen01_1838-1857-8	2532889X_1965-02-28_01_177.tcf.xml-13-26	FWetzel	2	 	packen
hoffmann_elixiere01_1815-1356-6	2532889X_1956-10-27_01_038.tcf.xml-49-12	FWetzel	3	 	packen
grimm_maerchen02_1850-3493-14	2532889X_1971-02-04_01_156.tcf.xml-10-38	FWetzel	2	 	packen
2532889X_1980-09-06_01_222.tcf.xml-8-11	2532889X_1947-07-22_01_135.tcf.xml-13-2	FWetzel	2	 	packen
2532889X_1970-12-22_01_103.tcf.xml-16-22	erbkam_tagebuch01_1842-2710-1	FWetzel	2	 	packen
2532889X_1969-02-14_01_122.tcf.xml-9-40	2532889X_1975-03-05_01_128.tcf.xml-16-23	FWetzel	2	 	packen
2532889X_1958-12-25_01_356.tcf.xml-37-25	beck_eisen03_1897-6724-5	FWetzel	4	 	packen
boelsche_liebesleben01_1898-2108-44	werner_seeleben_1880-317-7	FWetzel	1	 	packen
grimm_maerchen01_1850-4604-25	beck_eisen02_1895-15644-8	FWetzel	2	 	packen
beck_eisen02_1895-15644-8	2532889X_1967-02-26_01_030.tcf.xml-16-11	FWetzel	2	 	packen
2532889X_1947-03-08_01_058.tcf.xml-22-1	stifter_steine02_1853-1226-12	FWetzel	2	 	packen
26120215_1974_12_11_01_236.tcf.xml-4-9	freud_hysterie_1895-1886-15	FWetzel	2	 	packen
2532889X_1979-11-24_01_161.tcf.xml-9-19	arnimb_goethe02_1835-705-70	FWetzel	2	 	packen
2532889X_1986-07-15_01_119.tcf.xml-13-5	26120215_1977_04_22_01_190.tcf.xml-175-4	FWetzel	0	 	packen
2532889X_1990-05-26_01_082.tcf.xml-69-19	26120215_1989_05_05_01_171.tcf.xml-12-16	FWetzel	1	 	packen
nettelbeck_lebensbeschreibung02_1821-215-26	bauer_buehnenleben_1871-477-1	FWetzel	2	 	packen
brehm_thierleben01_1864-14429-21	2532889X_1971-02-01_01_131.tcf.xml-11-1	FWetzel	0	 	packen
2532889X_1962-07-27_01_128.tcf.xml-21-12	2532889X_1967-11-10_01_145.tcf.xml-6-56	FWetzel	2	 	packen
26120215_1977_04_22_01_190.tcf.xml-175-4	immermann_muenchhausen03_1839-2010-14	FWetzel	0	 	packen
brehm_thierleben02_1865-7286-8	2532889X_1981-12-21_01_037.tcf.xml-2-36	FWetzel	2	 	packen
2532889X_1970-09-19_01_372.tcf.xml-194-5	2532889X_1963-07-21_01_154.tcf.xml-1-3	FWetzel	2	 	packen
26120215_1978_03_17_01_193.tcf.xml-10-3	26120215_1972_11_03_01_177.tcf.xml-40-59	FWetzel	4	 	packen
keller_sinngedicht_1882-2950-36	26120215_1971_11_16_01_287.tcf.xml-31-9	FWetzel	2	 	packen
26120215_1973_08_16_01_029.tcf.xml-2-31	brehm_thierleben01_1864-15539-4	FWetzel	2	 	packen
2532889X_1990-09-13_01_217.tcf.xml-23-4	26120215_1988_08_08_01_113.tcf.xml-13-2	FWetzel	1	 	packen
26120215_1981_08_22_01_108.tcf.xml-91-36	2532889X_1981-12-21_01_037.tcf.xml-2-36	FWetzel	2	 	packen
grimm_maerchen01_1850-2784-14	schwab_sagen01_1838-2542-7	FWetzel	3	 	packen
2532889X_1975-03-05_01_128.tcf.xml-16-23	26120215_1955_08_23_01_041.tcf.xml-1-2	FWetzel	2	 	packen
brehm_thierleben01_1864-3211-46	boelsche_liebesleben01_1898-2108-44	FWetzel	4	 	packen
immermann_muenchhausen01_1838-1857-8	laube_europa0102_1833-494-21	FWetzel	3	 	packen
nn_nrhz242_1849-88-10	2532889X_1970-09-19_01_372.tcf.xml-194-5	FWetzel	3	 	packen
grimm_maerchen02_1843-2534-14	26120215_1961_01_22_01_253.tcf.xml-10-20	FWetzel	4	 	packen
brehm_thierleben03_1866-17462-9	arnimb_guenderode02_1840-482-31	FWetzel	2	 	packen
nn_nrhz242_1849-88-10	stifter_steine02_1853-1226-12	FWetzel	3	 	packen
grimm_maerchen02_1843-232-22	brehm_thierleben03_1866-13091-17	FWetzel	2	 	packen
brehm_thierleben05_1869-4109-15	2532889X_1947-07-22_01_135.tcf.xml-13-2	FWetzel	2	 	packen
brehm_thierleben01_1864-3211-46	stifter_nachsommer03_1857-1324-1	FWetzel	2	 	packen
brehm_thierleben03_1866-9421-11	2532889X_1967-04-12_01_151.tcf.xml-2-17	FWetzel	3	 	packen
26120215_1957_04_05_01_107.tcf.xml-27-4	2532889X_1973-05-26_01_177.tcf.xml-23-91	FWetzel	3	 	packen
2532889X_1970-09-19_01_372.tcf.xml-194-5	brehm_thierleben03_1866-14924-7	FWetzel	2	 	packen
fouque_magie_1812-910-8	erbkam_tagebuch02_1843-3850-4	FWetzel	4	 	packen
26120215_1965_07_01_01_180.tcf.xml-21-1	2532889X_1947-07-22_01_135.tcf.xml-13-2	FWetzel	2	 	packen
brehm_thierleben05_1869-4109-15	grimm_maerchen01_1850-4604-25	FWetzel	4	 	packen
rohde_psyche_1894-4094-26	26120215_1977_04_22_01_190.tcf.xml-175-4	Zori	0	 	packen
arnim_wunderhorn01_1806-826-9	bauer_buehnenleben_1871-477-1	Zori	0	 	packen
raabe_sperlingsgasse_1857-988-13	26120215_1972_10_05_01_152.tcf.xml-4-16	Zori	0	 	packen
2532889X_1968-09-30_01_074.tcf.xml-75-0	wilamowitz_tragoedie_1889-1510-204	Zori	0	 	packen
brehm_thierleben05_1869-3635-1	grimm_maerchen01_1850-4604-25	Zori	4	 	packen
2532889X_1963-08-24_01_136.tcf.xml-124-16	thaer_landwirthschaft04_1812-2904-18	Zori	1	 	packen
thaer_landwirthschaft04_1812-2904-18	pfeiffer_frauenfahrt03_1850-481-9	Zori	4	 	packen
26120215_1973_08_16_01_029.tcf.xml-2-31	2532889X_1970-12-22_01_103.tcf.xml-16-22	Zori	3	 	packen
2532889X_1982-05-17_01_187.tcf.xml-25-12	raabe_sperlingsgasse_1857-988-13	Zori	2	 	packen
2532889X_1987-12-02_01_100.tcf.xml-35-10	stifter_nachsommer03_1857-1324-1	Zori	1	 	packen
grimm_maerchen02_1850-3135-73	2532889X_1986-07-15_01_119.tcf.xml-13-5	Zori	0	 	packen
2532889X_1990-05-26_01_082.tcf.xml-69-19	26120215_1968_09_15_01_158.tcf.xml-2-20	Zori	1	 	packen
brehm_thierleben01_1864-10854-33	2532889X_1967-11-10_01_145.tcf.xml-6-56	Zori	4	 	packen
erbkam_tagebuch02_1843-1346-1	grimm_maerchen02_1843-2534-14	Zori	0	 	packen
lasswitz_planeten02_1897-665-1	26120215_1983_08_15_01_157.tcf.xml-6-4	Zori	0	 	packen
nettelbeck_lebensbeschreibung02_1821-215-26	26120215_1957_04_05_01_107.tcf.xml-27-4	Zori	4	 	packen
rohde_psyche_1894-4094-26	2532889X_1967-04-12_01_151.tcf.xml-2-17	Zori	3	 	packen
26120215_1979_05_26_01_334.tcf.xml-3-23	grimm_maerchen01_1850-2784-14	Zori	0	 	packen
humboldt_aequinoktial03_1859-1043-22	26120215_1974_08_18_01_333.tcf.xml-30-23	Zori	1	 	packen
26120215_1972_11_19_01_125.tcf.xml-20-8	pocci_komoedienbuechlein04_1871-646-2	Zori	4	 	packen
grimm_maerchen01_1819-518-8	grimm_maerchen01_1850-2784-14	Zori	4	 	packen
stifter_steine02_1853-1226-12	nettelbeck_lebensbeschreibung02_1821-215-26	stekade	1	 	packen
26120215_1989_01_10_01_093.tcf.xml-30-6	grimm_maerchen02_1843-418-34	stekade	1	 	packen
2532889X_1973-05-26_01_177.tcf.xml-23-91	26120215_1961_04_09_01_415.tcf.xml-17-7	stekade	0	 	packen
may_kurdistan_1892-13666-26	storm_schimmelreiter_1888-190-7	stekade	3	 	packen
nn_nrhz064_1848-73-28	2532889X_1951-12-20_01_089.tcf.xml-1-62	stekade	1	 	packen
26120215_1960_02_04_01_251.tcf.xml-50-1	2532889X_1967-02-26_01_030.tcf.xml-16-11	stekade	2	 	packen
brehm_thierleben01_1864-15218-10	2532889X_1971-02-04_01_156.tcf.xml-10-38	stekade	1	 	packen
wilamowitz_tragoedie_1889-1510-204	2532889X_1969-02-14_01_122.tcf.xml-9-40	stekade	1	 	packen
grimm_maerchen01_1850-4604-25	2532889X_1953-03-22_01_055.tcf.xml-34-25	stekade	2	 	packen
2532889X_1957-10-25_01_016.tcf.xml-7-30	26120215_1989_05_05_01_171.tcf.xml-12-16	stekade	1	 	packen
2532889X_1956-10-27_01_038.tcf.xml-49-12	26120215_1960_12_28_01_106.tcf.xml-23-21	stekade	1	 	packen
2532889X_1975-03-05_01_128.tcf.xml-16-23	2532889X_1957-10-25_01_016.tcf.xml-7-30	stekade	0	 	packen
keller_sinngedicht_1882-2950-36	wilamowitz_tragoedie_1889-1510-204	stekade	1	 	packen
2532889X_1983-07-09_01_079.tcf.xml-21-6	wilamowitz_tragoedie_1889-1510-204	stekade	1	 	packen
2532889X_1948-01-04_01_041.tcf.xml-68-13	kretzer_timpe_1888-2955-5	stekade	1	 	packen
brehm_thierleben06_1869-829-15	wilamowitz_tragoedie_1889-1510-204	stekade	4	 	packen
brehm_thierleben03_1866-14924-7	may_kurdistan_1892-13666-26	stekade	4	 	packen
2532889X_1971-02-04_01_156.tcf.xml-10-38	2532889X_1965-12-14_01_170.tcf.xml-69-10	stekade	1	 	packen
26120215_1971_11_16_01_287.tcf.xml-31-9	brehm_thierleben01_1864-3211-46	stekade	3	 	packen
steinen_naturvoelker_1894-8234-1	26120215_1965_05_23_01_154.tcf.xml-43-10	stekade	1	 	packen
humboldt_aequinoktial04_1859-1694-22	26120215_1989_01_10_01_093.tcf.xml-30-6	stekade	1	 	packen
26120215_1952_09_26_01_041.tcf.xml-3-1	2532889X_1969-02-14_01_122.tcf.xml-9-40	stekade	1	 	packen
26120215_1983_04_02_01_116.tcf.xml-58-5	2532889X_1990-05-26_01_082.tcf.xml-69-19	stekade	0	 	packen
2532889X_1967-02-26_01_030.tcf.xml-16-11	immermann_muenchhausen03_1839-2010-14	stekade	1	 	packen
2532889X_1977-06-15_01_216.tcf.xml-10-6	brehm_thierleben01_1864-5964-17	stekade	3	 	packen
26120215_1960_12_28_01_106.tcf.xml-23-21	2532889X_1963-07-21_01_154.tcf.xml-1-3	stekade	1	 	packen
erbkam_tagebuch01_1842-2710-1	2532889X_1982-05-17_01_187.tcf.xml-25-12	stekade	1	 	packen
2532889X_1953-03-22_01_055.tcf.xml-34-25	brehm_thierleben03_1866-14924-7	stekade	3	 	packen
2532889X_1956-10-27_01_038.tcf.xml-49-12	26120215_1978_03_17_01_193.tcf.xml-10-3	stekade	3	 	packen
26120215_1983_01_27_01_212.tcf.xml-35-7	kretzer_timpe_1888-2955-5	stekade	1	 	packen
pocci_komoedienbuechlein06_1877-4243-32	kretzer_timpe_1888-2578-1	stekade	2	 	packen
arnimb_goethe02_1835-705-70	meyer_gedichte_1882-2049-1	stekade	1	 	packen
humboldt_aequinoktial03_1859-2466-14	2532889X_1956-10-27_01_038.tcf.xml-49-12	stekade	1	 	packen
nn_nrhz242_1849-88-10	26120215_1957_11_13_01_204.tcf.xml-19-4	stekade	1	 	packen
hebel_schatzkaestlein_1811-1719-34	2532889X_1990-09-13_01_217.tcf.xml-23-4	stekade	1	 	packen
26120215_1989_05_05_01_171.tcf.xml-12-16	grimm_maerchen01_1850-2784-14	stekade	1	 	packen
2532889X_1963-07-21_01_154.tcf.xml-1-3	2532889X_1979-11-24_01_161.tcf.xml-9-19	stekade	1	 	packen
2532889X_1958-06-03_01_090.tcf.xml-4-12	26120215_1957_11_13_01_204.tcf.xml-19-4	stekade	1	 	packen
humboldt_aequinoktial04_1859-1694-22	grimm_maerchen02_1857-1616-1	stekade	4	 	packen
grimm_maerchen02_1850-3493-14	humboldt_aequinoktial03_1859-1043-22	stekade	1	 	packen
lasswitz_planeten02_1897-665-1	2532889X_1980-09-06_01_222.tcf.xml-8-11	stekade	1	 	packen
werner_seeleben_1880-317-7	meyer_gedichte_1882-2049-1	stekade	1	 	packen
brehm_thierleben03_1866-3327-21	stifter_steine02_1853-1226-12	stekade	1	 	packen
freud_hysterie_1895-2374-18	pocci_komoedienbuechlein06_1877-4243-32	stekade	3	 	packen
2532889X_1965-12-14_01_170.tcf.xml-69-10	2532889X_1967-11-10_01_145.tcf.xml-6-56	stekade	2	 	packen
brehm_thierleben06_1869-829-15	stifter_nachsommer03_1857-1324-1	stekade	1	 	packen
conradi_adam_1889-6908-36	nn_nrhz293_1849-103-9	stekade	1	 	packen
boelsche_liebesleben01_1898-4993-6	26120215_1956_02_29_01_004.tcf.xml-18-6	stekade	2	 	packen
pfeiffer_frauenfahrt03_1850-2074-18	grimm_maerchen02_1843-2534-14	stekade	3	 	packen
2532889X_1952-05-15_01_036.tcf.xml-71-10	2532889X_1977-06-15_01_216.tcf.xml-10-6	stekade	1	 	packen
26120215_1957_04_05_01_107.tcf.xml-27-4	erbkam_tagebuch02_1843-1346-1	stekade	1	 	packen
vischer_poetik_1857-3822-12	grimm_maerchen02_1843-2534-14	stekade	1	 	packen
arent_dichtercharaktere_1885-3441-131	26120215_1972_11_19_01_125.tcf.xml-20-8	stekade	1	 	packen
stifter_nachsommer02_1857-1294-2	2532889X_1981-01-31_01_138.tcf.xml-94-19	stekade	1	 	packen
26120215_1965_04_09_01_070.tcf.xml-13-6	grimm_maerchen02_1843-2534-14	stekade	1	 	packen
26120215_1981_08_22_01_108.tcf.xml-91-36	conradi_adam_1889-6908-36	stekade	1	 	packen
rohde_psyche_1894-4094-26	26120215_1968_09_15_01_158.tcf.xml-2-20	stekade	1	 	packen
2532889X_1950-07-04_01_099.tcf.xml-5-26	thaer_landwirthschaft04_1812-2904-18	stekade	1	 	packen
holz_hamlet_1889-366-24	26120215_1979_05_26_01_334.tcf.xml-3-23	stekade	1	 	packen
2532889X_1948-12-28_01_044.tcf.xml-63-19	26120215_1983_08_15_01_157.tcf.xml-6-4	stekade	0	 	packen
2532889X_1981-12-21_01_037.tcf.xml-2-36	nn_nrhz293_1849-103-9	stekade	2	 	packen
26120215_1961_10_29_01_162.tcf.xml-47-28	26120215_1956_02_29_01_004.tcf.xml-18-6	stekade	1	 	packen
grimm_maerchen01_1843-2930-41	2532889X_1952-05-15_01_036.tcf.xml-71-10	stekade	1	 	packen
26120215_1965_07_01_01_180.tcf.xml-21-1	26120215_1972_11_19_01_125.tcf.xml-20-8	stekade	4	 	packen
26120215_1952_01_10_01_133.tcf.xml-47-6	2532889X_1960-07-18_01_060.tcf.xml-11-40	stekade	1	 	packen
26120215_1951_10_11_01_176.tcf.xml-12-11	2532889X_1981-12-21_01_037.tcf.xml-2-36	stekade	1	 	packen
26120215_1960_12_28_01_106.tcf.xml-23-21	2532889X_1984-03-17_01_322.tcf.xml-7-6	stekade	1	 	packen
2532889X_1958-06-03_01_090.tcf.xml-4-12	26120215_1963_02_26_01_038.tcf.xml-2-15	stekade	1	 	packen
2532889X_1947-03-02_01_050.tcf.xml-28-23	brehm_thierleben01_1864-10854-33	stekade	1	 	packen
thaer_landwirthschaft04_1812-2904-18	humboldt_aequinoktial03_1859-1043-22	stekade	2	 	packen
2532889X_1950-07-04_01_099.tcf.xml-5-26	2532889X_1968-12-30_01_144.tcf.xml-1-3	stekade	1	 	packen
grimm_maerchen02_1850-3493-14	2532889X_1948-01-04_01_041.tcf.xml-68-13	stekade	4	 	packen
nn_nrhz114_1848-350-17	brehm_thierleben01_1864-5964-17	stekade	2	 	packen
2532889X_1963-07-21_01_154.tcf.xml-1-3	brehm_thierleben06_1869-6608-28	stekade	1	 	packen
26120215_1977_04_22_01_190.tcf.xml-175-4	26120215_1952_01_10_01_133.tcf.xml-47-6	stekade	0	 	packen
brehm_thierleben03_1866-13091-17	26120215_1979_05_26_01_334.tcf.xml-3-23	stekade	2	 	packen
2532889X_1963-03-07_01_039.tcf.xml-15-3	2532889X_1960-07-18_01_060.tcf.xml-11-40	stekade	1	 	packen
26120215_1977_04_22_01_190.tcf.xml-175-4	werner_seeleben_1880-317-7	stekade	0	 	packen
2532889X_1963-03-07_01_039.tcf.xml-15-3	26120215_1981_08_22_01_108.tcf.xml-91-36	stekade	1	 	packen
2532889X_1970-12-22_01_103.tcf.xml-16-22	2532889X_1965-02-28_01_177.tcf.xml-13-26	stekade	3	 	packen
2532889X_1967-11-10_01_145.tcf.xml-6-56	2532889X_1948-01-04_01_041.tcf.xml-68-13	stekade	1	 	packen
26120215_1965_05_23_01_154.tcf.xml-43-10	boelsche_liebesleben01_1898-2108-44	stekade	1	 	packen
26120215_1968_05_23_01_045.tcf.xml-16-13	erbkam_tagebuch02_1843-1346-1	stekade	1	 	packen
2532889X_1965-02-28_01_177.tcf.xml-13-26	26120215_1965_06_08_01_131.tcf.xml-90-1	stekade	3	 	packen
freud_hysterie_1895-1886-15	2532889X_1951-12-20_01_089.tcf.xml-1-62	stekade	1	 	packen
rosenkranz_aesthetik_1853-1058-32	2532889X_1984-03-17_01_322.tcf.xml-7-6	stekade	1	 	packen
grimm_maerchen02_1843-418-34	pocci_komoedienbuechlein04_1871-646-2	Zori	4	 	packen
brehm_thierleben03_1866-9421-11	2532889X_1947-03-08_01_058.tcf.xml-22-1	Zori	4	 	packen
2532889X_1950-07-04_01_099.tcf.xml-5-26	2532889X_1947-03-08_01_058.tcf.xml-22-1	Zori	4	 	packen
erbkam_tagebuch02_1843-3850-4	2532889X_1963-07-21_01_154.tcf.xml-1-3	Zori	0	 	packen
2532889X_1948-12-28_01_044.tcf.xml-63-19	immermann_muenchhausen01_1838-1857-8	Zori	1	 	packen
26120215_1979_12_27_01_295.tcf.xml-65-19	thaer_landwirthschaft04_1812-2904-18	Zori	1	 	packen
humboldt_aequinoktial03_1859-1043-22	nettelbeck_lebensbeschreibung02_1821-215-26	Zori	2	 	packen
treitschke_geschichte04_1889-2227-4	26120215_1963_02_26_01_038.tcf.xml-2-15	Zori	2	 	packen
26120215_1973_08_16_01_029.tcf.xml-2-31	brehm_thierleben01_1864-6303-27	Zori	3	 	packen
26120215_1959_07_18_01_184.tcf.xml-17-31	arnimb_guenderode02_1840-482-31	Zori	0	 	packen
26120215_1953_03_22_01_033.tcf.xml-48-1	26120215_1957_04_05_01_107.tcf.xml-27-4	Zori	3	 	packen
lasswitz_planeten02_1897-665-1	brehm_thierleben03_1866-9421-11	Zori	0	 	packen
2532889X_1969-02-14_01_122.tcf.xml-9-40	storm_schimmelreiter_1888-190-7	Zori	0	 	packen
2532889X_1984-07-14_01_126.tcf.xml-159-9	26120215_1971_07_04_01_404.tcf.xml-16-15	Zori	0	 	packen
2532889X_1986-07-15_01_119.tcf.xml-13-5	26120215_1965_06_08_01_131.tcf.xml-90-1	Zori	2	 	packen
2532889X_1979-11-24_01_161.tcf.xml-9-19	2532889X_1960-06-08_01_035.tcf.xml-29-19	Zori	4	 	packen
nn_nrhz242_1849-88-10	2532889X_1947-03-08_01_058.tcf.xml-22-1	Zori	0	 	packen
26120215_1981_08_22_01_108.tcf.xml-91-36	arent_dichtercharaktere_1885-3441-131	Zori	1	 	packen
2532889X_1960-07-18_01_060.tcf.xml-11-40	raabe_sperlingsgasse_1857-988-13	Zori	3	 	packen
beck_eisen02_1895-7571-1	nn_nrhz255ii_1849-74-18	Zori	2	 	packen
arnim_wunderhorn02_1808-694-27	hc_1040105_1848-468-28	Zori	0	 	packen
beck_eisen02_1895-7571-1	erbkam_tagebuch01_1842-2710-1	Zori	0	 	packen
meyer_gedichte_1882-2049-1	2532889X_1976-06-29_01_109.tcf.xml-7-30	Zori	1	 	packen
hoffmann_elixiere01_1815-1356-6	26120215_1957_11_13_01_204.tcf.xml-19-4	Zori	2	 	packen
2532889X_1957-10-25_01_016.tcf.xml-7-30	2532889X_1987-12-02_01_100.tcf.xml-35-10	Zori	2	 	packen
raabe_sperlingsgasse_1857-988-13	keller_sinngedicht_1882-2950-36	Zori	2	 	packen
26120215_1963_07_26_01_294.tcf.xml-9-1	bauer_buehnenleben_1871-477-1	Zori	2	 	packen
26120215_1981_08_22_01_108.tcf.xml-91-36	2532889X_1958-06-03_01_090.tcf.xml-4-12	Zori	2	 	packen
brehm_thierleben01_1864-5964-17	26120215_1968_09_15_01_158.tcf.xml-2-20	Zori	3	 	packen
26120215_1968_09_15_01_158.tcf.xml-2-20	grimm_maerchen01_1857-454-51	Zori	1	 	packen
2532889X_1957-10-25_01_016.tcf.xml-7-30	may_kurdistan_1892-13666-26	Zori	2	 	packen
brehm_thierleben01_1864-5964-17	2532889X_1963-08-24_01_136.tcf.xml-124-16	Zori	2	 	packen
beck_eisen02_1895-15644-8	2532889X_1966-07-31_01_255.tcf.xml-18-1	Zori	2	 	packen
2532889X_1965-12-14_01_170.tcf.xml-69-10	brehm_thierleben01_1864-15218-10	Zori	1	 	packen
2532889X_1947-07-22_01_135.tcf.xml-13-2	26120215_1946_10_17_01_032.tcf.xml-14-16	Zori	0	 	packen
grimm_maerchen02_1850-3135-73	26120215_1952_09_26_01_041.tcf.xml-3-1	Zori	0	 	packen
lasswitz_planeten02_1897-2310-1	2532889X_1950-07-04_01_099.tcf.xml-5-26	Zori	0	 	packen
2532889X_1953-03-22_01_055.tcf.xml-34-25	grimm_maerchen01_1857-279-29	Zori	4	 	packen
grimm_maerchen01_1819-518-8	pocci_komoedienbuechlein06_1877-4928-0	Zori	4	 	packen
